Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
0.168055556,0.014362292195584181,0.014434737630052739,0.043969771469688716,0.015201524040349364,0.01544770286383462,0.0,0.028124727044902872,0.07328359323399511,0.014656526412958231,-0.014619089523121475,-0.015041718083630648,-0.015201524040349364,0.04385745933089842,0.04536380765819634,0.02957820762171062,0.014544786573699798,0.0,0.015121198852648848,0.06204256349753199,0.03179658420668522,0.0,-0.015201524040349364,0.0,-0.015406120840836316,0.07744868433836831,0.01592037309299314,0.015161255055335048,0.03197421967676134,-0.01592037309299314,0.0,0.0,0.0,0.04385745933089842,0.07723963970012099,0.03144716942553981,0.031885154536640856,0.015701986354952104,0.0,0.016236522765832102,0.01651767506216135
0.342777778,0.014344316842377136,0.007217368815026326,0.014675340973283824,0.015181389547842539,0.007723851431917339,-0.007744754979543966,0.02106771639233429,0.014713066951548281,0.007328263206479058,-0.014637807968039596,0.0,-0.015221765774017904,0.02920112295229904,0.03020276287091317,0.014789103810855408,0.007272393286849699,-0.007481534243740207,0.0,0.038724342169183856,0.015898292103342815,0.00800471911655709,0.0,0.00782951300514867,-0.0077030604204177955,0.046406723207896405,0.015898292103342815,0.0,0.015987109838380587,0.0,0.0,0.0,0.008429123084746859,0.021928729665449342,0.04628163224023352,0.00787259153529396,0.015942577268320157,0.007850993177475729,0.0,0.00811826138291627,0.016493908590373696
0.5175,0.007163170744584502,-0.00721736881502677,-0.007309544761560982,-4.440892098500626e-16,0.0,-0.007744754979543966,0.0,-0.007290921697409747,0.0,-0.014675340973283824,0.007520859041814987,0.0,-4.440892098500626e-16,0.007520859041814987,-4.440892098500626e-16,0.0,-0.007481534243740207,-0.00756059942632481,0.0077030604204177955,0.0,0.01598710983838103,0.0,4.440892098500626e-16,0.0,0.007682381038712549,0.007938105556846153,-4.440892098500626e-16,4.440892098500626e-16,0.007960186546496661,0.0,-4.440892098500626e-16,0.008429123084746415,0.007272393286849699,0.015303165977923694,-0.007850993177475729,0.0,4.440892098500626e-16,0.0,-4.440892098500626e-16,0.008235071059292665
0.692222222,4.440892098500626e-16,-0.007217368815026326,0.0,-0.007580627527667083,-0.007723851431917339,0.007744754979543966,-4.440892098500626e-16,0.014637807968040484,0.007309544761560982,4.440892098500626e-16,0.0,0.007621003753843336,0.0,-0.007520859041814987,4.440892098500626e-16,-0.007272393286849699,0.007481534243740207,0.015101276301431099,0.0,-0.007938105556846153,0.007982390721823496,-0.007600762020174567,-0.00782951300514867,0.0,0.007661812390173051,-0.007938105556846153,0.007580627527667971,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,0.00840436791523258,0.007272393286850143,0.007641353587751087,0.007850993177475729,0.0,-4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16
0.866944444,-0.007163170683088804,0.0,0.0,0.0,-0.007723851454020547,8.86526407839483e-11,0.007005352889930538,0.0,8.367040393864045e-11,0.021984885630202733,4.440892098500626e-16,-0.015262357210565902,0.007272393307661051,-8.608891377548389e-11,4.440892098500626e-16,-0.007272393307661051,0.0074815342651501915,0.00756059953427668,0.00768238097275864,-9.086509322742131e-11,0.0,0.0,0.00782951293793177,0.0,0.02292416962266497,-9.086509322742131e-11,-0.007580627462587142,0.007960186478157993,0.0,0.0,0.0,0.008404367939282675,0.0,4.440892098500626e-16,0.01568050613787486,0.0,4.440892098500626e-16,0.0,0.0,0.016399386964603746
1.041666667,0.0071452852585203175,0.007217368835680027,0.0,0.0,0.007723851454020547,0.007723851542672744,-4.440892098500626e-16,0.014563315025934997,8.367040393864045e-11,0.014637807842373451,0.007501145124445774,-0.007621003600948306,0.0,0.007520858977247968,-4.440892098500626e-16,0.014526352138501508,0.0,-0.015101276258329577,0.015344193384857263,0.007938105488696667,0.007960186569276217,0.007600762041925613,0.015637663011171643,0.0,0.007641353434913345,0.007938105488696667,8.677369933707269e-11,0.007960186478157993,0.0,0.0,0.008404367939282675,0.0,0.0,-4.440892098500626e-16,0.007829512937930883,0.0,0.007829513027553414,0.008072460152531935,0.0,0.016399386964603302
1.216388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007309544761560538,0.007501145102980278,0.007641353587751087,0.0,-0.007520859041814987,-0.007384998210163918,0.007272393286849699,-0.007481534243740207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007580627527667527,-0.007960186546496661,0.0,0.0,0.0,0.0,0.0,0.007621003753842892,0.0,0.0,0.0,0.008072460129431747,0.0,-0.008187946124655454
1.391111111,0.0,0.007199211893170965,0.0,0.0,0.0077030604204177955,0.0,0.0,-0.007272393286849699,0.007290921697409747,0.0,0.0,0.007621003753842892,0.0,0.007501145102980278,0.0,-0.007253958810081951,0.0,0.015101276301430655,0.0,0.0,-0.007960186546496661,0.0,0.0,0.0077030604204177955,0.007621003753842892,0.0,0.0,0.0,0.0,0.007938105556846153,-0.008404367915232136,0.008379757725059722,0.0,0.015221765774017904,0.007808150050895968,0.007938105556846153,0.0,0.0,0.016167756102938746,0.008164585333645835
1.565833333,0.014308455941609566,0.007217368918087885,0.007309544698808512,0.007580627462587142,0.015426911896482931,0.007744755090119959,0.0,0.007290921718273946,0.014600466500752418,0.007309544782478916,0.0,8.72359962045266e-11,0.007253958747806433,0.015022004187783988,0.007384998231297235,0.0,8.563949549511563e-11,0.007540676896685472,0.015303165934248408,-0.007938105488696667,0.007960186478158437,0.007600762041926057,0.0078081500732407605,0.007703060442462384,4.440892098500626e-16,0.0,0.007560599361416287,0.007960186569276662,0.007938105488697111,0.007938105579562205,0.0,0.00837975774904054,0.007253958747806433,0.007600762041926057,8.93782825528433e-11,0.015854252242182287,0.007829513027554302,4.440892098500626e-16,0.00809529608907722,0.01635253150509719
1.740555556,4.440892098500626e-16,-0.007199211831365293,0.007309544698807624,-8.677369933707269e-11,0.007682381060696741,-0.0077238513656072705,0.006988245784042224,0.007272393307661051,0.0,0.007290921718273946,0.0074815342651501915,-0.015262357298034157,0.007253958747805989,0.0,-4.440892098500626e-16,0.0,-0.00748153417951114,0.00752085906333777,0.007641353522148897,-0.007938105488696667,0.007960186478157993,0.0,0.007786903380119448,0.0,0.007600762041925613,0.0,-8.654454930479005e-11,0.0,0.007938105488696667,0.007916146753233821,0.0,0.0,0.014489576323097442,0.0,8.937783846363345e-11,0.007916146662619639,0.0,0.008049752780343145,-0.008072460060128961,0.0
1.915277778,4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.015426911852336023,0.0,0.007272393286850587,8.881784197001252e-16,0.007290921697410191,0.014943559901475556,4.440892098500626e-16,-0.007253958810081951,8.881784197001252e-16,-0.007384998210163474,4.440892098500626e-16,8.881784197001252e-16,4.440892098500626e-16,-0.007641353587750199,0.0,0.0,4.440892098500626e-16,0.007786903357836383,4.440892098500626e-16,0.0076007620201750115,4.440892098500626e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.00723561755458535,4.440892098500626e-16,0.007808150050896412,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.008072460129431747,0.008141357463481214
2.09,-4.440892098500626e-16,0.007199211893170965,0.007290921697408859,0.007580627527667083,0.007661812390173051,0.007723851431916895,-4.440892098500626e-16,-4.440892098500626e-16,0.007272393286849255,0.007272393286849255,0.014904644204725592,0.007641353587750199,0.0072356175545849055,0.0074815342437397625,-4.440892098500626e-16,-4.440892098500626e-16,0.0074815342437397625,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.015854252287426096,-4.440892098500626e-16,-4.440892098500626e-16,0.007682381038712105,0.007580627527667083,0.007916146730579943,0.015101276301430211,0.015854252287426096,0.007916146730579943,-4.440892098500626e-16,-4.440892098500626e-16,0.008355291244334762,0.007217368815026326,0.015141226953991449,0.007786903357835495,0.01576690059198471,0.007808150050895524,-4.440892098500626e-16,0.008072460129430858,0.00814135746348077
2.264722222,0.007127488661551329,0.007199211893171409,0.007290921697410191,0.00756059942632481,0.007682381038712549,0.007682381038712549,0.013959467770026546,0.014489576364667744,0.007272393286850587,0.014526352096932538,0.007442618546990687,4.440892098500626e-16,0.0144895763646673,0.007481534243740651,0.014750987394907877,-0.007272393286849255,4.440892098500626e-16,0.015022004144796153,0.015262357341594424,0.007938105556846153,0.01585425228742654,0.007580627527667971,0.00776577197946926,0.015344193428886044,0.007580627527667971,4.440892098500626e-16,0.015061535916922164,0.01585425228742654,4.440892098500626e-16,0.015810455787272026,0.008404367915232136,0.016686258462284442,0.007217368815026326,0.015141226953992337,0.0155526753373052,0.0157669005919856,0.015595053408732351,0.016076925533328623,0.008049752757307793,4.440892098500626e-16
2.439444444,0.021329429461761862,0.00718114603614195,0.007272393224416085,8.654454930479005e-11,-8.770273396407902e-11,0.015385441503158681,7.97979460287479e-11,0.014489576406132354,0.0,0.01448957632330794,0.014827417595214332,4.440892098500626e-16,4.440892098500626e-16,0.014904644076768836,8.431699782818214e-11,-0.007272393307660607,-8.563905140590578e-11,0.007501145124446218,0.007621003775652557,9.086553731663116e-11,0.007894308988918297,0.007580627549361285,0.015510526914746858,0.015303165934248852,0.007560599361416731,-0.007916146753233821,0.00752085906333777,0.007894308988918297,-9.061418282385603e-11,0.007894309079282458,9.620304552981906e-11,0.024920493085152096,0.007199211831365737,0.0075406768103687405,0.007765772001692373,0.007850993110074977,0.007786903380119448,0.008027172798992677,0.01607692548745021,0.008118261313220465
2.614166667,0.021276567934177315,0.021489601977750628,0.014526352055256542,8.65441052155802e-11,0.007661812324395889,-0.007682381060696741,0.006954281087756531,0.007217368835680027,0.01448957640613191,0.021652198241919773,0.022212415826511123,-4.440892098500626e-16,0.007217368835680027,0.022327956219828415,8.431610964976244e-11,0.007272393307660607,-8.563993958432548e-11,0.007481534265149747,0.007600762041925169,-0.007938105488697111,0.015766900546740903,-4.440892098500626e-16,0.015468606367075033,0.01526235729780101,0.015101276258101315,0.007916146753233821,0.007501145124445774,0.015766900546740903,0.007916146662619639,0.015723584757765696,-0.008404367843080074,0.016589525843361486,0.014380357949707712,0.022562680998152285,0.007744755001706682,0.01568050613762839,0.0077657720016919285,0.008004719139463212,0.01603189184657028,0.016213557309893822
2.788888889,0.028194171096940224,0.02143594456221365,0.021706945179693626,0.022622135343245642,0.007641353587750199,0.015303165977923694,0.020862925102564045,0.028760897550574427,0.02890615707286459,0.035906182706652245,0.029426328368190813,0.01522176577401746,0.01441658070819729,0.02221241593267198,0.022041330158026895,0.007272393286849255,-4.440892098500626e-16,0.0223861784484658,0.022741988974166016,0.00793810555684571,0.01572358471276969,0.007560599426323922,0.015426911852335135,0.022802393301684987,0.02256268101990111,-4.440892098500626e-16,0.037310635673262205,0.03136124776881388,0.01576690059198471,0.03136124776881388,-4.440892098500626e-16,0.016493908590373252,0.02148960199845451,0.02250353838853547,0.023171666831878657,0.023424566413880132,0.023234378390929233,0.023947296384876804,0.023947296384876804,0.02421750886024565
2.963611111,0.0351131425967508,0.014237269258497776,0.02883334436057483,0.03004421526364265,0.02286311936176899,0.04578794031832212,0.02076201526664434,0.03581630255317725,0.028760897550574427,0.04281903156174538,0.04391418990384777,0.00762100375384378,0.0215435287355481,0.029502170762404134,0.014675340973284268,0.007253958810082395,0.014943559901475556,0.0297320619272341,0.022681903829098626,0.007938105556846153,0.039041331570825566,0.00756059942632481,0.030688607437054927,0.030282665849273194,0.029965564046271265,4.440892098500626e-16,0.03721359617097475,0.039041331570825566,0.03144740677461,0.031190338393349393,0.008404367915232136,0.03289329569576749,0.02854572515916054,0.02980949057028326,0.03841245886897182,0.03882943179966247,0.038515860260765145,0.03969113861243834,0.03969113861243834,0.04013649550114051
3.138333333,0.034856523597427636,0.02127656793457966,0.028688813809939706,0.02244470498326967,0.015221765817577726,0.03790366953872404,0.02758272159084285,0.035549341711669236,0.028617090578522575,0.04952360047922033,0.043579804801751276,-8.700373754777502e-11,0.021489601978161854,0.03664179647084298,0.007309544698807624,0.007253958830840901,8.541611862256104e-11,0.036925482736938964,0.022562680912515898,0.007916146662619639,0.038935093395660925,0.0075406768103687405,0.04578794018833987,0.03760481453998743,0.029809490485422252,0.01581045574215212,0.02215509289014994,0.03102128166047402,0.02348865621135987,0.038724342014760715,0.00840436793928312,0.040823591122682856,0.035461236996312984,0.04448304919583501,0.038207312725752285,0.03861981978446538,0.038309611125824095,0.03947214598986104,0.03947214598986104,0.039912574649977994
3.313055556,0.04844564667178375,0.028263787383349115,0.035637885402151515,0.022327956305022045,0.007580627549360841,0.03012328035956857,0.02061246754187307,0.02833374831376334,0.03554934179183977,0.04218776952886483,0.0575232476490104,0.007600761954921431,0.02138255439397474,0.036455081615691665,0.014600466417081126,0.0,-0.0074620255936737045,0.03673587298192693,0.022503538280980617,0.007916146662619639,0.030854047870233714,0.01506153587370651,0.04542452851390877,0.044831494585779286,0.029655034394359348,0.007894308988918297,0.04402679478430116,0.038515860193919504,0.023360825365673854,0.038515860105744704,-4.440892098500626e-16,0.04864171289990793,0.03528633125976688,0.044139978603153995,0.03036299264065967,0.04591037316634017,0.045545023146497776,0.039148151058695735,0.039148151058695735,0.039581339357193546
3.487777778,0.054902119781159,0.03511314259675036,0.049523600660230205,0.02227003626949875,0.022681903829097738,0.03740818259326106,0.027319398111763427,0.03511314259674991,0.04239611199867932,0.06929358453498402,0.0641500510294053,-4.440892098500626e-16,0.028404056697406865,0.04335969645750648,0.021817273794340952,0.0,0.0,0.029201122952298597,0.0223861784484658,-4.440892098500626e-16,0.06121485217065681,0.01502200414479482,0.04506684034770103,0.051830127088945854,0.036830433968882303,-4.440892098500626e-16,0.05103777708377066,0.04591037321107194,0.03872434216918341,0.0382073127906537,0.016735048969394928,0.04823179147464707,0.04198146515041934,0.05103777708377066,0.04518544221763365,0.06072769462285521,0.05278620423780822,0.04665894480480981,0.04665894480480981,0.06272437889339022
3.6625,0.06781561944027681,0.05570366083171585,0.06997133960488489,0.04413997873044373,0.037604814689967014,0.05931166133268695,0.05425158153212539,0.06963081278674021,0.06980066085743575,0.10282609966482603,0.08417328050662443,0.015141226953992337,0.035286331401734206,0.07154585695864535,0.03617855035971518,0.00723561755458535,0.014904644204725592,0.05781378889950162,0.0518301270889463,0.00789430905669164,0.07571037396957614,0.02988732355144652,0.06681280643566678,0.06595725252478513,0.0656211350835414,0.007872591535294404,0.07190542161666746,0.06804856157940309,0.053778217602359124,0.06804856157940309,0.016735048969395372,0.07927612822293462,0.06929358453498491,0.06495907405557944,0.07452726458578374,0.06751339854417715,0.06698658771067745,0.06914475160200251,0.07672537912967003,0.07755719183159071
