Time_in_hr,A1,A2,A3,A5,A6,B1,B2,B3,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
1.915277778,-0.008928822277235682,0.008211440980738338,4.440892098500626e-16,4.440892098500626e-16,0.008306784405367473,4.440892098500626e-16,0.0,0.008282741580417863,4.440892098500626e-16,0.016933098035144756,0.008282741580417863,0.008258837531081031,4.440892098500626e-16,4.440892098500626e-16,0.008306784405367473,0.008529619484057616,0.01688314760325227,0.008555119131801625,0.008379757725060166,4.440892098500626e-16,0.0,0.00863254114129175,0.0169330980351452,0.008658660821452724,0.0,4.440892098500626e-16,0.008606578572345036,0.00847907351663979,4.440892098500626e-16,0.00879166657166941,0.016589525985784892,0.016589525985784892,0.008404367915232136,0.00879166657166941,4.440892098500626e-16,0.008764739526223142,0.0,0.017885590835638787
2.09,0.008928822277235682,0.008211440980737894,-4.440892098500626e-16,-4.440892098500626e-16,0.008306784405366585,0.008258837531080143,-0.007960186546497106,-4.440892098500626e-16,0.007765771979468372,0.0,-4.440892098500626e-16,0.008235071059292665,-4.440892098500626e-16,-4.440892098500626e-16,0.008306784405366585,0.008529619484056727,0.008429123084746415,0.008555119131801181,0.016735048969394928,0.00821144098073745,0.008379757725059722,0.0,0.016883147603251825,-4.440892098500626e-16,0.0,-4.440892098500626e-16,0.008606578572344592,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.008282741580416975,0.008282741580416975,0.008379757725059722,-4.440892098500626e-16,-0.008658660821452724,0.008764739526222254,0.0,0.008956768558402217
2.264722222,0.01782987212306697,0.008187946124655454,0.008049752757307793,0.016122212886739096,4.440892098500626e-16,0.008258837531081031,0.007960186546497106,4.440892098500626e-16,0.015510526959013227,0.008429123084746859,0.008258837531081031,0.008235071059293553,0.00811826138291627,0.007872591535294404,0.008282741580417863,4.440892098500626e-16,0.008404367915232136,0.008529619484057616,4.440892098500626e-16,0.008211440980737894,0.008379757725060166,0.008606578572345036,0.025213248725038717,0.00863254114129175,0.008379757725060166,0.008454024518505854,4.440892098500626e-16,0.008454024518505854,0.008901049845830844,0.008764739526223142,0.01649390859037414,0.008258837531081031,0.008379757725060166,0.008764739526223142,0.00863254114129175,0.008737976921133761,0.008818759577725821,-0.008928822277235682
2.439444444,1.0188783150510972e-10,9.372547182806557e-11,0.008049752780343145,9.214318197336979e-11,0.00828274150930941,0.008235070988594995,0.007960186569276217,0.008282741604119792,0.0077447550017071265,0.008429123108868009,0.01649390854331001,0.008211440910242285,0.008118261406147909,0.0,0.008282741604119792,0.008504271321722712,0.01678412559240261,0.017033890830189247,-9.564082859014889e-11,4.440892098500626e-16,0.00835529117260414,0.008606578596974224,0.008404368035203724,0.017239119664451685,0.01673504892164468,0.008454024542698502,0.00858077162764781,0.01688314755508058,0.01777449944209586,4.440892098500626e-16,0.016493908637574606,0.01649390854331001,0.00835529117260414,0.008764739551304856,0.01729120201222578,0.008737976946138648,0.008818759602962523,0.008928822200581443
2.614166667,1.0188783150510972e-10,9.372458364964587e-11,0.008027172798991788,9.214273788415994e-11,0.008282741509308522,0.00823507098859455,0.0,-4.440892098500626e-16,0.0,0.008404367939282675,0.00823507098859455,0.00821144091024184,0.008095295996673357,0.00785099319994309,-4.440892098500626e-16,0.008504271321722712,0.00837975765311949,0.008504271321722712,0.016686258414393418,0.008187946148086045,0.008355291172603696,0.008580771725868797,9.592060479235442e-11,0.008606578498456141,-9.564127267935874e-11,0.0,0.008580771627646921,0.008429123012382078,0.0177194696795544,-4.440892098500626e-16,0.00821144100423643,0.00823507098859455,-9.564127267935874e-11,-4.440892098500626e-16,0.0,0.0,0.008791666596827952,0.008928822200581443
2.788888889,-4.440892098500626e-16,0.008187946124655454,0.008027172776020386,0.008049752757306905,-4.440892098500626e-16,-4.440892098500626e-16,0.0,-4.440892098500626e-16,0.007723851431916451,0.016784125640291414,-4.440892098500626e-16,0.0,0.0,0.007850993177475729,-4.440892098500626e-16,-4.440892098500626e-16,0.008355291244334762,0.008479073516638902,0.008330967217948348,0.008187946124655454,-4.440892098500626e-16,0.008580771701313328,0.016735048969394928,-4.440892098500626e-16,-4.440892098500626e-16,0.008429123084746415,0.0,-4.440892098500626e-16,0.008846020083446593,0.01744935417579052,0.0,0.00821144098073745,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.008711377254657204,0.008791666571668522,-4.440892098500626e-16
2.963611111,0.008873449646972897,0.008164585333645835,4.440892098500626e-16,4.440892098500626e-16,0.01649390859037414,0.008211440980738338,0.0,0.008258837531081031,0.015426911852335579,0.008379757725060166,0.008211440980738338,0.008187946124655454,0.008072460129431747,0.0,0.008258837531081031,0.0169330980351452,0.016686258462284442,0.00847907351663979,0.008306784405367473,0.008164585333645835,0.008330967217949237,0.008555119131801625,0.016686258462284442,0.008580771701313772,0.00835529124433565,0.01683349099997855,0.008555119131801625,0.008404367915232136,0.0,0.01744935417579141,0.008187946124655898,0.008211440980737894,0.00835529124433565,0.008737976921133761,0.008606578572345036,0.008711377254658093,0.008764739526223142,0.008901049845830844
3.138333333,0.017774499543667943,0.016305942750597602,4.440892098500626e-16,0.00802717270710751,0.02470534954781689,0.016399387058598336,0.007938105488697111,0.008258837554715459,8.817524488335948e-11,0.00835529117260414,0.016399387058598336,0.01635253141163906,0.016167756149205736,4.440892098500626e-16,0.008258837554715459,0.016933098083601994,0.01663775157584313,0.008454024445927466,0.01658952593844809,0.016305942750597602,0.01663775157584313,0.017084738567113344,0.01663775157584313,0.017135890784224728,0.008330967146427781,0.00840436793928312,0.008555119156283375,0.01678412559240261,0.008818759502016604,0.00868493896872291,0.02456397241587549,0.008187946054361905,0.008330967146427781,0.01744935412600901,0.01718735022462159,0.01734359971584043,0.008764739551304856,0.01777449944209586
3.313055556,0.00884602010876101,0.008141357393586901,0.015987109884130213,-9.188561023165676e-11,0.00821144091024184,0.016352531411371718,0.015854252241930933,-4.440892098500626e-16,8.817480079414963e-11,0.016686258414393418,0.016352531411371718,0.008164585263552127,0.0080497527803427,0.007829513027553414,0.008235071082859147,0.008429123108868009,0.016589525938171867,0.01688314755479503,0.008282741509308522,0.01625961879973481,0.016589525938171867,0.017033890829898812,0.016589525938171867,0.008555119058355043,0.016637751575565574,-4.440892098500626e-16,0.008529619508466535,0.01673504892136446,0.026375165650148524,0.008684938968722467,0.008164585263552127,0.016352531411371718,0.016637751575565574,0.008711377179869917,0.008580771627646921,0.01734359971583954,0.008737976946138204,0.00887344957079339
3.487777778,0.008846020083446593,-4.440892098500626e-16,0.015987109838380142,-0.008027172776021274,0.01635253145830129,0.016305942797126605,-4.440892098500626e-16,0.008235071059292665,0.015385441459130345,0.016637751623315378,0.016305942797126605,0.00814135746348077,0.008049752757306905,0.007829513005148225,0.01644651204003056,0.01683349099997855,0.008282741580416975,0.01683349099997855,0.016493908590373252,0.016213557356422825,0.016541579111497562,0.008504271394731866,0.016541579111497562,0.008529619484056727,0.016589525985784004,0.008379757725059722,0.008529619484056727,0.016686258462283554,0.01755640609789122,0.008658660821451836,0.00814135746348077,0.016305942797126605,0.016589525985784004,0.008684939043282824,0.008555119131801181,0.017239119713635898,0.01744935417579052,0.008846020083446593
3.6625,0.008818759577725821,0.016213557356423713,0.01589829210334326,0.008027172776021274,0.024493888921782503,0.01625961884639704,0.00789430905669164,0.016446512040031447,0.022985547016636687,0.03308343457615859,0.01625961884639704,0.024354914819904483,4.440892098500626e-16,0.007808150050896412,0.016399387105393348,0.025139416884627508,0.024705349571112034,0.025139416884627508,0.03289329569576749,0.016167756102938746,0.024705349571112034,0.02536222111989206,0.024705349571112034,0.017033890878789926,0.01654157911149845,0.016735048969395372,0.0169833449113721,0.024920493203733685,0.017449354175791854,0.01729120196274403,0.024354914819904483,0.01625961884639704,0.02477665017079156,0.017343599864735992,0.008555119131801625,0.025819891414950114,0.008711377254658093,0.017664779661172414
3.837222222,0.017610426149394343,0.024286017485854128,0.023814438833922758,0.016031891892577033,0.01625961884639704,0.008118261382915826,0.015810455787271138,0.016399387105393348,0.030524931751941597,0.02477665017079067,0.024286017485854128,0.024286017485854128,0.008027172776020386,0.007808150050895524,0.01635253145830129,0.02506601618734372,0.032893295695767044,0.02506601618734372,0.016399387105393348,0.016122212886738208,0.024634458164686457,0.03376658903512331,0.024634458164686457,0.016983344911371212,0.016493908590373252,0.008355291244334762,0.025437369429876622,0.02484836351686459,0.026134293219074234,0.017239119713635898,0.024286017485854128,0.016213557356422825,0.016493908590373252,0.008658660821451836,0.017033890878789038,0.02566551031717168,0.008684939043282824,0.02637516567561704
4.011944444,0.017556406047805062,0.01612221284073234,0.01581045574215212,9.162803848994372e-11,0.01621355731015628,0.01616775596413733,0.0,9.372547182806557e-11,0.007621003862655851,0.016399386964603302,0.016167756149205736,0.01612221284073234,0.01603189184682785,0.0,0.016305942750597158,0.01663775157584313,0.016352531411639504,0.01663775157584313,0.00816458526355257,0.02408164453528583,0.024493888805226405,0.016784125592401722,0.016352531411639504,0.016933097986830514,0.01644651199310143,0.008330967146427781,0.01688314755508058,0.02470534945355185,0.01734359981525424,0.008606578596974224,0.01612221284073234,0.02421750874500228,0.00821144091024184,0.00863254106718081,0.025512964371381397,0.01708473866474991,0.01734359981525424,0.017556406148132364
4.186666667,0.0262140936767028,0.024081644626656296,0.023617893746684437,0.007982390836295483,0.03224468163587613,0.02421750874448092,0.00787259155782305,0.008164585450736173,0.015141227084325415,0.032705329808393024,0.024081644718799478,0.024081644626656296,0.015987109792503063,0.007786903380119892,0.016259618799735254,0.02484836349288777,0.024424204156479945,0.02484836349288777,0.024424204156479945,0.0319744690688859,0.03251950005996118,0.025066016163154625,0.024424204156479945,0.016883147554795475,0.024563972415339475,0.016637751575566018,0.025213248700705293,0.03279904340393447,0.03447855223595564,0.017135890882152616,0.024081644626656296,0.024149385547320712,0.024563972415339475,0.025819891390024274,0.008479073443846019,0.01698334495997278,0.0258977805100864,0.01744935422572569
4.361388889,0.026134293219074234,0.024014282614400972,0.01572358471276969,0.015987109838380587,0.03215410477931613,0.02408164464988438,0.01572358471276969,0.016352531458300845,0.030282665849272306,0.024424204180042874,0.03206403537170832,0.024014282614400972,0.015942577268320157,0.007786903357835939,0.01621355735642327,0.032988091151528565,0.03242737494933534,0.032988091151528565,0.03242737494933534,0.02388068282516631,0.024286017485854572,0.033275784448068,0.03242737494933534,0.008429123084746415,0.024493888921781615,0.01658952598578356,0.025139416884627064,0.024493888921781615,0.03437501054675085,0.02566551031717168,0.024014282614400972,0.016031891892577477,0.024493888921781615,0.01718735027365792,0.00845402451850541,0.03386649251462348,0.02581989141494967,0.026134293219074234
4.536111111,0.025976141006027742,0.02388068282516631,0.023424566413880576,4.440892098500626e-16,0.023947296384877692,0.03197446916089808,0.007850993177476173,4.440892098500626e-16,0.022562681019901554,0.024286017485855016,0.02388068282516631,0.0159425772683206,0.015898292103342815,0.007765771979468816,0.024217508860246095,0.040940400961813506,0.03224468163626648,0.032799043498332736,0.03224468163626648,0.031621152879411696,0.04013649550114051,0.04129487555689648,0.03224468163626648,0.016784125640292302,0.01625961884639704,0.016541579111498006,0.02499304286765147,0.040477127706643135,0.02558901001059155,0.025512964395428828,0.0317968295557467,0.023947296384877692,0.024354914819904483,0.017084738615858797,0.025287515518484405,0.04202256448787933,0.03416978171190532,0.025976141006027742
4.710833333,0.03447855213832929,0.03170874780037636,0.03893509330676759,0.00796018647815755,0.031796829465259524,0.031796829465259524,0.007829512937931327,0.016259618706806922,0.0299655639609675,0.04024940059234794,0.047432332378158026,0.03170874770951082,0.023748561231100584,0.015510526914746414,0.04013649534111252,0.04070744620910505,0.0400242217586233,0.03261215021190411,0.0400242217586233,0.04717170342220722,0.04796232743032025,0.04919923835331108,0.0400242217586233,0.02513941686092691,0.024286017370284796,0.024705349453550962,0.04141440162901011,0.04836766209063903,0.04239611182969005,0.03386649241828188,0.03958133935869723,0.031796829465259524,0.032335770151149745,0.0340680834303182,0.025213248701270174,0.04177716843704804,0.03406808352766433,0.03447855213832929
4.885555556,0.025742469282387326,0.03153404040930452,0.030937438722336896,0.007960186478157993,0.047301659015919206,0.03162115278842226,0.01563766301117253,0.024354914703481167,0.04459859433771074,0.047962327336648514,0.04717170333011511,0.03947214589800119,0.02368304720936143,0.015468606367075477,0.03991257455707631,0.04036294294909659,0.0555684491491899,0.04047712763635669,0.0476958575913673,0.04678608641538773,0.04743233255713708,0.04877990626685502,0.0476958575913673,0.033275784447652335,0.03224468154347271,0.03279904340393447,0.04117603711040552,0.04782872140168237,0.03376658884143824,0.04202256441487773,0.039255556757363586,0.03162115278842226,0.03215410468678481,0.03386649241713524,0.025066016163154625,0.049625842726410685,0.033766589034695205,0.051255433750826196
5.060277778,0.034068083527229565,0.04691392310611864,0.030771105281220734,0.00793810555684571,0.04704246018334146,0.04704246018334146,0.015595053408731463,0.016167756102938302,0.04436810143121095,0.05541472332520758,0.03893509337289247,0.03914815112664982,0.03914815112664982,0.007723851431916895,0.03958133942590747,0.048096682047636286,0.06289671247076756,0.056191978021143285,0.04730165906203565,0.054068535598069456,0.06272437889339066,0.06431023940405955,0.04730165906203565,0.033179330734813384,0.04002422191820498,0.032612150304697884,0.04082359128543578,0.06324423633035581,0.033470384102575856,0.041777168507942886,0.046786086550368644,0.03925555682550552,0.031974469160897634,0.03366727324354368,0.033275784448068,0.0656002414562269,0.050353531705828125,0.05095123113048183
5.235,0.05080047991391323,0.0620443862639406,0.045787940318321674,0.007938105556846153,0.05421487325879237,0.05450993798228643,0.015552675337304755,0.02414938566275948,0.05116814871393016,0.06272437889339066,0.0540685355980699,0.054362005225228494,0.03904133157082512,0.015385441459130789,0.04717170355608591,0.06341944244176512,0.06989537944141677,0.06359562204030933,0.05465867808566305,0.053634224642989725,0.0697061986541141,0.07164537479761668,0.06238252951758039,0.024705349571112034,0.04769585772899543,0.032427374949335785,0.056668885816309356,0.07027683857427203,0.07454883786889566,0.049625842774845275,0.0540685355980699,0.04678608655036953,0.03969113861243834,0.04177716850794333,0.04129487555689648,0.06485683194096481,0.049914379704208756,0.04202256448787933
5.409722222,0.058660316111195154,0.053778217602359124,0.060567027335661994,0.007916146730580387,0.06914475160200251,0.053922985827984604,0.02323437839093012,0.024081644649884826,0.06528842612295627,0.06204438626394104,0.06877545159698162,0.06154398958182794,0.02323437839093012,0.02304725384930384,0.05450993798228643,0.07840723942978078,0.06914475160200251,0.062896712470768,0.06187668564896587,0.06804856157940264,0.08406088345163187,0.07066248445023682,0.06951803923671651,0.040940400961813506,0.047301659062036094,0.04024940075282313,0.06413008357798988,0.07713904299055985,0.08200232183510137,0.05748198007331107,0.06877545159698162,0.046406723207896405,0.05510980911293206,0.04153462197914859,0.04105788102941332,0.07204623030857027,0.05764740701519733,0.05831874761944089
5.584444444,0.06636089155653746,0.06072769436391168,0.06733687638392283,0.02368304720985881,0.06822883948949787,0.06105159999221721,0.03085404778277301,0.023947296270916407,0.05737906935718007,0.07652020627277345,0.07551058702390057,0.060889216447360006,0.04615721362931824,0.022924169622664525,0.061709889011129615,0.08496855571192796,0.07571037366900857,0.06989537919936417,0.07631612816913824,0.0823025021656858,0.09037651765139953,0.0851985451348023,0.0761131357798348,0.056829658957433526,0.05465867788602097,0.04796232733894801,0.06341944226228913,0.08361428090565282,0.08061618188133446,0.06485683166454059,0.0680485614302273,0.06121485190965004,0.054658677975398806,0.049340622375584786,0.040707446115912926,0.07905710527469711,0.06522641826313702,0.07411973144009965
5.759166667,0.06560024126634767,0.067690848203517,0.06663992430389332,0.023617893656567635,0.08230250215896806,0.07531185206433832,0.038309611124414555,0.03179682946424833,0.07083740930673521,0.090615017910884,0.08187434215756184,0.07511416043266594,0.06105159998848997,0.02286311925249107,0.068592276885175,0.0988196666164809,0.09701556906698139,0.09182665525180811,0.0903765176432314,0.0882852086791015,0.09626239490522837,0.10656442161677093,0.0827351640349927,0.06431023921795553,0.061876685469979265,0.05541472321043095,0.07046913371363273,0.10461633110754232,0.10320649090536227,0.08016449145886728,0.07452726445514823,0.06822883948489977,0.06170988909573483,0.07327617103922579,0.0644914102268137,0.09332409224129057,0.07245159670368606,0.08930806288449
5.933888889,0.08084394177934584,0.07414106964214584,0.08020534518687628,0.02348865623352081,0.09576674309506794,0.0965121503206281,0.03052493175194204,0.03947214605688787,0.0908547806660227,0.0965121503206281,0.09527616956320406,0.08897147344552181,0.060407207991652,0.030282665849273194,0.08273516431819417,0.119254139294795,0.10993740711410993,0.1054424358968098,0.09626239514293111,0.10143743763671864,0.10909905278602272,0.11956559828707691,0.09601392938796582,0.06359562204030933,0.06877545159698162,0.07046913387293463,0.09256931801588264,0.12460008745564277,0.10917834471100196,0.0868440088556457,0.09552082640591264,0.07472187482736414,0.08383698751390334,0.07245159686754121,0.07184524339175447,0.1146355629337319,0.08732588098024152,0.08805880074817773
6.108611111,0.09566412407803115,0.10221390900717653,0.09359804838042995,0.023424566413880576,0.1156393785384573,0.09503276290938434,0.03780352489108818,0.03925555682550552,0.10307303437669191,0.1165223649078393,0.10800093872102634,0.09479059688535996,0.07452726458578374,0.0451854422176341,0.08897147344552181,0.11711855321190212,0.12209793874674668,0.1107887472398632,0.10909905278602272,0.12058450254943631,0.1351108546463684,0.13142700911256489,0.12333632204452005,0.07066248445023682,0.08295320578412824,0.06970619865411454,0.10628169251835873,0.12912048268385012,0.1146355629337319,0.08566228003340193,0.10827338935371333,0.08851278428498599,0.09013926991888566,0.0714466152177855,0.07862267099673348,0.12720695187482756,0.10151653232082847,0.09434981669810139
6.283333333,0.10947671847040663,0.10772985569350713,0.1058697259764183,0.02329743020597297,0.13444256901320095,0.10746013035373858,0.045185442175437185,0.046658944583240824,0.10800093841779335,0.13544749493646435,0.12689353101060785,0.11448267431275383,0.08103124985477317,0.04483149458778923,0.10909905235465978,0.13544749477267937,0.14714474742722805,0.1230243763626917,0.12815657321819085,0.13215475518665487,0.14607153576892662,0.14971132064729842,0.12783846100185547,0.0851985451348023,0.09651215000658375,0.07631612816913824,0.11894429855352717,0.14678526181553142,0.1418074178096682,0.10684865910066543,0.1272069514379095,0.10143743726854604,0.09601392907551842,0.08613109057408508,0.0930711366926249,0.14603603152693845,0.11494256751544318,0.12343412924861896
6.458055556,0.11525122146458733,0.11940050559716786,0.12474210620844994,0.03861981978303275,0.14501386900973312,0.12658165155272627,0.04471474123041075,0.061709889007321994,0.11897864586095608,0.1460715357476401,0.14466470964492784,0.12627130159746036,0.08694395962087142,0.04448304919385526,0.1284762729738258,0.1671532141583567,0.1639599812681416,0.13444256907615904,0.1460715357476401,0.16202545178876848,0.16202545171105331,0.16634329854853824,0.13860748916465937,0.09908288735162074,0.10221390870944802,0.0903765176432314,0.13109247173264293,0.17018600369190917,0.16731259960257017,0.1348687638699544,0.1382725579382642,0.11391295803300672,0.11593221618838045,0.10014994529605481,0.09908288735162074,0.1635693875445714,0.13486876395581815,0.13593672659977418
6.632777778,0.13486876426500105,0.14431722836861516,0.13532948041794324,0.0460334626228156,0.15472336790186825,0.14397141234616928,0.05915839029542491,0.06105160016506428,0.1609921222559043,0.1755357157699029,0.16088649801074872,0.14362725001246623,0.1069247126014341,0.05143090042785303,0.1392822441778816,0.18207671340229314,0.18511576246847206,0.1718214211094078,0.1689797330210232,0.1906304427664156,0.19653157168588242,0.19465619575659865,0.16202545203296426,0.10489025731379353,0.1284762733497371,0.1107887472398632,0.14896892152634456,0.1910695036400134,0.18332329831770444,0.14603603201785686,0.15472336790186825,0.12534931778280844,0.1347758834680426,0.12082787735594058,0.11223733508059786,0.18602336201114644,0.1464096884592858,0.14716276847554388
6.8075,0.16105803616265169,0.16700684812027822,0.1582902201874825,0.045666158705933935,0.1762598088633922,0.17348858411506196,0.07300613329370531,0.08273516431819417,0.18792430280521888,0.1965315716858833,0.18216873344244,0.17308487596481692,0.11881718519521556,0.07263550388976059,0.16279375843231758,0.20868908107370743,0.21728579975250284,0.20019945890715185,0.20285574048795718,0.19656061356598142,0.22096745847069066,0.2202382738016242,0.1897583490723731,0.11741894135785058,0.1535907000785448,0.1304284823493127,0.17934498040774605,0.22854860569421298,0.2110640976237561,0.17047333637198303,0.1766629440836689,0.14957578935138827,0.15210602970048637,0.14034300991090554,0.13176325820022772,0.2066374486152256,0.17047333637198303,0.17175265126336603
6.982222222,0.16370732857035808,0.18189560400938642,0.17324376592137947,0.04534048366428589,0.2024096678695031,0.1940375379720778,0.08657377583410453,0.09657594356866639,0.17619216980380115,0.21461616393596428,0.20151924405407273,0.18734387354264825,0.13005560200489974,0.07193912747987019,0.17162121767243343,0.22623298200813968,0.2277632005487451,0.19982235160606487,0.21505003530070388,0.20859753581897378,0.24286549018103454,0.24271750558389593,0.20896043505403483,0.14360724052968177,0.15632428516257413,0.14147889569447747,0.19390675193150253,0.23852927067138774,0.2360797854180916,0.17948341051511685,0.1963070711521313,0.15914661558978116,0.16832580300899513,0.15134733045524218,0.15718404035366573,0.23081320186773535,0.18660522895495113,0.19425842613004196
