Time_in_hr,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C5,C6,D1,D3,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6
1.915277778,0.007960186546496661,0.0,0.008141357463481214,-0.0236830473225651,-0.01683349099997855,-0.008187946124655454,-4.440892098500626e-16,-0.008330967217948348,4.440892098500626e-16,0.0,-0.00845402451850541,-0.00814135746348077,0.0,-0.008072460129430858,0.0,0.008764739526223142,4.440892098500626e-16,0.008306784405367473,0.00863254114129175,0.008711377254658537,-0.008211440980737894,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,-0.008846020083446593,-0.008606578572344592,-0.01834419883041205,0.008873449646972897,-0.008235071059292665,-0.00814135746348077,-0.008355291244334762,-0.008818759577725377,4.440892098500626e-16,4.440892098500626e-16
2.09,0.0,-0.01630594279712705,-0.008141357463481214,0.0,-0.01683349099997855,0.0,-0.1809714225587098,0.008330967217948348,-0.008235071059293553,-0.008187946124655454,-0.016833490999978995,-0.01630594279712705,-0.008141357463481214,-4.440892098500626e-16,0.008095295973507,-4.440892098500626e-16,-0.008379757725060166,0.016493908590373252,0.0,0.0,-0.016399387105393792,0.008529619484056727,-4.440892098500626e-16,0.008404367915231692,-0.008846020083446593,-0.008606578572345036,-4.440892098500626e-16,0.0,-0.008235071059293553,-0.00811826138291627,-0.00835529124433565,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16
2.264722222,-0.007960186546496661,-0.008164585333645835,-0.016305942797126605,-0.01589829210334237,0.0,-0.008211440980737894,0.008504271394732754,0.008330967217949237,-0.008235071059292665,0.008187946124655454,0.0,-0.008164585333645835,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,-0.008379757725059722,0.01654157911149845,0.0,-0.008711377254657204,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.00918679831764102,-0.008873449646972453,4.440892098500626e-16,0.0,4.440892098500626e-16,0.008818759577725821,4.440892098500626e-16,4.440892098500626e-16
2.439444444,-0.007960186569275773,-0.008187946054361017,-0.008164585357010257,-0.007960186569275773,0.0,-0.00821144100423643,-0.008504271321722712,4.440892098500626e-16,-0.008258837460177748,-0.008211440816516813,-0.008454024542698058,4.440892098500626e-16,0.008141357393586901,-0.01616775605654075,-0.008095295996673357,-0.008764739450976666,4.440892098500626e-16,-9.426459612882354e-11,0.008606578498456585,-0.00873797684611688,0.0,0.0,-0.008330967146426893,-0.008404367939282675,0.0,0.0,-0.009157400538977178,-0.008873449672365474,4.440892098500626e-16,-9.319212068703564e-11,0.0,-0.00881875950201616,-0.008764739551304412,4.440892098500626e-16
2.614166667,-4.440892098500626e-16,9.372458364964587e-11,-4.440892098500626e-16,-4.440892098500626e-16,0.016833491048150684,0.00821144100423643,-0.008504271321722712,-0.008330967241790166,-0.008258837460178636,-0.008187945960367315,0.008454024542698058,0.008164585357010257,0.008141357393586901,9.266454270573377e-11,0.008095295996673357,1.003273020216966e-10,-4.440892098500626e-16,-9.426504021803339e-11,-0.008632541264512739,1.000213245561099e-10,0.00821144100423643,0.008504271419068843,9.536194056636305e-11,0.0,0.0,0.0,-4.440892098500626e-16,0.008873449672365474,-4.440892098500626e-16,0.008141357393586901,0.0,-0.008818759502016604,0.008764739551304412,-4.440892098500626e-16
2.788888889,-4.440892098500626e-16,0.008187946124655454,0.0,-4.440892098500626e-16,0.0,0.0,-4.440892098500626e-16,0.008306784405366585,0.008258837531080143,0.016399387105393348,0.00845402451850541,0.0,0.008118261382915826,0.016167756102938302,0.008095295973507,0.008764739526222254,0.0,-0.008235071059293553,-0.008606578572345036,0.01744935417579052,0.0,0.008504271394731866,0.008330967217948348,-4.440892098500626e-16,0.0,0.0,0.0,0.008873449646972453,-4.440892098500626e-16,-4.440892098500626e-16,-0.008379757725060166,0.0,0.01750271644735557,-4.440892098500626e-16
2.963611111,0.007960186546497106,0.0,0.0,0.007960186546497106,0.0,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.008258837531081031,0.008187946124655454,0.008429123084746859,0.0,4.440892098500626e-16,4.440892098500626e-16,-0.008095295973507,-0.008764739526222254,0.008379757725060166,4.440892098500626e-16,0.00863254114129175,-0.008737976921133317,-0.00821144098073745,0.0169330980351452,4.440892098500626e-16,0.016784125640292302,0.008846020083446593,0.008606578572345036,-0.009186798317640577,-0.008873449646972453,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16
3.138333333,-0.00798239056217609,4.440892098500626e-16,-0.008187946054361017,9.11186681662457e-11,0.008429123205071054,9.39945898892347e-11,0.0,-0.008306784524500621,-0.016541578969486714,-0.008187946054361017,9.648593035649355e-11,-0.008187945960902887,-0.008118261406147909,-0.01616775605654075,-0.008095295996673357,-0.008764739551304412,9.592104888156427e-11,-0.008258837460177748,0.0,-0.017449354225725244,-0.00823507098859455,-0.008504271127893759,-0.008330967146426893,1.921236503221735e-10,1.0125855709475218e-10,9.851763849155759e-11,-1.0515854853565543e-10,-1.0157208407690632e-10,-0.008258837460177748,0.0,9.592104888156427e-11,4.440892098500626e-16,-0.026294382893307322,4.440892098500626e-16
3.313055556,1.8249046718210593e-10,0.008164585357010257,0.016305942937514306,9.111822407703585e-11,9.620260144060921e-11,9.399414580002485e-11,0.0,0.008330967146426893,1.8934676049298105e-10,0.008164585450735284,9.648593035649355e-11,1.8718315786259154e-10,0.0,0.008072460245196922,0.008095295996673357,0.008764739551304412,9.592060479235442e-11,-0.016541579064297984,0.01718735032284302,0.008737976946138204,9.426459612882354e-11,-0.01693309779242691,9.536194056636305e-11,-0.016784125496199565,1.0125811300554233e-10,-0.008606578498456585,0.009186798238771221,0.0177194696795544,9.453637872525178e-11,0.008118261406147909,9.592060479235442e-11,0.008818759602962079,2.0096324604423899e-10,0.00904166700504172
3.487777778,0.0159425772683206,0.0,0.01635253145830129,0.0,-0.008429123084746859,0.0,-0.008529619484057616,-4.440892098500626e-16,0.008282741580416975,0.0,0.0,0.008187946124655454,-4.440892098500626e-16,0.008095295973507,0.008095295973507,-4.440892098500626e-16,0.008379757725059722,-4.440892098500626e-16,0.0,0.008737976921132873,0.008235071059292665,-4.440892098500626e-16,-4.440892098500626e-16,-0.008429123084746859,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.008118261382915826,0.0,0.0,0.008791666571668522,-4.440892098500626e-16
3.6625,0.0,-0.008164585333645835,-0.00814135746348077,4.440892098500626e-16,-0.008404367915231692,4.440892098500626e-16,4.440892098500626e-16,-0.008330967217948348,-0.008258837531080143,-0.008164585333645835,4.440892098500626e-16,0.0,4.440892098500626e-16,-0.008072460129430858,4.440892098500626e-16,-0.008764739526222254,-0.008379757725059722,0.008282741580417863,-0.017187350273658364,4.440892098500626e-16,4.440892098500626e-16,-0.008504271394731866,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,-0.008258837531080143,0.0,0.00835529124433565,0.00879166657166941,-0.008764739526222254,4.440892098500626e-16
3.837222222,-0.007960186546496661,0.0,0.0,0.007960186546496661,0.008429123084746415,0.008211440980737894,0.008529619484056727,-4.440892098500626e-16,0.016493908590373252,0.008187946124655454,0.008429123084746415,0.008164585333645835,-0.008141357463481214,-0.008095295973507444,-4.440892098500626e-16,0.008764739526222254,-4.440892098500626e-16,-4.440892098500626e-16,0.0,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.008429123084746415,0.008846020083446593,0.0,0.009157400512771474,0.0,0.008258837531080143,0.0,0.008379757725059722,0.008818759577725377,0.008764739526222254,0.009041666979167307
4.011944444,-9.111822407703585e-11,0.0,0.0,0.0,0.008404367843080074,0.0,0.0,9.536282874478275e-11,0.008258837648979611,0.00816458526355257,0.0,0.0,-9.319212068703564e-11,-9.266498679494362e-11,0.0,0.008764739551304412,0.008379757749040095,-0.008282741509308966,0.008606578498456585,0.0,-4.440892098500626e-16,0.0,-9.536194056636305e-11,0.008404367843080074,-4.440892098500626e-16,0.0,1.0482237300379893e-10,-0.00884602010876101,0.008258837554715015,0.00809529590400837,-0.008355291268244969,-0.008791666596827952,0.008764739551304412,0.0
4.186666667,0.007960186478157993,0.0081645853570107,0.008141357486779466,0.0,0.016784125592120613,4.440892098500626e-16,0.008504271419069287,0.008306784524501065,-0.008235070988594106,-9.345724194531613e-11,4.440892098500626e-16,0.008141357486779466,0.016259618799735254,0.016167756056541194,0.0,0.0,0.0,9.481038176772927e-11,0.008606578498456585,0.00871137727958704,0.0,0.0,0.008330967146427781,0.008404367843080518,8.881784197001252e-16,4.440892098500626e-16,1.0482281709300878e-10,0.008846020108761898,8.881784197001252e-16,-9.266454270573377e-11,0.0,4.440892098500626e-16,0.008737976946138648,0.00901318926653083
4.361388889,-4.440892098500626e-16,0.008164585333645391,0.0,-0.007960186546497106,0.016735048969394928,0.00818794612465501,0.00850427139473231,0.008330967217948793,0.0,-0.00816458533364628,-4.440892098500626e-16,0.00814135746348077,0.00811826138291627,0.008072460129430858,-4.440892098500626e-16,0.0,0.008355291244335206,0.00828274158041653,-4.440892098500626e-16,0.008711377254657648,0.00821144098073745,0.00850427139473231,-4.440892098500626e-16,0.0,0.0,-4.440892098500626e-16,0.0,0.008846020083446593,0.0,-4.440892098500626e-16,0.008355291244335206,-4.440892098500626e-16,0.0,0.009013189240737685
4.536111111,0.007938105556846153,4.440892098500626e-16,-0.008141357463480325,0.007938105556846153,0.016686258462284442,0.008187946124655898,0.008479073516639346,4.440892098500626e-16,0.008235071059293553,4.440892098500626e-16,0.00840436791523258,0.0,0.0,4.440892098500626e-16,0.008072460129431747,0.008737976921133317,0.016686258462284442,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.016399387105393792,0.008504271394732754,4.440892098500626e-16,-0.008404367915232136,0.0,4.440892098500626e-16,0.0,0.0,0.008235071059293553,0.016167756102938746,0.016686258462284442,0.00879166657166941,0.0,0.0
4.710833333,0.007938105579562205,-4.440892098500626e-16,-4.440892098500626e-16,0.02381443881145806,0.008330967241789278,0.008164585263552127,0.008479073540903492,-0.008330967051342064,9.426415203961369e-11,-4.440892098500626e-16,9.620215735139936e-11,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,9.240341825034193e-11,1.000213245561099e-10,9.536194056636305e-11,0.008258837460177748,-0.008606578498456585,-4.440892098500626e-16,0.008187946148086489,-0.008504271321723156,-4.440892098500626e-16,-0.00840436793928312,-0.008846020007503785,-4.440892098500626e-16,1.0482192891458908e-10,-8.881784197001252e-16,9.426415203961369e-11,9.240341825034193e-11,0.008330967241789278,0.008791666596827508,1.000213245561099e-10,0.008984890249716049
4.885555556,4.440892098500626e-16,4.440892098500626e-16,0.008141357486779466,0.015810455741902985,4.440892098500626e-16,0.016305942750332036,0.0,-0.016637751480479857,-0.008235070988594106,-0.008187946148086489,9.620304552981906e-11,0.008118261406148353,4.440892098500626e-16,-0.008072460152531935,-0.008072460060128517,-0.008737976846117324,9.536282874478275e-11,-9.453637872525178e-11,-0.008606578498456141,4.440892098500626e-16,4.440892098500626e-16,-0.008504271321722712,4.440892098500626e-16,4.440892098500626e-16,-0.008846020007502453,4.440892098500626e-16,1.0482281709300878e-10,0.008818759602962967,-0.008235070988594106,9.240386233955178e-11,4.440892098500626e-16,4.440892098500626e-16,1.000213245561099e-10,0.008984890249716493
5.060277778,0.0,-4.440892098500626e-16,0.00814135746348077,0.0,0.024848363516864147,0.01625961884639704,0.016883147603251825,0.016637751623315822,0.008235071059293109,-0.008187946124655898,0.008404367915232136,0.01621355735642327,0.008095295973507,0.008049752757306905,-4.440892098500626e-16,0.008737976921133317,0.016637751623315822,-0.008258837531081031,-4.440892098500626e-16,-4.440892098500626e-16,0.008164585333645391,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.008846020083446593,0.008606578572344148,0.009157400512771918,0.008818759577725377,0.008235071059293109,0.016122212886738208,-4.440892098500626e-16,0.0,0.008737976921133317,0.008956768558402217
5.235,0.007916146730580387,4.440892098500626e-16,-0.00814135746348077,-0.015810455787271582,0.02484836351686459,0.016213557356423713,0.01688314760325227,0.008330967217949237,0.0,4.440892098500626e-16,0.0,0.008095295973507444,0.008095295973507444,0.008072460129431747,4.440892098500626e-16,0.0,0.03308343457615859,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,0.008846020083446593,4.440892098500626e-16,0.0,0.00879166657166941,0.008235071059293553,0.008049752757307793,0.008306784405367473,0.0,0.0,0.008956768558403105
5.409722222,0.015810455787271582,0.0,-0.00814135746348077,-0.007916146730580387,0.0,0.008095295973507,0.008404367915232136,0.0,-0.01649390859037414,0.0,0.0,0.0,0.0,-0.01612221288673865,0.0,-0.008737976921133317,0.032988091151528565,0.0,-0.008632541141291306,0.0,0.0,-0.008529619484057616,0.0,0.0,-0.008846020083447037,-0.008606578572345036,0.0,0.008791666571668966,0.0,0.00802717277602083,0.00830678440536703,0.008764739526222698,0.008711377254658093,0.0
5.584444444,0.01576690054698915,0.024354914610815737,0.008141357393586457,0.007916146662619639,0.02463445795319741,0.008072460060128517,0.008404367939282231,9.508527298862646e-11,-0.008258837554715015,0.008187946054361017,0.008379757653119047,0.008072460060128517,0.008072460060128517,-9.240386233955178e-11,-0.008095295904008815,0.0,0.016399387058597448,0.016493908448772743,-9.881473417294728e-11,-4.440892098500626e-16,0.008164585357009813,-0.008529619508466535,0.00830678433405252,-4.440892098500626e-16,-1.0125900118396203e-10,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.016031891846827406,0.00828274150930941,1.003273020216966e-10,0.017396316248309507,0.008928822200581443
5.759166667,0.03914815114856385,0.032427374763348116,0.024354914796408167,0.023683047299724258,0.03279904331020855,0.02414938563946345,0.016735049017285064,0.008282741699204621,0.016493908637573718,0.008187946054361461,0.025066016163153737,0.02414938563946345,0.02414938563946345,0.016122212840471217,0.008072460245196478,0.008737976946138204,0.02449388889815074,0.0164939084487723,0.017239119664154146,-4.440892098500626e-16,0.016259618892926486,0.017033890927534934,0.00830678433405252,0.01678412568832277,0.017664779610464976,0.008606578596973335,0.009128190280307535,0.01750271649744306,0.008211441004235986,0.023947296361778392,0.024776650146883128,0.02613429339418971,0.008684938968722022,0.008928822200581
5.933888889,0.023488656233520366,4.440892098500626e-16,0.024286017485855016,0.015766900591985156,0.02442420418004332,0.024081644649884826,0.008379757725059722,0.008306784405367473,0.008258837531080587,4.440892098500626e-16,0.016686258462284442,0.016076925533327735,0.016076925533327735,0.008049752757307793,0.008095295973507444,0.008737976921133317,0.016305942797126605,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.01625961884639704,0.008529619484057172,4.440892098500626e-16,0.008404367915232136,-0.008846020083446593,0.008606578572345036,0.0,0.008764739526222698,0.008211440980738338,0.0159425772683206,0.03289329569576749,0.017502716447356015,0.008658660821452724,0.0089010498458304
6.108611111,0.0,0.0,0.01612221288673865,0.007850993177475729,0.03242737494933534,0.008004719116556647,0.0,0.0,0.0,0.00816458533364628,0.0,0.023947296384877248,0.0,0.0,0.0,0.0,0.00811826138291627,0.0,0.0,0.008684939043283268,0.016167756102938302,0.0,0.0,0.0,-0.008818759577725377,0.0,0.0,0.008711377254658093,0.008187946124655454,0.01585425228742654,0.03270532990251995,0.0,0.03447855223640195,0.017774499492802853
6.283333333,0.0077869033801190035,0.024149385547838964,9.214273788415994e-11,0.015680506137874417,0.024217508837405255,-0.008004719047836062,0.008355291268244969,0.008282741604119792,0.016446511993100987,0.008164585357009813,0.00830678433405252,0.023947296453406874,0.008004719047835618,-4.440892098500626e-16,0.008072460152531935,0.0,9.292699942875515e-11,0.0,9.851719440234774e-11,9.941381051703502e-11,0.024217508837405255,0.008504271419068843,0.0,0.008379757749040095,0.008846020108760566,0.0,0.009128190280307091,0.008737977045855327,0.01635253141163906,0.015854252332796026,0.04059196012114663,0.00871137737900085,0.03437501054719316,0.017719469679867927
6.458055556,0.007765772001691484,0.03206403527943724,9.214273788415994e-11,0.015637663011172087,0.024081644626654963,0.007982390836294595,0.008330967241789278,-4.440892098500626e-16,0.00821144091024184,0.008141357486778578,0.00830678433405252,0.007938105579562205,0.01598710979250262,0.008027172798991788,-4.440892098500626e-16,-4.440892098500626e-16,9.2927443517965e-11,-4.440892098500626e-16,9.851675031313789e-11,9.941381051703502e-11,0.024081644626654963,-4.440892098500626e-16,0.008282741604119348,0.008355291268244525,0.0,0.008580771725868797,-4.440892098500626e-16,9.971623526894291e-11,0.008164585263551682,0.015766900637104175,0.024286017277357352,0.02589778070861337,0.025589009985889977,0.026456446207292927
6.632777778,0.015510526959012783,0.023947296384877692,0.01607692553332818,0.015595053408732351,0.024014282614401417,0.01598710983838103,0.008330967217949237,-0.00828274158041653,0.008187946124655898,0.0,-0.008306784405366585,0.01585425228742654,0.00798239072182394,0.008027172776020386,4.440892098500626e-16,0.008711377254658093,0.016213557356423713,4.440892098500626e-16,0.008606578572345036,0.017343599864735992,0.024014282614401417,0.008479073516639346,0.008282741580417419,0.008355291244335206,0.008818759577725821,4.440892098500626e-16,4.440892098500626e-16,0.008711377254658093,0.008141357463481214,0.02361789376946133,0.008049752757307793,0.05171861041148684,0.025512964395428828,0.02637516567561704
6.8075,0.007744754979543966,0.007960186546496661,0.024014282614401417,0.023297430316848722,0.023880682825166755,0.007960186546496661,0.00830678440536703,0.008258837531080587,0.0,-0.00814135746348077,0.032988091151528565,0.007916146730580387,0.0,0.0,0.0,0.0,-0.00811826138291627,0.0,0.0,0.0,0.00798239072182394,0.0,0.01649390859037414,0.0,0.0,-0.008580771701313328,0.01816949099542331,0.008684939043283268,0.00814135746348077,0.0156805061826244,0.008049752757307349,0.025665510317172124,0.0,0.008764739526222698
6.982222222,0.007723851431917339,0.0,0.015987109838380587,0.015510526959012783,0.0317087478906144,0.015898292103342815,0.016589525985784004,0.016541579111497562,-0.008187946124655454,-0.00816458533364628,0.04948282168155105,0.007894309056691196,0.007960186546496661,0.0,0.0,-0.008711377254658093,0.0,0.0,0.0,-0.00865866082145228,0.0,-0.008479073516639346,0.01649390859037414,0.0,-0.008818759577725377,0.0,0.02721115797459106,0.008684939043283268,0.00811826138291627,0.00782951300514867,-0.008049752757307349,0.008529619484057616,0.0,0.01744935417579141
7.156944444,0.023109292781065882,0.01585425215131675,0.01589829196685466,0.01542691171989441,0.05495860662307672,0.015854252242182287,0.032988090963134375,0.008235070988594106,0.0,-9.345768603452598e-11,0.032612150118446426,0.007894309079282014,0.03170874770951082,0.01598710970112993,0.008049752688199519,0.0,0.024286017462950227,0.0,0.008580771627646921,0.0,0.007960186478157993,0.008479073443845575,0.024563972228156317,0.0,0.008818759502016604,-4.440892098500626e-16,0.009041667005042608,0.008658660747117075,0.016213557310156723,0.023360825187646483,-9.214362606257964e-11,0.016983344765568287,9.705791725878044e-11,0.01744935422572569
7.331666667,0.030688607348762442,0.01585425215131675,0.015898291966855105,0.02310929278059115,0.06238252924798049,0.023683047299725146,0.032893295507101517,0.00823507098859455,-0.00821144100423643,0.016305942750331148,0.024424203970359493,0.01572358475776614,0.007938105307718768,0.015987109701130375,-9.214362606257964e-11,0.008711377279587484,0.024149385639463894,0.0,0.008580771627646921,0.008658660846230681,0.007960186478157993,0.016933097986543633,0.0408235911210828,-0.008355291268245413,-1.0094636238022758e-10,0.00858077172586924,0.0269548482031281,0.01729120191311262,0.01616775605654075,0.03882943164337416,0.01607692548719175,0.008504271224665239,9.705791725878044e-11,4.440892098500626e-16
7.506388889,0.03052493175194204,0.0,0.007916146730580387,0.0153441934288856,0.06154398958182794,0.03925555682550552,0.016352531458301733,-0.008235071059293553,-0.00821144098073745,0.00814135746348077,0.0,0.02355309771791836,-0.023748561344117736,0.007960186546496661,0.00802717277602083,0.008711377254658093,0.032064035371708766,0.0,0.0,0.00865866082145228,0.01585425228742654,0.00845402451850541,0.02435491481990404,-0.008355291244334762,0.008791666571668966,0.0,0.017998079567589365,0.02581989141494967,0.008072460129431303,0.04615721384851579,0.00802717277602083,0.00845402451850541,0.02536222111989117,0.01734359986473555
7.681111111,0.030362992728009797,0.007894309056691196,0.007916146730580387,0.0,0.06105160016506428,0.03904133157082512,0.02442420418004332,-0.008235071059293553,0.016399387105392904,0.00811826138291627,0.008095295973507,0.031190338393349393,-0.007938105556846153,0.015898292103342815,0.008049752757307349,-0.008711377254658093,0.0318854019417234,0.0,0.0,-0.00865866082145228,0.023748561344117736,0.008429123084746415,0.008095295973507,0.0,0.008818759577725377,0.0,0.008928822277236126,0.025742469405459545,0.008049752757307349,0.05349100073873991,0.008004719116556647,0.016933098035144756,0.02528751551848396,0.025976141006026854
7.855833333,0.04518544200303154,0.023617893657063682,0.015766900456624988,0.007641353434446163,0.06769084812172599,0.046406722987519355,0.03242737485706382,0.008235070988594106,0.01639938715232292,0.03233577005848476,0.0322446814521089,0.03882943173371434,0.047301658655948486,0.03162115269880772,-0.008027172798992233,-9.971712344736261e-11,0.03958133926808349,-0.016493908448772743,0.0,0.017239119466523345,0.03144740659499545,0.016833490951948082,0.024149385455435546,0.00835529117260414,0.017502716196458046,0.00858077172586924,0.017885590886820957,0.03406808333268163,0.024081644535285385,0.06040720773406516,0.023947296270916407,0.008429123012382078,0.025139416765005862,0.04290462976128362
