Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
0.168055556,0.03144716942553981,-0.10585134749582298,0.016661934435898126,0.0,0.03270506291660277,0.01685824616949334,0.016661934435898126,0.01685824616949334,0.01685824616949334,0.01609950551461449,0.0,0.06833956342380927,0.016565483160834046,0.0,0.015788618113382568,0.0,0.0,0.0,0.0,0.01690804903701089,0.0,-0.01690804903701089,-0.017317321642904514,0.05133102063434421,0.0,0.0,0.0,-0.03468719972947111,0.0,0.0,0.03610971243981119,0.03366698199995742,0.03279877421078652,0.03396668982274329,-0.01758333314333767,0.017475953842266512,0.0,0.0,0.0
0.342777778,0.02355309771791836,-0.05292567374791135,0.016637751623315822,0.016305942797126605,0.03261215030469833,0.016833490999978995,0.02492049320373324,0.025213248725038717,0.016833490999978995,0.008049752757306905,0.008529619484057172,0.04264885522854378,0.016541579111498006,0.0,0.015766900591985156,0.008355291244335206,0.0,0.03500576027368307,0.025742469405459545,0.01688314760325227,-0.00814135746348077,-0.01693309803514431,-0.00865866082145228,0.04264885522854378,0.008684939043283268,0.0,0.0,-0.00865866082145228,0.0,0.0,0.00904166697916775,0.03356853996937392,0.024563972439039183,0.016983344911371656,0.0,0.0,0.0,0.0,0.009157400512771918
0.5175,0.015637663056044637,0.007621003753842892,0.00830678440536703,0.016305942797126605,0.016259618846396595,0.008404367915231692,0.016589525985784004,0.016784125640291858,0.016784125640291858,0.00802717277602083,0.0,0.01693309803514431,0.016493908590373696,0.0,0.00787259153529396,0.0,-0.008684939043283713,0.05234936013841818,0.025742469405459545,0.008429123084746415,-0.008141357463481214,0.0,-4.440892098500626e-16,0.04227086042985562,0.008684939043283268,0.0,0.0,0.008684939043283268,0.0,-4.440892098500626e-16,0.0,0.016735048969394484,0.02442420418004243,0.016883147603251825,0.008791666571668966,0.008711377254657648,0.0,0.0,0.009157400512771474
0.692222222,0.015595053408731907,0.007621003753843336,0.0,0.00811826138291627,4.440892098500626e-16,0.016735048969395372,0.008258837531081031,0.008355291244335206,0.008379757725060166,0.01603189189257792,0.0,0.01688314760325227,0.008235071059293553,0.0,0.0,0.008330967217949237,-0.008684939043283268,0.03458271957837189,0.017033890878789926,0.016784125640292302,0.008141357463481214,4.440892098500626e-16,4.440892098500626e-16,0.025287515518484405,0.00865866082145228,0.00830678440536703,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,0.009013189240737685,0.008330967217949237,0.024354914819904483,0.00845402451850541,0.008764739526222698,0.017449354175790965,0.0,0.008928822277236126,4.440892098500626e-16
0.866944444,-0.007808149894728,0.0,0.00828274150930941,0.008118261406147909,0.008095295904008815,0.008379757844681368,0.016493908543309566,0.008355291268245413,0.008355291172604584,0.023947296270916407,0.008529619508466535,0.008429123108868453,0.016399386964603746,0.008118261313220465,0.007850993110074977,0.008355291363607797,0.00868493896872291,0.017239119762969324,0.025512964371380953,0.008404368035203724,0.008141357486779466,-0.008479073540903492,0.008658660747117075,0.01673504882572363,0.008658660846230681,9.508616116704616e-11,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.01663775157584313,0.008095295996673801,-0.008429123108868009,0.01750271639742218,-0.008711377179869917,0.008928822200581887,1.0220624346857221e-10,0.009128190175819562
1.041666667,-0.0077869032016071316,0.0,-9.481082585693912e-11,0.0,0.008095295904008815,9.564038450093904e-11,-9.426504021803339e-11,-4.440892098500626e-16,0.008355291172603696,0.00798239056217609,0.008504271419068843,0.008404367939282675,0.02456397232161356,-9.292788760717485e-11,0.007850993110074533,-0.008330967146427781,0.00868493896872291,0.008580771725868797,0.016933097986543633,9.592060479235442e-11,-4.440892098500626e-16,0.008479073540903492,0.008658660747117075,0.016735048825723187,0.0086325411659951,9.508527298862646e-11,0.008355291268244525,0.0,0.0,0.009157400538977623,0.0,0.016589525938171867,0.0,-4.440892098500626e-16,-1.0002176864531975e-10,-0.008711377179870361,0.008928822200581443,0.008901049973508268,0.009128190175819562
1.216388889,0.015595053408731907,0.0,-0.008282741580417419,0.0,0.0,0.0,0.0,0.0,0.0,-0.015942577268320157,0.008504271394732754,0.016784125640291858,0.0,-0.00811826138291627,0.0,0.008330967217948793,0.0,0.008580771701313772,0.01688314760325227,0.0,0.0,0.008479073516638902,0.008632541141291306,0.008330967217948793,0.008632541141291306,0.00830678440536703,0.0,0.0,0.0,0.009157400512771918,0.0,0.008282741580417419,0.008072460129431747,0.008429123084746859,0.0,0.008711377254658093,-0.008928822277236126,0.017829872123066526,0.0
1.391111111,0.007786903357835939,0.0,0.008282741580417419,-0.00811826138291627,0.0,0.008330967217948793,0.008235071059293109,0.0,0.0,0.0,0.0,0.008379757725059722,0.0,0.00811826138291627,0.00782951300514867,0.008330967217948793,0.00865866082145228,0.008555119131801181,0.008429123084746859,0.0,0.00811826138291627,0.00845402451850541,0.008632541141291306,0.008330967217948793,0.0,0.0,0.0,0.00865866082145228,0.008529619484057172,0.0,0.00898489032685168,0.0,0.01612221288673865,0.008429123084746859,0.008737976921133317,0.0,0.0,-0.0089010498458304,0.009099165752882055
1.565833333,-0.00778690329098497,-0.007621003688416117,0.008282741604119792,-0.008118261406147909,0.008072460060128961,0.016686258510035135,0.0,0.0,0.0,9.137268719427993e-11,0.008479073443846019,4.440892098500626e-16,9.345813012373583e-11,0.008118261406148353,0.007829513027554302,4.440892098500626e-16,0.008658660846231125,9.792833211008656e-11,0.0,0.00837975774904054,0.008118261406148353,0.008454024542698502,-0.008632541067180366,0.008306784334053408,0.0,4.440892098500626e-16,0.008355291268245413,0.008658660846231125,0.008529619508466979,4.440892098500626e-16,1.0284795237680555e-10,0.0,0.016076925487450655,0.0,0.0,-9.971667935815276e-11,0.008928822302787687,-0.008901049871302025,0.009099165778921225
1.740555556,8.913447757663562e-11,8.723555211531675e-11,0.0,0.016213557402821266,0.008072460060128961,0.008306784429138236,0.00821144100423643,-4.440892098500626e-16,0.016637751670927958,0.00796018666064846,0.008479073443845575,0.008355291268244969,9.345768603452598e-11,0.008095295996673357,0.0,-4.440892098500626e-16,0.0086325411659951,9.792833211008656e-11,0.0,0.0,0.0,4.440892098500626e-16,0.008606578695788514,0.01658952593817231,0.008606578596974224,0.008282741604119348,0.008330967241789278,0.0,0.008504271419068843,0.00912819028030798,1.028475082875957e-10,0.008258837554715015,0.008027172707106622,0.0,0.00871137727958704,0.008711377179869917,0.008901049871302469,0.008901049871302469,0.0
