Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D2,D3,D4,D5,D6,E2,E3,E4,E5,E6,E7,E8,F2,F3,F4,F5,F6,F7
1.915277778,0.015221765774018348,4.440892098500626e-16,-0.007916146730579943,0.008282741580417863,0.007580627527667971,-0.007872591535293516,4.440892098500626e-16,0.007960186546497106,-0.007786903357835495,0.007938105556846153,4.440892098500626e-16,0.00892882227723657,0.00789430905669164,0.008164585333645835,0.007982390721824384,4.440892098500626e-16,0.00774475497954441,0.00800471911655709,0.008379757725060166,0.008504271394732754,0.00811826138291627,0.008282741580417863,0.008282741580417863,0.008529619484057616,0.008211440980737894,0.00847907351663979,0.0,0.01635253145830129,0.0,4.440892098500626e-16,4.440892098500626e-16,0.008141357463481214,0.00845402451850541,0.008211440980738338,4.440892098500626e-16,0.008504271394732754
2.09,0.01522176577401746,0.007808150050895524,0.015810455787271138,-4.440892098500626e-16,0.007580627527667083,0.01576690059198471,0.015595053408731463,0.015987109838380587,0.007786903357835495,0.00793810555684571,0.007744754979543522,0.008928822277235682,0.007894309056690751,0.02449388892178206,0.007960186546496217,0.015987109838380142,-4.440892098500626e-16,0.015987109838380142,0.016735048969394928,0.016983344911371212,0.01625961884639704,0.008282741580416975,0.016541579111497562,0.017033890878789038,0.008187946124655454,-4.440892098500626e-16,0.0,0.008164585333645835,0.008846020083446593,0.008873449646972453,0.008095295973507,0.00814135746348077,0.008429123084746415,0.008211440980737894,0.008454024518504966,0.025512964395428384
2.264722222,-0.007600762020174123,0.007808150050896412,4.440892098500626e-16,-0.016589525985784004,-0.01518138954784165,4.440892098500626e-16,-0.007808150050895524,-0.015942577268320157,-0.007808150050895524,-0.00793810555684571,4.440892098500626e-16,-0.008928822277235682,4.440892098500626e-16,-0.008164585333645835,0.0,0.007982390721824384,4.440892098500626e-16,4.440892098500626e-16,0.016686258462284442,0.00847907351663979,0.0,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,-0.008211440980737894,4.440892098500626e-16,0.0,0.0,-0.008846020083446593,4.440892098500626e-16,4.440892098500626e-16,0.00811826138291627,0.008429123084746859,0.0,0.00845402451850541,0.00847907351663979
2.439444444,0.007580627375583848,0.0,-1.8097834342256647e-10,4.440892098500626e-16,-1.7377699279563785e-10,-0.015766900546740903,-1.7851231604026907e-10,0.00796018638678575,-1.7851231604026907e-10,0.007916146571754101,-8.865219669473845e-11,-1.0220624346857221e-10,0.007872591467707135,-0.008141357580237152,-9.111822407703585e-11,4.440892098500626e-16,0.0,-9.137179901586023e-11,0.008330967241790166,4.440892098500626e-16,0.008095295904008815,0.008258837460178636,-9.453637872525178e-11,0.008479073346499888,-0.008187946242080635,0.008454024445927466,0.016833490855462152,0.008141357393586901,0.008818759400758047,-1.0157208407690632e-10,-0.00809529590400837,0.008118261406147909,0.008404367843080074,0.008187946054361905,0.008429123012382078,4.440892098500626e-16
2.614166667,0.007600761868147732,0.007786903380119448,0.007916146572255478,-4.440892098500626e-16,0.015181389417508573,9.036416059871044e-11,0.015595053274847448,0.00798239056217609,0.007808149894728,0.01585425215131675,0.015468606367075033,0.008928822200581443,0.007872591467707135,0.016305942750331148,0.00796018647815755,0.007960186569275773,0.007723851454020547,0.01594257722257053,0.016589526033257584,-4.440892098500626e-16,0.01616775605654075,0.008258837460177748,0.008258837460177748,0.016983344765568287,0.01639938705832833,0.008454024445927022,0.016833490855461708,0.008141357393586901,0.017664779509519057,0.0177194696795544,-0.008095295904008815,0.008095295996673357,0.00840436784307963,0.008187946054361017,0.016833490951664754,-4.440892098500626e-16
2.788888889,0.007560599426323922,0.015552675337304311,0.007872591535293516,-4.440892098500626e-16,0.007560599426323922,0.023617893769460885,0.015510526959012338,-4.440892098500626e-16,0.015510526959012338,0.023617893769460885,0.015426911852335135,0.008901049845829956,0.007850993177475729,0.02435491481990404,0.00793810555684571,0.007960186546496661,0.007723851431916895,0.007960186546496661,0.02484836351686459,0.008454024518504966,0.016122212886738208,0.01644651204003056,0.008235071059292665,-4.440892098500626e-16,0.01635253145830129,0.008429123084746415,0.008379757725059722,0.008118261382915826,-4.440892098500626e-16,0.01766477966117197,0.0,0.02421750886024565,0.008379757725059722,0.016305942797126605,0.008404367915231692,0.01688314760325138
2.963611111,0.015141226953992337,0.015510526959013227,0.02361789376946133,0.016589525985784892,4.440892098500626e-16,0.023553097717918803,0.015510526959013227,0.007960186546496661,0.031021281748766505,0.0157669005919856,0.007703060420418684,0.017774499492803297,0.02348865623352081,0.016213557356423713,0.007938105556846153,0.01585425228742654,0.015385441459130789,0.007938105556846153,0.01649390859037414,0.02528751551848396,0.008049752757307793,0.024634458164686457,0.016446512040031447,0.008454024518505854,0.0,0.008429123084746859,0.008379757725060166,0.016213557356423713,0.00879166657166941,0.026375165675617485,0.008095295973507444,0.024149385662759926,0.025066016187344164,0.024424204180042874,0.016735048969395372,0.02528751551848396
3.138333333,0.015061535787617153,0.023171666721601536,0.007850993199943535,0.016589526033258473,-8.65441052155802e-11,0.02342456630240175,0.007723851365607715,0.007938105488697111,0.007723851454020991,-8.986811295130792e-11,0.0,0.01771946967986837,0.02342456639177959,0.016122212748328923,0.0,0.023748561321714767,0.007703060530400041,0.023748561231100584,0.016446511993101876,0.008429123205071054,0.01603189175494313,0.01635253141163906,0.016399387058598336,0.01688314755508058,-0.008164585357010257,0.008404367843080074,0.00835529117260414,0.02421750874500228,0.02629438289392194,0.026294382994249688,0.008095295996673801,0.008027172798992677,0.024993042844088098,0.016213557310156723,0.02506601616371329,0.02513941676500675
3.313055556,0.03750624085630205,0.030771105192690218,0.023424566480913622,0.008258837554714571,0.015101276258101315,0.023360825276539376,0.02310929286876595,0.015854252241930933,0.015385441503158237,0.0312755595909886,0.02298554708241385,0.026456446207292927,0.015552675292676899,0.032154104686783924,0.01581045583251628,0.023617893746683993,0.015303166109655209,0.03153404040930363,0.03270532990211805,0.02506601635527783,0.03197446906888546,0.016305942750331148,0.03261215030429865,0.025213248700705293,0.01630594284378928,0.025139416860365138,0.0249930428435321,0.024149385547320268,0.02621409357668103,0.034792954040071766,-4.440892098500626e-16,0.02394729645340643,0.024848363492886882,0.02421750883688345,0.02492049317968492,0.03337280049665159
3.487777778,0.03731063567326265,0.030606550770479135,0.03119033839334895,0.016493908590373252,0.02256268101990111,0.023234378390929233,0.03068860743705404,0.0236830473225651,0.038309611190897375,0.04665894480480981,0.0382073127906537,0.02637516567561704,0.030937438811347473,0.03991257471774334,0.0236830473225651,0.03914815112664982,0.030606550770479135,0.03136124776881388,0.04070744627820533,0.05005991008835986,0.0317968295557467,0.03242737494933534,0.032519500153549874,0.04177716850794244,0.024424204180042874,0.03337280059271075,0.033179330734813384,0.024014282614400972,0.017396316297940917,0.04329409683302954,-4.440892098500626e-16,0.039801548672303344,0.032988091151528565,0.040136495501139624,0.041294875556895594,0.04141440179410649
3.6625,0.04436810143121139,0.038004346315760884,0.03861981985006091,0.0246344581646869,0.015022004144796153,0.038515860260765145,0.03052493175194204,0.02361789376946133,0.03810555927960957,0.03093743881134836,0.03790366960311653,0.03489903274529782,0.038515860260765145,0.03179682955574714,0.015723584712770133,0.03893509337289336,0.03790366960311653,0.03893509337289336,0.040362943019183195,0.03308343457615859,0.031621152879411696,0.04836766213573984,0.032244681636266925,0.04153462197914948,0.024286017485855016,0.03317933073481427,0.03298809115152945,0.03980154867230423,0.025976141006027298,0.03437501054675174,0.008072460129431747,0.039472146056887425,0.040940400961813506,0.039912574717744675,0.04919923849289409,0.04934062260983074
3.837222222,0.051430900427852144,0.05278620423780822,0.046157213848515344,0.03270532990251995,0.0074815342437397625,0.061051600165063835,0.04542452864493107,-4.440892098500626e-16,0.04530466999406757,0.04591037321107194,0.05264746787536856,0.052032073754162855,0.04578794031832123,0.047171703556085465,0.015680506182623954,0.030937438811347473,0.04530466999406757,0.04640672320789596,0.048096682047636286,0.049199238492893205,0.04704246018334102,0.04002422191820498,0.048096682047636286,0.04117603727618402,0.02421750886024565,0.04117603727618402,0.04905866234472933,0.047432332603384086,0.0515632908522603,0.05953200283179516,0.016122212886738208,0.05480823216280983,0.05682965916494398,0.047432332603384086,0.05682965916494398,0.04891888725894322
4.011944444,0.058107279777321885,0.052372171484474705,0.04566615848905897,0.032519500061018114,0.02980949040000569,0.06056702725071661,0.05264746776911089,0.007829512848063658,0.059932770846796046,0.060889216534363744,0.04483149467320535,0.04303367129520197,0.06804856134368364,0.07027683842028942,0.01563766301141678,0.04603346240420292,0.04483149450215018,0.053634224447062895,0.06341944217142359,0.048918887213341034,0.05450993787231884,0.0475637299218854,0.05556844906134906,0.04905866220554245,0.02408164453528583,0.05715395810955082,0.056829659050361414,0.05480823196262685,0.05125543375316166,0.07586649593523642,0.008049752780343145,0.06970619841271075,0.06431023922209222,0.06272437871586067,0.06431023922209222,0.07245159652432465
4.186666667,0.07190542140831191,0.05915839020913616,0.07531185206433966,0.02428601736976166,0.02973206175673626,0.059776277103668285,0.059465728582116295,0.03904133150305844,0.05931166116119657,0.07491750409962483,0.0516963646154629,0.06793637074529091,0.07472187461074276,0.069330892782975,0.023360825365674298,0.060889216443653194,0.04459859416754419,0.07571037383682455,0.07840723920233028,0.07224834498206611,0.061543989491990025,0.07840723929219884,0.055109808908680336,0.05666888569890105,0.0319744690688859,0.056668885606236064,0.0561919779047364,0.06204438608446505,0.05065061810545801,0.0747652594903001,4.440892098500626e-16,0.08406088325130678,0.07927612808379392,0.07734755210618216,0.07927612808379392,0.0953983408321224
4.361388889,0.09197802329859472,0.09479059688535907,0.11107546530488666,0.04013649550113918,0.036830433968882303,0.0885127842849851,0.08805880074817729,0.061876685648965424,0.08041023889439591,0.10353478842978081,0.07319287007936959,0.09245602208704096,0.0955208264059122,0.09855784108644094,0.038724342169183856,0.06769084844253426,0.036830433968882303,0.08966849153977519,0.10014994554355017,0.1032064911605679,0.08361428118496539,0.10042031119335881,0.07755719183158982,0.07994053936526146,0.03969113861243789,0.06395093433506238,0.07144661521778506,0.08406088345163099,0.06694305769161213,0.10615170749785996,0.016031891892577033,0.09037651790594481,0.10151653232082758,0.09158174249344686,0.10151653232082758,0.10917834471100107
4.536111111,0.13860748949150548,0.13578581811129808,0.13075963416633618,0.07949636797509285,0.051299188114011685,0.11593221644382812,0.10118122904892068,0.07652020657652514,0.1361258355537336,0.09454966202925297,0.09359804838042995,0.09897304204893853,0.12271400567257507,0.1265450609922043,0.04615721384851579,0.08897147344552225,0.06562113508354184,0.09552082640591264,0.12855172878785792,0.10124023915415581,0.11194459453323402,0.10628169251835873,0.10713441783075162,0.10235453581465803,0.05510980911293206,0.0868440088556457,0.09383415128211636,0.1054424358968098,0.09868858029738625,0.14391393743877412,0.03197446916089808,0.12524173360947488,0.11494256788164803,0.11223733508059786,0.1224437129846283,0.13738727288610297
4.710833333,0.15582253603130125,0.1399636015494523,0.14169652776285924,0.07085689895189917,0.05796016266925852,0.14169652776285924,0.10639460366736797,0.09778062310221003,0.12689353133254633,0.11391295788260525,0.10639460374855014,0.12936372972988375,0.1409982321568366,0.13820225228573557,0.05334853954975527,0.13075963363398913,0.08650588783182567,0.10827338900839578,0.183269092258441,0.14444505288285425,0.12460008714875359,0.11165337691871091,0.1125316105428853,0.12343412924861896,0.0777679706680523,0.09332409216086512,0.1452167852668249,0.11802436437912966,0.12144758315992865,0.1635693874860089,0.02388068280263944,0.1726162515186953,0.1348687638022792,0.13926440287240327,0.15674162344618336,0.15633376995294546
4.885555556,0.1643209792717828,0.1362964834461624,0.15210602925364025,0.06970619858545701,0.06463302810169491,0.15210602925364025,0.09085478028212801,0.07452726411481425,0.12994351543398874,0.15321682092217426,0.1111473766364286,0.1653703223806895,0.13793924177848726,0.14896892112956417,0.052925673551811325,0.13544749483678808,0.07118987032711344,0.1063946036561001,0.20678699637456432,0.1345164959868166,0.11476967520524761,0.11681969795762814,0.10326788781287943,0.15797805682087818,0.07693165464878726,0.11433019361704,0.1352228814442089,0.14419600356803564,0.12650392119801612,0.17394722379681093,0.02374856132121339,0.2218396641437015,0.18187092526884907,0.17089765085151454,0.1814095995853875,0.17348858368636932
5.060277778,0.2097178101606687,0.19151059243296276,0.18079812887662206,0.10684865957589551,0.06383205656089341,0.18079812887662206,0.12266242937255623,0.051299188114010796,0.1868430044760916,0.17595095502700442,0.14260456734540483,0.16883467966071297,0.17348858411506107,0.18557641380306178,0.07452726458578329,0.13860748949150503,0.11141787670103698,0.14501386939569283,0.1789135814142,0.1375031094834296,0.13996360186019707,0.13544749535571876,0.12240519692820229,0.20397228109933385,0.09803833029611786,0.1490798116206471,0.15236904015223685,0.1409982326311714,0.15430612138683752,0.15472336790186825,0.03936355350518994,0.22153052273677654,0.23861191777612234,0.20695896821763693,0.18287256551567843,0.20274378816804317
5.235,0.25059564850281824,0.24844452744731926,0.23268040304636184,0.11253161090154418,0.07706349990967798,0.23268040304636184,0.19926970639945507,0.1153480164878311,0.21875207007137876,0.21546230368721675,0.18468893194813907,0.18516711479130477,0.2326804030463614,0.23861191777612323,0.11741894135785058,0.18207671340229314,0.15064979394956968,0.2080922127394409,0.20567885850348722,0.2042413182334606,0.17059193192241828,0.18021405188341832,0.18242404443911964,0.2587410878864369,0.16946716617412072,0.194944208406723,0.21207368846797836,0.1838099010033476,0.1871048757119511,0.18468893194813862,0.05465867808566305,0.21207368846797836,0.2624769806456202,0.23224554091619787,0.2231013908171109,0.24197662741509518
5.409722222,0.22952836422423784,0.2329852223534239,0.24845836340987892,0.12460008745564277,0.12354516606710986,0.2603325929707063,0.2551073598361815,0.16235860513743772,0.2533024582056198,0.25118616818639694,0.21680140343434884,0.24278216865004554,0.24791990103268713,0.2606219297302941,0.15046115908458146,0.22124035215144788,0.1593925760713999,0.23888124018169288,0.23674354140719744,0.2630961713779194,0.21060978603093972,0.2402824871278666,0.23014121040245916,0.28104525336124553,0.2210618988521409,0.23017422457771453,0.2241610780050265,0.24383522669993019,0.19593328911951646,0.21412213896222276,0.04653249222008027,0.22358583376354835,0.23268040304636184,0.24844452744731926,0.24160830445709092,0.21448312299464467
5.584444444,0.22500269627867509,0.1945870144361488,0.1978496876140321,0.164386661498793,0.14159634818990785,0.1978496877499536,0.2457892039589784,0.1846889313190494,0.21472708214309244,0.2062275467791408,0.25059564764181674,0.2274014441178096,0.2209279191605289,0.20843749299687087,0.14714474766779428,0.25606842028469545,0.19965854808020778,0.23602098427626217,0.1858890513468836,0.23480286645017268,0.2473426234327749,0.24451728233556214,0.2783038044646755,0.27396314293961677,0.23345624224171857,0.2536485382515661,0.26033259211035675,0.2280424307162181,0.22961426841999977,0.20567885782197637,0.05363422435912435,0.2089749488236281,0.16856671877134444,0.20295422467306645,0.20695896768265687,0.19915409366781223
5.759166667,0.3105431603665969,0.25341194786339116,0.22310139058198541,0.2074593061167911,0.1440969713926772,0.2057186219314071,0.20596549940706366,0.22430208540862706,0.172097051811259,0.16924170900468827,0.20152692410987294,0.17912103202162122,0.20613041437055646,0.18240961228750474,0.1429438388775357,0.1936762750079657,0.24145281249877426,0.1742172110468312,0.2072445796259419,0.18710487530205766,0.17833668599095587,0.17988341337163716,0.20090248813976475,0.19701095036715044,0.22430208525732453,0.2684797441981508,0.19569307476111764,0.17757325774919108,0.2160788459307379,0.26669125327632726,0.09085478048867124,0.28953503407976133,0.22092791945779777,0.2285876350857663,0.2630538606011099,0.28581092049266843
5.933888889,0.4077057963155293,0.35851282395722284,0.333193440495829,0.24610360779617357,0.19084972058869631,0.3176829135368162,0.26417017597610126,0.265512115141731,0.25808313506507297,0.2519237349365986,0.16486956302733802,0.23516522186333289,0.2842174282841474,0.28133494159536077,0.1787066103644399,0.16257349960976364,0.2271422221882915,0.21802933103021838,0.3337230629497743,0.25733620628973886,0.1994604191187035,0.22525917586337152,0.17348858411506152,0.2051215193195286,0.25229414606080214,0.2093347966797694,0.18079812887662206,0.21685366640735348,0.19386769397995707,0.354786223683375,0.1189442989720293,0.3871585608317818,0.35318018498711523,0.3462785998833693,0.3684796650246682,0.3768595207726797
6.108611111,0.4367783480528078,0.424917164490906,0.41427507417955867,0.24287791721444707,0.227090914979601,0.3958763296275538,0.3571753499810735,0.20208524824607998,0.38003624511177336,0.35150302856339155,0.2675399328636603,0.35060190550203485,0.3821248124480774,0.37855973759024875,0.2111250111119456,0.27327969388722795,0.16158966793523022,0.3351145525226178,0.42394337157367,0.35711190993721553,0.331753642095568,0.3397287004493972,0.2936159960218674,0.32048381932786874,0.2256383459639979,0.23421533668523176,0.30638581117735475,0.3410133082079718,0.29043070483124644,0.4376641130427059,0.1382022527133273,0.43958761842990834,0.4411307218473288,0.4136376317650501,0.4337773510733731,0.41102029103983306
6.283333333,0.4060672210165155,0.4375360898724481,0.4300603579509896,0.197010950966511,0.24746021643281702,0.41882596857611554,0.4372931373436475,0.19260195064735686,0.4056563893680918,0.38078475739526585,0.3724405879759287,0.413980634222225,0.4202424146347752,0.39482412431323,0.25167139518294546,0.37010536211569134,0.21576539104874137,0.4013954914372071,0.4396048954482221,0.41484640065655,0.41102028964555126,0.41330742508232476,0.39515552764436435,0.4004464238800973,0.17561860615139468,0.3462785986959307,0.3923269082972862,0.4143971610201509,0.39070324439927595,0.449198629134284,0.15587286939791767,0.4461556302112768,0.4411307208234081,0.41546521045536977,0.4380896096787519,0.4070491123865907
6.458055556,0.29758582467832717,0.34118441005407085,0.3743768302483603,0.22952836391349885,0.1828444673911851,0.41078967757564344,0.4703354776995454,0.3133094101320726,0.450170190920512,0.44470827513868905,0.3938290615530158,0.43217649987732654,0.43836714229470886,0.44754466133506354,0.20236557101183927,0.3874389914698104,0.3383046214607779,0.43668365641356943,0.42490117155697127,0.4616120542805291,0.42820769449997176,0.44874766733388816,0.4120618766441646,0.4243644741770669,0.2524178584331227,0.4031306695160899,0.41753878800989885,0.42073050191312755,0.42513655655359717,0.3243110220661205,0.17891358096504062,0.29037365268913384,0.3821248112553002,0.3484106615675173,0.29807057861140684,0.2669408286702639
6.632777778,0.16989455523607022,0.25187523714028126,0.26669125378323943,0.336396845790802,0.18574705184123208,0.2853408741439507,0.3344967213984187,0.3947965020163682,0.36727668181608075,0.4101350055824182,0.4480513666187804,0.3893754295713807,0.3225455913734092,0.3551552376966467,0.15997615226398199,0.4319051942447891,0.3787922335012044,0.41494608495852536,0.3161230774239199,0.4269498939273568,0.4697373464946464,0.4425400718971224,0.4526639776326782,0.4114756873676655,0.3721711146971267,0.44263331322774957,0.4556423412724686,0.3876133952631087,0.4620784908337645,0.2096557033488209,0.2061570387691316,0.17120946652506452,0.24631843558869915,0.22310139081711,0.17697664491327014,0.15135299710294636
6.8075,0.10785554635629213,0.15255229942790915,0.15845881963283137,0.4102635368864578,0.31421129706005724,0.15384756522685616,0.2248017385904072,0.41832832854564295,0.21653322687751053,0.24255635012806886,0.3621826744752289,0.24818376025727762,0.2040639905116991,0.20596549998399516,0.2633291222688674,0.3658188696509508,0.4254189092811076,0.2796175585911109,0.18495428363067534,0.2723354158281921,0.34010393855960186,0.2946542911177936,0.3517602404231541,0.2918617169321549,0.40485263511958447,0.391875027053334,0.3095517286573688,0.2565717749196872,0.34773067445979833,0.12275988770363644,0.2551073598361815,0.106761040426817,0.12645732902358175,0.1307703444869821,0.12970582073805859,0.1225373529845799
6.982222222,0.05696973581850695,0.0702768385742718,0.09930507921577314,0.4449065308372051,0.4084514490748241,0.10740037518928047,0.1478100377250935,0.4453421798822901,0.14076699468362963,0.14271747883384045,0.2079233103390694,0.13501018855830083,0.12947460051608373,0.12505476935804527,0.3744741729657044,0.2096356178470088,0.42038165614431644,0.16541474366316844,0.12827627438272982,0.16167329037195766,0.19326736524243415,0.16427380281182924,0.20806291665760024,0.157411658581733,0.44682278780805484,0.2418548250690693,0.16863111931836294,0.14144928239461962,0.21439178111661872,0.05781378889950095,0.23989489704812472,0.04024940075282357,0.09124986825057069,0.09519136507007242,0.05944367006129503,0.04730165906203565
7.156944444,0.07093907778164066,0.07333107788128868,0.06641751858139289,0.3759930648327685,0.4190820863864486,0.06623665135191692,0.05836405988335014,0.33654918270798784,0.07621449684616288,0.08542978325912831,0.14438284000010215,0.09701556913444853,0.04216893087653484,0.05510980886650363,0.3958499466921743,0.12791784117869853,0.2664909708572304,0.11083983827428845,0.07851480725047244,0.0972904537307625,0.1309107145869759,0.10906824822075478,0.13102993625557202,0.10569925337072272,0.3669372248785665,0.1412439021795201,0.12072898904865625,0.09410248876926752,0.1357748782824182,0.05727967636129261,0.19458701436867765,0.06771178594371774,0.032799043545497675,0.06522641830976672,0.05027980361300899,0.05515650006640116
7.331666667,0.11787242399997566,0.12452275868058382,0.10351497067438509,0.25540663418419207,0.3935669905938721,0.08462589060907155,0.07303555452791155,0.20304153353361187,0.07902591504740863,0.08007902858648697,0.06482442210423411,0.0737700418115117,0.04943898077718856,0.0778737906090039,0.4460016757032823,0.06659937613579758,0.1568439197109791,0.06587785652994382,0.08877146035255556,0.06377278307779188,0.05399566264602629,0.06315699576737688,0.04381232051630235,0.06377278312344625,0.21359642778897792,0.08567338241656419,0.04871071170649066,0.060248229790351715,0.05540293343824931,0.10375826155989776,0.2700644829942458,0.10592779002238428,0.04857290966675476,0.09606558719675895,0.10722265116510732,0.12516653439406555
