Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,D1,D2,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
0.168055556,0.013325664777724129,0.013675921528638923,0.0750124818427538,0.04083278035391552,0.06773298502924752,0.029052704193863778,0.04297920399691032,0.02957820762171062,-0.16417572802421598,0.013908561976116576,0.04063948745784814,0.0,0.014326341489169841,0.028616911801326136,0.028905972739223303,0.014924051315469788,0.02920093291794019,0.014885237093981592,-0.014149254268235255,0.014362292195584181,0.014808211201383129,0.0,0.0,0.015121198852648848,0.04341389035938728,0.04308705747109621,0.014731978369487682,0.0,0.0,0.0,0.0,0.0
0.342777778,0.0066628323888617835,0.006837960764319195,0.0449488594683678,0.02718961279046761,0.04059196028298118,0.007272393286849699,0.02861709066000584,0.007404105600691491,-0.19796139426842796,0.006954280988058503,0.020319743728923978,0.0,0.007163170744584946,0.014308455900663208,0.02165219826278264,0.007462025657734905,0.021872859745819984,0.014865930668807703,0.0,0.00718114609779219,0.0,0.0,0.0,0.0,0.02890615707286459,0.0215435287355481,0.0073659891847435155,0.0,0.0,0.0,0.0,0.007682381038712549
0.5175,0.006647355412351619,0.0068216604848245765,0.007442618546990687,0.013530451770313423,0.013435166547411281,0.0072356175545849055,0.021329429563289537,-4.440892098500626e-16,-0.236637660907018,0.006937422108523883,0.0067413110521767905,0.007272393286849699,0.014272773817628703,0.007127488661550885,0.021543528735547657,0.0,0.01452635209693165,0.007423312121816572,0.02117162715983767,-0.00718114609779219,0.0,-4.440892098500626e-16,0.0,0.0,0.007199211893170965,0.0071452851560778186,0.007347077766804322,0.0,-4.440892098500626e-16,-4.440892098500626e-16,-0.00756059942632481,0.007682381038712549
0.692222222,0.006647355412352063,0.0,4.440892098500626e-16,0.006757229156803657,0.0,0.0144895763646673,0.007109780596946003,0.0,-0.30764676544161285,0.0,0.006741311052177235,4.440892098500626e-16,0.007145285156078263,0.007127488661550885,0.014344316842377136,0.0,0.007253958810081951,0.0,0.007057180440372068,-0.00718114609779219,-0.007423312121816572,-0.007309544761560538,0.0,0.015101276301431099,0.00718114609779219,0.014272773817629147,0.007347077766804766,0.0,4.440892098500626e-16,4.440892098500626e-16,-0.007560599426324366,-0.007682381038712549
0.866944444,-0.006647355355283935,-0.00682166050434585,0.007423312058087106,0.0,-0.006709698798255559,0.0,-0.014201940860996576,-8.453371336258897e-11,-0.1781178958747378,-0.006937422128376447,0.0,-0.007272393307661051,-8.158673736602395e-11,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-0.014096999985279357,-0.007199211831365293,-0.007404105706852349,-0.014637807926043855,0.0,-0.0075605992750999995,0.0071811461183424186,8.158673736602395e-11,-4.440892098500626e-16,0.0,-0.0074426184830955755,0.0,0.0,-0.007682381060696741
1.041666667,7.609068930491958e-11,0.0,0.007423312058087106,0.0,4.440892098500626e-16,0.007217368835680027,0.007092160406471759,0.0073849981467626336,0.008764739450976666,-0.006954281007959473,0.0,0.007272393307661051,0.007127488600360721,0.007109780617292394,0.01427277385847292,0.0074426185682896495,0.01445298641097148,0.007404105621879875,8.078160362856579e-11,-0.007199211831365737,0.014827417679966981,8.388489902699803e-11,0.0,-0.007540676723825079,0.00716317076508366,0.007109780698879131,4.440892098500626e-16,0.0,-0.007442618483095131,0.0,0.007560599447960392,0.007682381060696741
1.216388889,0.006647355412352063,0.013627098218347289,0.0,0.006741311052177235,0.00670969877905403,0.01441658070819729,0.02127656803585687,0.0073659891847435155,0.008737976921133317,0.006937422108523439,0.013435166547411725,0.01452635209693165,0.007109780596946447,0.02127656803585687,0.02138255441457515,0.007442618546991131,0.02165219826278264,0.007404105600691491,0.007057180440372068,0.007199211893170965,0.0,0.007328263206479058,0.015510526959012783,0.015101276301430655,0.014308455900663208,0.021329429563289537,0.007328263206479058,0.007462025657734905,0.014865930668807703,0.0,0.007560599426324366,0.0153441934288856
1.391111111,0.0,0.013627098218347289,0.007404105600691491,0.0,0.013403702341955981,0.0,0.0070746271341177724,0.0073659891847435155,0.008737976921133317,0.013891703096581942,0.013435166547411725,0.007253958810081951,0.007109780596946447,0.014166787438910422,0.007109780596946447,0.007423312121816572,0.014380357990963155,0.007384998210163918,-0.007057180440372068,0.014380357990963155,0.0,0.007309544761560538,0.015510526959012783,0.007540676875106289,0.014272773817628703,0.00709216030479265,0.0,0.014904644204726036,0.014865930668807703,0.007560599426324366,0.0,0.0
1.565833333,4.440892098500626e-16,-0.006805437675097004,8.47530934322549e-11,-0.00674131107146847,0.0066940035820586274,-8.240741422582687e-11,4.440892098500626e-16,-0.007365989121506544,0.0,-0.006937422048965303,0.006694003505434143,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.007423312143060468,0.014344316801431223,0.007384998231297235,-8.078115953935594e-11,8.220091274324659e-11,8.47530934322549e-11,8.367129211706015e-11,-0.007744754913054486,4.440892098500626e-16,0.007127488681947458,0.007074627073381912,-8.388401084857833e-11,0.0074426185682896495,-0.007423312058086662,8.65441052155802e-11,0.0,-8.770273396407902e-11
1.740555556,0.0,7.789990874584873e-11,8.47530934322549e-11,0.00674131107146847,-0.006694003582058183,0.007199211831365293,0.0,8.431655373897229e-11,0.0,7.94111443269685e-11,-7.662448453515935e-11,0.0,0.007092160325088415,0.0,0.007092160325088415,0.007404105621879875,0.01430845585961471,-4.440892098500626e-16,0.007057180379785866,8.220046865403674e-11,8.47530934322549e-11,8.367040393864045e-11,8.865219669473845e-11,0.0,0.00710978061729195,0.007074627073381468,0.014637807926043855,0.0,8.497291759113068e-11,8.654366112637035e-11,0.007540676896685028,0.007661812324396333
1.915277778,4.440892098500626e-16,0.006805437733522268,4.440892098500626e-16,0.006741311052177679,4.440892098500626e-16,0.00718114609779219,4.440892098500626e-16,0.00736598918474396,4.440892098500626e-16,0.01385806687997615,0.00667838160340084,0.0,0.014166787438910422,4.440892098500626e-16,0.007092160304793094,0.007404105600691935,0.014272773817629147,0.00736598918474396,4.440892098500626e-16,0.00718114609779219,4.440892098500626e-16,4.440892098500626e-16,0.00774475497954441,4.440892098500626e-16,0.007109780596946891,4.440892098500626e-16,0.014600466458970729,0.0,0.007423312121817016,0.00756059942632481,0.007540676875106733,4.440892098500626e-16
2.09,-4.440892098500626e-16,0.0,-0.007404105600691935,-4.440892098500626e-16,0.006694003562901951,-0.007199211893171409,-4.440892098500626e-16,0.007347077766804322,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.007127488661550441,-4.440892098500626e-16,-4.440892098500626e-16,0.0,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,-0.007540676875106733,-4.440892098500626e-16,-4.440892098500626e-16,0.007290921697408859,0.0,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.007641353587750199
2.264722222,0.006631950171635204,0.0,-0.007423312121816572,4.440892098500626e-16,4.440892098500626e-16,-0.014380357990963155,4.440892098500626e-16,0.00734707776680521,4.440892098500626e-16,-0.013858066879975706,-0.006678381603399952,-0.007253958810081951,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.007384998210164362,0.007109780596946891,0.00734707776680521,0.007039819585348717,0.007163170744584946,0.007404105600691935,0.007309544761560982,4.440892098500626e-16,0.007520859041815875,0.007092160304793094,0.0070571804403725125,8.881784197001252e-16,0.007423312121817016,0.007404105600691935,0.007540676875106733,0.007520859041815875,0.007641353587751087
2.439444444,0.013248566302929365,0.0,-8.497247350192083e-11,0.0,-0.006694003505433255,-0.007217368753064779,0.007057180379785866,0.0,0.0,-7.941070023775865e-11,7.66249286243692e-11,-0.007253958830840901,8.098144377299832e-11,0.0,0.0,8.453460154100867e-11,0.00710978061729195,0.014713066993652824,0.00703981960549438,8.199529943908601e-11,4.440892098500626e-16,4.440892098500626e-16,0.0,0.007540676982774386,0.007092160325088415,0.007057180460567913,4.440892098500626e-16,0.007423312143060468,0.007404105621880319,8.631628745092712e-11,8.608935786469374e-11,-0.007641353522148897
2.614166667,-0.006631950266352327,0.006789291978039458,0.007423312058087106,0.020129170167916932,-0.013403702303688814,-0.007217368753065223,-8.078204771777564e-11,0.0,0.0,-7.94111443269685e-11,-0.006694003505433699,0.0,-0.007074627073381468,0.014097000066061405,0.0,8.453371336258897e-11,0.0,0.0,-4.440892098500626e-16,8.199485534987616e-11,-4.440892098500626e-16,-4.440892098500626e-16,0.0,-0.0075208589772484125,0.0,-4.440892098500626e-16,0.007272393307660607,-4.440892098500626e-16,-4.440892098500626e-16,-0.0075406768103687405,8.608935786469374e-11,0.007621003863120368
2.788888889,-0.0066166161691203484,0.006789291958610555,-4.440892098500626e-16,0.006725467768356808,0.0,-0.00723561755458535,-4.440892098500626e-16,-4.440892098500626e-16,0.008711377254657204,-4.440892098500626e-16,0.0,0.014489576364666856,0.007074627134116884,0.007057180440372068,-4.440892098500626e-16,0.007384998210163474,0.0070921603047922055,0.0073282632064786135,-4.440892098500626e-16,0.007163170744584946,0.007384998210163474,-4.440892098500626e-16,0.01542691185233469,0.01502200414479482,0.007074627134116884,0.007039819585347384,0.007272393286849255,0.007404105600691047,-4.440892098500626e-16,0.007540676875105845,0.007520859041814987,0.015262357341593535
2.963611111,0.013248566340754664,0.0,4.440892098500626e-16,-0.020129170110313233,0.006709698779054474,0.0,0.014097000025720785,0.007328263206479502,0.008711377254658093,0.006937422108523883,0.006694003562902395,0.007253958810081951,0.01413180757448984,8.881784197001252e-16,0.0070746271341177724,4.440892098500626e-16,0.014166787438910422,0.01463780796804004,0.007022543937103887,0.0,0.014750987394907877,0.007290921697410191,0.015426911852335579,0.015022004144796153,0.01413180757448984,0.007039819585348273,0.014489576364667744,0.014789103810855853,4.440892098500626e-16,0.007540676875106733,0.007501145102980722,0.0076007620201750115
3.138333333,0.00661661618805498,4.440892098500626e-16,0.007404105537127226,0.006709698644466577,0.013372385051500402,0.007235617575291453,0.014062363482308715,0.007328263227450282,4.440892098500626e-16,0.0069206447120380155,0.013372385128124886,-8.282396990466623e-11,0.007057180460567913,0.00703981960549438,8.098144377299832e-11,0.014713066825235988,0.014131807534148777,0.007309544782478472,0.007022543957199812,0.007145285094735776,8.431699782818214e-11,8.345768520712227e-11,0.0,4.440892098500626e-16,0.007057180460567913,4.440892098500626e-16,1.6585888218401124e-10,8.453460154100867e-11,0.007384998146763522,0.0,0.007501145124446218,0.015181389504513199
3.313055556,0.006601352930700077,0.00677322263289204,0.014789103768423573,0.013435166432069767,0.013372385051499514,0.007217368835680027,0.0070225438768143356,0.0,0.008684939068136721,0.013824593118462847,0.013341213953995457,0.007235617492466595,-4.440892098500626e-16,0.0070225439571993675,0.02111954410424266,0.014713066825235543,0.014096999985279357,-4.440892098500626e-16,0.007005352889930094,0.007145285094735332,8.431610964976244e-11,8.345679702870257e-11,0.007682381060696741,0.007481534265149747,0.007039819605493491,0.0070225439571993675,-0.007235617409432571,0.007365989290356811,0.0073849981467626336,0.00752085906333777,0.007481534265149747,0.007580627462587142
3.487777778,0.0066013529118094105,0.013530451770313423,0.01475098739490699,0.006694003562901951,0.0066628323888617835,0.01441658070819729,0.007005352869883019,-4.440892098500626e-16,0.017343599864735104,0.013791280756344726,0.026558754141968066,0.01441658070819729,0.014062363522450827,0.014027896806986462,0.007074627134117328,-4.440892098500626e-16,0.014062363522451271,0.007290921697408859,0.013993598633926574,-4.440892098500626e-16,0.014713066951547837,0.007290921697408859,0.015344193428885156,0.014943559901475112,0.0070398195853478285,0.014027896806986462,0.0144895763646673,0.007384998210163474,0.007365989184743071,0.01502200414479482,0.014943559901475112,0.007560599426323922
3.6625,0.006586159911242895,0.006757229156804101,0.00736598918474396,0.006694003562902395,0.01331018780121429,0.014380357990963155,0.007005352869883463,0.007309544761560982,0.008658660821452724,0.013758128511275558,0.019895921753106283,0.014416580708197735,0.014062363522451715,0.007005352869883463,-0.021119543962822895,0.01463780796804004,0.007022543937103887,0.01456331498425989,0.006988245764043999,4.440892098500626e-16,0.00734707776680521,8.881784197001252e-16,0.015303165977924138,0.007462025657734905,0.007022543937103887,0.007005352869883463,0.00723561755458535,4.440892098500626e-16,4.440892098500626e-16,0.007501145102980722,0.007462025657734905,0.00756059942632481
3.837222222,0.006586159911242451,0.0067413110521767905,0.007347077766804322,0.006678381603399952,0.006647355412351175,0.007181146097791746,0.006988245764043555,0.007309544761560094,0.008632541141291306,0.0,-0.013248566340754664,0.014344316842376692,0.007005352869883019,0.006988245764043555,0.007057180440371624,0.021928729665448454,0.007005352869883019,0.007272393286849255,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.007272393286849255,0.007641353587750199,0.007442618546990687,0.0070225439371029985,0.006988245764043555,0.0,0.014713066951547837,-0.00736598918474396,0.0074815342437397625,0.007442618546990687,0.007540676875105845
4.011944444,0.006571036627033067,0.013466778782087463,0.0073470777878292814,0.0066783816225122195,0.01324856622701498,0.014308455777824136,0.006988245784042224,0.0,0.0086325411659951,-7.864819906444609e-11,-1.5165246836090773e-10,0.014344316883425634,0.007005352889930094,0.0139594677301762,0.007057180460567469,0.007290921718273946,0.013993598593979861,0.0,0.006971221946133976,0.014237269136268882,0.021928729477189712,0.007272393307661051,0.0,0.014865930626376311,0.007005352809741794,0.0139594677301762,0.014416580584430072,0.014675340931395109,0.007365989121506544,0.0074815342651501915,0.007442618568289205,0.015061535873933884
4.186666667,0.006571036627032623,0.006725467710619437,0.0073282632274507264,-0.006678381622511775,0.01324856622701498,0.01430845577782458,0.013925503033891395,4.440892098500626e-16,0.008606578596974224,0.013725135231325236,0.01324856622701498,0.007145285176525906,0.006988245784042224,0.01392550295409345,4.440892098500626e-16,0.014526352138502396,0.01395946772998169,0.007253958830840901,0.01392550295409345,0.01423726913626977,0.014637807758916654,4.440892098500626e-16,0.007621003775652557,0.00742331205808755,0.013993598593784462,-7.979750193953805e-11,0.021597726702772935,0.0146378079260443,0.007365989121506988,0.007462025679089379,0.0074233121430600235,-8.608891377548389e-11
4.361388889,0.01309698038126994,0.00670969877905403,0.0073282632064786135,0.026558754141968066,0.013187512823051861,0.014237269258496443,0.02086292510256449,0.014563314984259002,0.01718735027365792,0.02731939811176387,0.013187512823051861,0.021382554414574706,0.020913748758084605,0.013891703096581942,0.0070398195853478285,0.021761969651517,0.013925502994040606,0.014489576364666856,0.013891703096581942,0.0070921603047922055,0.0,0.007253958810081507,0.02280239330168543,0.014789103810854964,0.013959467770026102,-4.440892098500626e-16,0.014344316842377136,0.014600466458970285,0.007347077766803878,0.014904644204725592,0.007423312121816572,0.0
4.536111111,0.013096980381270384,0.02008208394535682,0.014600466458970729,0.04642464856842121,0.026314532255377276,0.028404056697407754,0.01385806687997615,0.014563314984259446,0.03416978171190532,0.03402757355478725,0.032855529887767965,0.014237269258497331,0.027783569874016756,0.01385806687997615,0.014062363522451271,0.01445298636961212,0.013891703096582386,0.021652198262783084,0.020762015266643896,0.014166787438910422,0.021817273794341396,0.014489576364667744,0.030282665849273194,0.02950217076240369,0.013925502994040606,0.02086292510256449,0.021435944562214093,0.014563314984259446,0.014675340973283824,0.014865930668807703,0.014789103810855408,0.022503538388535915
4.710833333,0.0,0.020035217536231276,0.021872859725167615,0.013187512860790562,0.013127019469890033,0.014166787479450882,0.013824593118653805,0.007253958747805989,0.02558901008381831,0.0067892920555703284,0.01966801712099908,0.014166787317287266,0.020762015247030252,0.020711925429202527,0.0070225439571989234,0.01441658066704532,0.013858066840414462,0.014416580749452734,0.020711925508230422,0.007074627154362911,0.021761969630968547,0.007235617575291009,0.01510127634464542,0.02204133013721732,0.02081234776896279,0.006954281087369729,0.028474714638287324,0.021761969547934523,0.007328263227449838,0.014827417680186361,0.02215509297468321,0.029887323466364357
4.885555556,0.019533763398263293,0.019942137953649297,0.02176196963054844,0.07146463889076671,0.019578310526222165,0.007057180460567469,0.02066207687804411,0.01448957632309833,0.016933098083601994,0.02022400811274494,0.019533763398263293,0.028263787383349115,0.02066207687804411,0.027516415947919093,0.0070053528899309825,0.02868881389131772,0.020711925507849394,0.014344316883426078,0.020612467620522157,0.014097000066061405,0.028833344360262636,0.007217368835680471,0.015022004187783988,0.0219287296443178,0.02764934755681514,0.006920644870667569,0.02127656793417776,0.021706945075953943,0.014600466500752418,0.02215509297424756,0.01471306690933627,0.02232795621982886
5.060277778,0.019533763342363564,0.019895921753106283,0.021706945179693182,0.02619409792787364,0.026074760974754252,0.02111954396282334,0.02745042840469214,0.014452986369611232,0.03376658903512286,0.04040093293280389,0.026015499337147308,0.02111954396282334,0.02745042840469214,0.013725135270695965,0.007005352869883019,0.03572687125695184,0.020662076897943304,0.021489601998454955,0.02056309603501516,0.014097000025719897,0.028760897550574427,0.007217368815025882,0.02996556404627082,0.014600466458970285,0.020662076897943304,0.020762015266643896,0.02117162715983767,0.021597726805989037,0.007309544761560982,0.022098065161711755,0.021984885734843918,0.014827417722508063
5.235,0.01940133003052935,0.01980412899217221,0.021597726805989925,-0.032262858279176854,0.02589778053508862,0.028055962156378733,0.02731939811176387,0.021597726805989925,0.041899507187322715,0.02674491633421905,0.03867201038320944,0.02798736457701345,0.02731939811176387,0.020465058982666484,0.01395946777002699,0.02132942956328998,0.03419019425336245,0.0284747147193678,0.027254350941277483,0.014027896806986906,0.021435944562214093,0.0143803579909636,0.02980949057028326,0.02897933846654377,0.02738475651984018,0.027516416027041135,0.028124896832706803,0.028688813891626364,0.014526352096932094,0.02927580743225411,0.036455081762381436,0.02950217076240369
5.409722222,0.02583931973860265,0.03285552988776752,0.0215435287355481,0.032409012509734936,0.0322628582791773,0.020964820639909565,0.03394684194727082,0.0215435287355481,0.04165554217312817,0.019988569404614687,0.03858510435291729,0.03485652373649151,0.02718961279046761,0.04078480271159046,0.013959467770026546,0.02826378746463032,0.040881912683884636,0.02840405669740731,0.03394684194727082,0.027987364577013008,0.03554934185348513,0.0215435287355481,0.04436810143121095,0.043359696457506924,0.040881912683884636,0.02745042840469214,0.03494164556507107,0.035637885463952745,0.029052891348926302,0.036455081762381436,0.03627026016395307,0.03673587312975224
5.584444444,0.012861528211925766,0.03270532984687735,0.028545724996088317,0.038672010273289814,0.025665510244054612,0.013925502954287072,0.03378652249199421,0.014308455859818991,0.04129487539227261,0.02649727451352568,0.03183219919428737,0.04147442456893158,0.03378652241464586,0.03378652249199421,0.00695428092835515,0.035199523906980446,0.03378652241464586,0.014131807534148333,0.033706929235405525,0.020913748738329296,0.03537356800143954,0.00716317076508366,0.03683043399039443,0.028688813809939262,0.027125181462722026,0.01365962121014741,0.027851170866898922,0.02840405669770929,0.007235617575291009,0.028979338384033326,0.02883334427847828,0.03645508161696709
5.759166667,0.025608092300725804,0.03893509333507783,0.0496463417765165,0.03841245875830923,0.0382413514612705,0.027716296254413297,0.040211695115675905,0.02847471471906271,0.04919923835089035,0.05914140900835285,0.05691937238066158,0.05490211962253966,0.04696892421446819,0.046859050547050085,0.020812347847988466,0.04187906763286575,0.04030609180653899,0.028124896832409263,0.040211695038871564,0.027716296254413297,0.04903864556975934,0.014272773858472476,0.03645508178281842,0.042712512556514426,0.03362771033817724,0.020416390157297126,0.04137448294600565,0.04915899179654604,0.02159772686779471,0.043141800219256066,0.03581630249106338,0.036270260018009814
