Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
0.168055556,0.0,0.0,0.015701986354952104,0.016422881961475563,0.01628271492696189,0.0,0.033083158222995394,0.017059238968114378,0.016613568810734246,0.0,-0.016236522765832102,0.017110238263602542,0.03317905197156829,0.016329170667291813,0.0,0.015616300101791833,-0.01628271492696189,0.0,0.05195228201205414,0.0,0.016710582488669898,-0.01647014211858644,0.0,0.0,0.01675951545011992,0.017317321642904514,-0.01637589224931096,0.0,-0.01721315714468935,0.0,0.0,0.0,0.01685824616949334,0.0,0.03416947723171692,0.017529479052445483,0.0,-0.017969780653703384,0.0,0.0
0.342777778,0.0,0.0,0.023488656233520366,0.016399387105393348,0.01625961884639704,0.016735048969394928,0.024776650170791115,0.017033890878789926,0.024848363516865035,0.008187946124655454,0.008095295973507,0.025589010010591107,0.033083434576158144,0.016305942797126605,0.0,0.015595053408731907,0.0,0.008529619484057172,0.06024822989554357,0.008606578572344592,0.016686258462283998,0.008211440980737894,0.00845402451850541,-0.008632541141291306,0.02506601618734372,0.017291201962743585,0.0,0.0,0.0,0.0,0.009157400512771918,0.0,0.03356853996937392,0.008429123084746859,0.017084738615858353,0.017502716447356015,0.008764739526222698,0.0,0.0,0.0
0.5175,0.007786903357835939,0.0,0.015637663056044637,0.016352531458300845,0.024286017485854572,0.02506601618734372,0.01644651204003056,0.025437369429877066,0.02477665017079067,-0.008211440980738338,0.024286017485854572,0.01703389087878948,0.02470534957111159,-4.440892098500626e-16,0.00798239072182394,0.007786903357835939,-4.440892098500626e-16,0.0,0.05125543380088837,0.017187350273658364,0.008330967217948793,0.008235071059292665,0.00845402451850541,-0.00863254114129175,0.024993042867651027,0.00863254114129175,-4.440892098500626e-16,-4.440892098500626e-16,0.008606578572344592,0.0,0.009157400512771474,0.0,0.041777168507942886,0.008429123084746415,0.00850427139473231,-0.008764739526222698,0.0,0.00898489032685168,0.0,0.0
0.692222222,0.007786903357835939,0.0,0.0,0.01630594279712705,0.016167756102938302,0.016637751623316266,0.008211440980738338,4.440892098500626e-16,4.440892098500626e-16,-0.016399387105392904,-4.440892098500626e-16,4.440892098500626e-16,0.016399387105393792,0.0,0.0,-0.007786903357835939,-0.00814135746348077,-0.008529619484057172,0.016983344911371656,0.008580771701313772,0.0,-0.00821144098073745,-0.00845402451850541,0.00863254114129175,0.024848363516865035,0.008606578572344592,-0.00818794612465501,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,0.0,0.016637751623316266,4.440892098500626e-16,0.016983344911371656,-0.017502716447356015,0.0,0.0,0.0,0.0
0.866944444,-0.00778690329098497,0.0,0.0,0.016259618799999487,4.440892098500626e-16,9.508616116704616e-11,4.440892098500626e-16,-0.01693309808360155,-9.426504021803339e-11,0.008211440910242285,-9.240297416113208e-11,0.0,0.008187946148087377,0.016259618799999487,-0.007982390744666557,-0.007786903380119448,4.440892098500626e-16,0.0,0.008454024445927466,4.440892098500626e-16,4.440892098500626e-16,0.0,-0.008454024542698058,0.0086325411659951,0.024776650147428914,0.008606578596974224,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,0.0,0.016541578969487603,0.016784125496199565,0.008479073540903492,0.017502716297094434,0.008764739551304856,0.0,0.0,0.008984890249716049
1.041666667,8.913447757663562e-11,0.0,0.007786903380119448,0.008118261313220021,0.0080497527803427,9.508527298862646e-11,-4.440892098500626e-16,0.008479073540903492,0.00823507098859455,0.00821144091024184,0.01612221284047166,0.0,0.008164585357009813,0.016213557309893822,-4.440892098500626e-16,0.007786903380119448,0.008141357486778578,0.0,0.016883147554795475,0.008555119156282931,0.008306784429138236,0.0,0.0,0.00860657859697378,0.016446511992830537,0.008580771725868797,0.008187946148086489,0.008330967241789278,0.008580771725868797,0.0,0.0,0.008873449672365474,0.01654157896948716,0.02513941676444409,0.0,0.008764739350955342,-4.440892098500626e-16,0.008956768584033714,0.0,0.008984890249716049
1.216388889,0.015552675337304755,0.00800471911655709,0.007786903357835939,0.0,0.008049752757306905,0.0,0.008187946124655454,0.01693309803514431,0.008211440980737894,0.0,0.008049752757306905,0.0,0.008164585333645835,0.008095295973507,0.007982390721823496,0.007786903357835939,0.0,0.0,0.016833490999978995,0.017084738615858353,0.00830678440536703,0.008211440980737894,0.00845402451850541,0.008606578572344592,0.016399387105393348,0.017135890833114953,0.01635253145830129,0.008330967217948793,0.0,0.008529619484057172,0.0,0.008873449646972897,0.0,0.016686258462283998,0.0,-0.008737976921133317,0.008737976921133317,0.008956768558402217,0.008846020083446593,0.0
1.391111111,0.0,0.00800471911655709,0.0,0.0,0.0,0.0,0.01635253145830129,0.01688314760325227,0.008211440980737894,0.008187946124655454,0.0,0.008479073516638902,0.0,0.008072460129431747,0.007982390721823496,0.0,0.0,0.0,0.008404367915232136,0.017033890878789926,0.0,0.008211440980737894,0.01688314760325227,0.0,0.008187946124655454,0.017084738615858353,0.0,0.0,-0.008580771701313772,0.008529619484057172,0.009128190254185764,0.0,0.008235071059293109,0.008330967217948793,0.0,0.0,0.01744935417579141,0.0,0.008846020083446593,0.008956768558402217
1.565833333,-8.889244895726733e-11,0.0,0.0,0.0,4.440892098500626e-16,0.008306784429139125,0.0081645853570107,0.008429123108868453,0.0,0.008187946148086933,0.00802717270710751,0.01693309798683096,0.008141357393586901,0.00807246015253238,4.440892098500626e-16,0.0,0.008141357486779022,4.440892098500626e-16,0.00837975765311949,0.008504271419069287,0.00828274150930941,-0.008211440910242285,9.64863744457034e-11,4.440892098500626e-16,0.008164585263553015,0.008529619508466979,-0.008164585357010257,4.440892098500626e-16,4.440892098500626e-16,-0.008529619410829525,1.0448841791799168e-10,4.440892098500626e-16,0.00823507108285959,0.008306784334053408,0.008454024445927466,0.0,9.971667935815276e-11,0.008928822200581443,4.440892098500626e-16,0.008956768584034158
1.740555556,-0.007786903469012341,0.0,0.0077657720016919285,0.0,0.0,0.0,-0.008164585357010257,-0.008429123108868009,0.0,-0.008187946148086933,-9.18851661424469e-11,-9.67710356292173e-11,0.008141357393586901,0.0,0.0,-0.007786903380119448,0.008118261406147909,0.0,0.008379757653119047,-4.440892098500626e-16,-0.008306784523949062,-0.00821144091024184,-0.008429123012382078,0.0,0.00816458526355257,0.008504271419068843,0.0,-4.440892098500626e-16,0.0,9.763656549921507e-11,-0.009128190175819562,-4.440892098500626e-16,4.440892098500626e-16,0.008306784334052963,0.008454024445927466,0.0,9.971667935815276e-11,0.008928822200581443,4.440892098500626e-16,0.0
