Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
0.168055556,0.03522085229878915,0.0,0.017317321642904514,0.05494477816919685,0.017969780653703384,0.0,0.03366698199995742,0.052109954238786976,0.01758333314333767,0.0,0.0,0.03610971243981119,0.06359365911149358,0.05407949309351458,0.03522085229878915,0.0,0.0,0.018256380508371493,0.07605919823228098,0.038029179360303506,0.01885790976749719,0.0,0.018552270495798447,0.0,0.038029179360303506,0.03740778307973568,0.017969780653703384,0.0,0.0,0.0,0.019303122636794616,0.0,0.08928996131058663,0.017969780653703384,0.03680636759696382,0.0,0.018795978917839122,0.0379032540033368,0.0,0.0
0.342777778,0.0,0.0,0.00865866082145228,0.03657155483748076,0.017941658885253897,0.009128190254185764,0.03356853996937392,0.008711377254658093,0.017556406097891664,0.0,0.008846020083446593,0.01805485621990588,0.0317968295557467,0.0449253373823959,0.017610426149394343,0.0,0.0,0.009128190254185764,0.05685654345880886,0.0284747147193678,0.028194171096941556,0.0,0.009276135247899386,0.008956768558402217,0.056668885816309356,0.028010193134341943,0.017941658885253897,0.0,0.0,0.00930630159447432,0.009651561318397395,0.009817111577224757,0.06230976031646529,0.017941658885253897,0.027560584311253855,0.00930630159447432,0.009397989458919564,0.009491501962452187,0.009586894119518519,0.0
0.5175,-0.017610426149394787,0.0,0.0,0.009099165752882055,0.0,0.01822735600706782,0.008379757725059722,-0.026054977119393197,0.026214093702013663,0.0,0.008846020083446593,-0.009013189240737685,0.007894309056691196,0.017885590835638787,0.0,0.008818759577725821,-0.008764739526222698,0.0,0.028194171096941112,0.009460125039215672,0.009397989458919564,0.0,0.009246163837838495,0.0,0.05629726251622591,0.018582436842373262,-0.00898489032685168,-4.440892098500626e-16,-0.00927613524789983,-4.440892098500626e-16,0.009619119034282697,0.009817111577225202,0.03522118575906408,0.017885590835638787,0.009157400512771474,0.009306301594473876,0.0,-0.018951627001668747,-4.440892098500626e-16,0.009783548737107406
0.692222222,0.008818759577725821,0.0,0.00863254114129175,0.0,0.008928822277236126,0.009099165752882055,-0.008355291244334762,0.0,0.026134293219074678,0.008873449646972453,0.0,0.0,0.023617893769460885,0.017774499492802853,0.008764739526222698,0.008818759577725821,0.0,-0.009128190254185764,0.028010193134342387,0.00942895488374873,4.440892098500626e-16,0.008791666571668966,0.009246163837839383,0.0,0.018642966380069126,0.01852229908573877,-0.008956768558402661,0.009336664785594806,4.440892098500626e-16,4.440892098500626e-16,0.009619119034283141,0.0,0.017556406097891664,0.017829872123066526,0.009128190254186208,0.00927613524789983,0.0,-0.009491501962452187,-0.009586894119518075,0.019533763342363564
0.866944444,1.0094591829101773e-10,0.0,0.0086325411659951,-0.00909916567476543,2.0473178707902662e-10,-0.00909916567476543,4.440892098500626e-16,9.971712344736261e-11,-0.008711377080455662,-0.008901049667842553,-0.008846020007503341,0.00901318926653083,1.7998402768171218e-10,0.008901049972874553,-0.008791666395864262,-0.00881875950201616,0.008764739551304856,-0.009128190280307535,0.018642966433418895,0.009428954910731147,0.009367226781079818,1.0063594402254239e-10,-0.009246163758459769,1.0252598769966426e-10,0.0,1.0583889320514572e-10,1.028475082875957e-10,1.0687450924251607e-10,1.0618173007514997e-10,1.0652723148041332e-10,0.0,-0.009817111492944619,4.440892098500626e-16,0.008901049871302469,0.018227355955072966,0.009276135274444819,-0.009397989378236993,0.0,0.0,0.009750214633158283
1.041666667,-0.008818759502015716,0.0,0.0,-0.00909916567476543,-0.0089288220980559,1.0415579509981399e-10,-4.440892098500626e-16,9.971667935815276e-11,1.9913093396439763e-10,-0.008873449468905559,1.0125855709475218e-10,0.0,-0.007850993019959507,1.0157208407690632e-10,-0.017556405947169118,-0.008818759502015716,-0.008764739551304856,0.0,0.0,0.0,0.0,-0.008791666496192008,1.0583800502672602e-10,1.025255436104544e-10,0.0,-0.009246163758460657,0.008956768686881222,-0.00933666470543848,-0.009276135168263089,1.0652678739120347e-10,0.0,1.123736659280894e-10,0.008737976946138204,0.008873449672365474,-1.0415579509981399e-10,-0.009276135274444819,-0.009397989378237437,0.0,0.0,-0.009750214633158283
1.216388889,0.0,0.0,-0.008632541141291306,0.0,0.0,0.009099165752882055,0.0,0.0,0.008711377254658093,0.0089010498458304,0.008846020083446593,-0.009013189240738129,0.0,0.0,0.0,0.0,0.0,0.009128190254185764,0.009276135247899386,0.0,0.0,0.0,0.0,0.0,0.009276135247899386,0.009246163837838939,0.017941658885253897,0.009336664785594362,0.009276135247899386,0.0,-0.009619119034282697,0.009817111577224757,0.0,0.0,-0.01822735600706782,-0.009276135247899386,0.009397989458919564,0.0,0.0,-0.009750214605256158
1.391111111,0.008818759577725377,0.0,-0.008632541141291306,0.0,0.0,-0.009099165752882055,0.008355291244335206,0.0,-0.01739631629794136,-0.0089010498458304,0.0,0.0,-0.00787259153529396,0.0,0.008791666571668966,0.008818759577725377,0.008764739526222698,0.009128190254185764,0.018522299085738325,0.0,0.009336664785594362,0.0,0.0,-0.008956768558402217,0.018522299085738325,0.009246163837838939,0.0,0.009336664785594362,0.0,0.0,0.0,0.0,0.008711377254658093,0.008846020083446593,0.0,0.0,0.028101880998787188,0.009491501962452187,0.0,0.0
1.565833333,1.0094636238022758e-10,4.440892098500626e-16,-0.008658660747117075,-0.009128190175819562,0.008956768584034158,-1.0415579509981399e-10,0.008355291268245413,0.026054976995427026,-9.971667935815276e-11,-1.0188738741589987e-10,4.440892098500626e-16,0.00901318926653083,4.440892098500626e-16,0.008873449672366363,1.0063638811175224e-10,0.008818759602962523,0.0,0.0,0.009246163864299106,0.009397989378237437,0.00933666481231299,4.440892098500626e-16,0.009246163864299106,4.440892098500626e-16,0.009246163864299106,4.440892098500626e-16,0.0,0.0,-1.0618084189673027e-10,0.009306301621106794,0.00961911906181001,4.440892098500626e-16,0.008737977045855327,0.017719469781127373,0.00912819028030798,4.440892098500626e-16,0.009367226887953883,0.009491501989614015,0.009586894037214577,4.440892098500626e-16
1.740555556,1.0094636238022758e-10,0.0,0.008632541265108262,1.0448797382878183e-10,0.0,0.00909916567476543,0.016637751670927958,0.01734359971583954,0.008711377179869917,0.008901049769414193,4.440892098500626e-16,0.0,0.0,-4.440892098500626e-16,1.0063594402254239e-10,0.0,0.0,0.0,0.0,0.009397989378236993,-4.440892098500626e-16,0.008791666596827952,0.0,0.008956768584033714,0.0,0.0,0.008928822302787243,0.009306301621105906,0.009276135168263089,0.0,0.009586894146953018,-4.440892098500626e-16,9.971667935815276e-11,4.440892098500626e-16,0.0,0.009276135274444375,-0.00933666470543848,0.009460125066287794,0.009586894037214577,0.009750214633158283
