Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B5,B6,C1,C2,C3,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7
1.915277778,4.440892098500626e-16,4.440892098500626e-16,0.0,0.015426911852335579,-0.007808150050895524,0.00782951300514867,-0.0070921603047922055,4.440892098500626e-16,0.00782951300514867,4.440892098500626e-16,0.0,0.007127488661551329,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,0.0,0.0,-0.008164585333645835,4.440892098500626e-16,0.007982390721824384,4.440892098500626e-16,4.440892098500626e-16,0.008379757725060166,4.440892098500626e-16,0.00835529124433565,0.01750271644735646,4.440892098500626e-16,4.440892098500626e-16,0.00811826138291627,0.008187946124655454,0.008404367915232136,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16
2.09,-4.440892098500626e-16,0.007829513005148225,0.007462025657734905,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.007127488661550441,0.007829513005148225,0.007808150050895524,0.0229855470166358,0.00814135746348077,0.007109780596946003,0.008049752757306905,0.015510526959012338,0.007850993177475729,0.016167756102938302,0.02159772680598948,0.008282741580416975,0.008187946124655454,0.00793810555684571,0.0,0.008049752757306905,0.015942577268320157,0.01688314760325138,0.015942577268320157,0.016735048969394928,0.008330967217948348,0.016686258462283554,-4.440892098500626e-16,-4.440892098500626e-16,0.007850993177475729,0.016213557356422825,0.0,0.016735048969394928,-4.440892098500626e-16,0.008632541141291306,0.017291201962743585
2.264722222,0.028055962156379177,0.015680506182624843,0.0,4.440892098500626e-16,0.023360825388201167,0.015595053408732351,0.02122396787928249,0.023234378390930566,0.007808150050896412,0.015344193428886044,0.008141357463481214,0.007109780596946891,0.016076925533328623,0.015510526959013227,0.007850993177476173,0.016167756102938746,0.014416580708197735,0.008282741580417863,0.024493888921782503,0.01585425228742654,0.008164585333645835,0.008049752757307793,0.007960186546496661,0.02528751551848396,0.007960186546496661,0.00835529124433565,0.008330967217949237,0.008330967217949237,0.008711377254658537,0.008764739526223142,0.015680506182624843,0.008095295973507444,0.01630594279712705,0.016735048969395372,0.008306784405367473,0.017239119713636786,0.01729120196274403
2.439444444,0.021119544183442418,0.015595053274847892,0.03702102334657953,0.022985546819304314,0.015595053542253101,0.023360825366159688,0.014201941104143856,4.4447112657053367e-10,0.00778690329098497,-8.746825486127818e-11,0.008118261313220465,0.01416678731728771,0.016031891846828294,0.007723851365607715,0.01563766292179425,0.008049752688199963,0.014308455695623667,0.016493908448773187,0.016305942843789722,0.01581045574215212,0.008141357393586901,0.00802717270710751,0.01585425215131675,0.00840436793928312,0.007938105488697111,0.008330967146427781,0.008306784334053408,0.008306784334053408,0.008711377279587484,0.017502716397421736,0.007829513027554302,0.016122212748328923,0.024424204157010188,4.440892098500626e-16,0.016541578969487603,0.01718735022462159,0.008606578498456585
2.614166667,1.6018120163607819e-10,0.007808149894728,0.014865930287578433,0.01534419320968583,8.889244895726733e-11,0.02323437836852671,1.617630474015641e-10,-0.03102128139306881,0.015552675292676899,0.01526235729780101,0.016213557309893822,0.02122396777785518,0.008004719047835174,0.0077238513656072705,0.023424566301913252,0.01607692548719175,0.021489601813965198,0.016493908448772743,0.008118261406147909,0.015766900546740903,0.01625961879973481,0.01603189184657028,0.023748561230599208,0.016735049017285064,0.015854252241930933,0.016637751575565574,0.00830678433405252,0.00830678433405252,0.025976141080362503,0.00873797684611688,0.007808150073240316,0.024149385547320268,0.008118261313220465,0.016637751670927958,0.024776650052346305,0.02566551029239683,0.025742469380608757
2.788888889,0.03485652373649106,0.015510526959012338,-4.440892098500626e-16,0.022802393301684987,0.015510526959012338,0.0,0.03519952396682369,0.007808150050895524,0.015510526959012338,0.022802393301684987,0.016167756102938302,0.007057180440371624,0.015942577268320157,0.0077030604204177955,0.015552675337304311,0.016031891892577033,0.014237269258496887,0.02456397243903874,0.016213557356422825,0.01572358471276969,0.008118261382915826,0.015987109838380142,0.01576690059198471,0.016735048969394928,0.0236830473225651,0.016589525985784004,0.008282741580416975,0.016541579111497562,0.034582719578371446,0.008711377254657204,0.02336082538820028,0.016031891892577033,0.016167756102938302,0.016637751623315378,0.01644651204003056,0.017084738615858353,0.01713589083311451
2.963611111,0.01392550299404105,0.023297430316849166,0.014789103810855853,0.015262357341594424,0.02317166683187999,0.007703060420419128,0.014062363522451715,0.031021281748766505,0.01546860641146175,0.022741988974166905,0.016122212886739096,0.01406236352245216,0.023880682825166755,0.023047253849304283,0.023234378390930566,0.023947296384877692,0.028404056697407754,0.024563972439039183,0.024217508860246095,0.015680506182624843,0.008095295973507444,0.015942577268321045,0.015723584712770133,0.008330967217949237,0.0157669005919856,0.02477665017079156,0.01654157911149845,0.01654157911149845,0.017187350273658364,0.02605497711939364,0.023297430316849166,0.01598710983838103,0.024217508860246095,0.02477665017079156,0.016399387105393348,0.008504271394732754,0.017033890878789926
3.138333333,0.006959272950125772,0.015463769239721259,0.007388089622344385,0.0076270111599447965,0.030795492273499203,0.03853408596960062,0.007027251791819733,0.023254298031750942,0.023139906545180278,0.030171171560377186,0.03211500545446322,0.02107326610237914,0.02378001997790724,0.030630808049149305,0.030878500241281692,0.031822024927261605,0.021229558340088328,0.024413102650291396,0.01610938697764608,0.023455596806565282,0.016180602361956176,0.023845984538264364,0.023519771339148843,0.033232069853621926,0.023544774432045834,0.032919354874905604,0.024738072690170476,0.0246933138693346,0.025699502150354547,0.025982967968329884,0.023202362935822674,0.023912316083380958,0.03211500545446322,0.03298799872838565,0.024526332595327993,0.033920321451474944,0.03399389363582239
3.312777778,0.02764969968398745,0.038388619084793074,0.04386834474749879,0.06020158905465722,0.023010155518719877,0.023010155518719877,0.05548103114074543,0.015287480425879352,0.030689024090571948,0.03753065658866639,0.03202567719137006,0.02094281487220062,0.039339133448109465,0.022887596101972996,0.030689024090571948,0.03944765977711118,0.028080490254287493,0.0405035093588868,0.03187296291988906,0.031106006285207766,0.024124056231884516,0.031621590384972365,0.038910934663999086,0.04132179917779544,0.04678693095683917,0.0327057922579983,0.024660842014682327,0.032851577721439984,0.0424957643921422,0.017239289361626664,0.038388619084793074,0.03170918737965067,0.03202567719137006,0.03265372256899601,0.03251995820333997,0.04217383507804895,0.025389388962797188
3.487777778,0.03433788196929344,0.03816469011536361,0.02913161482134674,0.037416963919606694,0.030443669519098826,0.030443669519098826,0.02767365409984368,0.015365802274561524,0.03808724431410093,0.037195714342896924,0.03958750771018993,0.02782897673890483,0.039104473992438216,0.030282589397417237,0.03808724431410093,0.03921175929977094,0.03498812392480177,0.04011719352033527,0.039842770217381585,0.03860125506301326,0.032038465352139944,0.03142233118511273,0.046369623068657884,0.03277288399091427,0.038681140054417806,0.04057243679954503,0.016339526476054633,0.024417684541927276,0.042223681787101786,0.017173679379852036,0.030557890948162747,0.031508895451564545,0.03958750771018993,0.048740892960325244,0.04034353091884757,0.03344368603872461,0.033568443707797435
3.6625,0.04097948621197256,0.04542452864493196,0.04325047391524217,0.05900590939925099,0.04542452864493196,0.03790366960311653,0.03419019425336245,0.015303165977924138,0.060407207991652445,0.05900590939925099,0.062896712470768,0.048328763895075344,0.03882943179966247,0.037703907973894335,0.05292567374791224,0.0466589448048107,0.041675764024728945,0.05572303050501626,0.031621152879411696,0.04603346262281516,0.031885401941723845,0.04678608655036953,0.053634224642989725,0.048779906407637075,0.04603346262281516,0.05635005285756378,0.03251950015355032,0.048504300482663965,0.05848903317310716,0.042648855228544225,0.03036299272801024,0.046913923106119526,0.05510980911293206,0.04836766213573984,0.05603478760448333,0.049769693038442586,0.058318747619441336
3.837222222,0.05412331954685978,0.06751339854417582,0.07172518863460953,0.08805880074817729,0.05250945889469172,0.04506684034770103,0.061543989581827496,0.04578794031832123,0.08208786401210766,0.0657887644786781,0.05450993798228554,0.054902119781159,0.06914475160200206,0.044831494715077636,0.0747218748273637,0.06933089293966344,0.06198838514421867,0.07862267099673304,0.054958606913921404,0.05320683558103978,0.03958133942590791,0.06187668564896498,0.06072769462285521,0.06449141032104411,0.060889216619751885,0.06377278326232227,0.04850430048266352,0.05619197802114373,0.08271342320254105,0.05095123113048183,0.060248229895543126,0.0620443862639406,0.06221299840270378,0.06377278326232227,0.06341944244176467,0.06578876447867765,0.06597837423314568
4.011944444,0.07363806843182097,0.06681280628915953,0.02847471480085373,0.050650618052638485,0.07414106934775289,0.052235600210332134,0.04049622113609708,0.03790366953872404,0.06646793499554082,0.07208656243082379,0.06154398931942717,0.04752611359001202,0.08361428099265655,0.05931166116471376,0.07394946917637446,0.06859227688982195,0.07486404892208975,0.07776797084608011,0.062212998226605976,0.060248229724947144,0.04717170342220811,0.0687754513587695,0.060090086252206465,0.07164537454956577,0.06769084820804272,0.07862267068471551,0.048096681911156125,0.05556844906134906,0.07348525581785248,0.042022564320370215,0.06716127525378113,0.06895960691135761,0.06933089278772142,0.07105238622559806,0.07046913362891516,0.07306827266877702,0.06522641826313746
4.186666667,0.07278666894725028,0.0659572523758305,0.035199524067554666,0.06431023934087232,0.08061618192532416,0.07356922433912327,0.07346619887840733,0.059932771015157815,0.0726355038459654,0.09243513600869191,0.09109581525087407,0.06053143874713918,0.08230250215896895,0.0659572523758305,0.07282034684912997,0.07511416043266683,0.08061618196723952,0.08406088333900952,0.08428597844306207,0.07433366534719399,0.054509937869408276,0.07551058701819979,0.08145061429468026,0.09409127722437738,0.0816619284894502,0.09307113668396383,0.06341944234913299,0.07066248429049171,0.08830584903648342,0.058318747498566914,0.06629683094692762,0.08317239942913979,0.08339275489658693,0.08542978325237316,0.08496855579318208,0.08805880053815063,0.0803897022832496
4.361388889,0.07822861296873374,0.09383415128211547,0.08376262036122917,0.10560922506883719,0.08650588807563642,0.08738649128466802,0.09232043253840194,0.06698658771067745,0.12148802758569266,0.11168969653366378,0.11194459453323313,0.07968083811105942,0.1030023606496524,0.09383415128211547,0.1074601307787062,0.11802436479444811,0.10551186731224016,0.12019342329171723,0.10572071133482996,0.10247538145637458,0.06933089293966299,0.08920260555906667,0.10937707975176103,0.1155615381473507,0.10937707975176059,0.10656442184016734,0.0784072394297799,0.08519854541934091,0.12615531277990222,0.07411973169662689,0.10143743763671775,0.10407274974695202,0.10461633132675408,0.11463556293373145,0.11372431106534897,0.10235453581465759,0.11068670636844136
4.536111111,0.10267236546734715,0.12058450254943676,0.1165398131972264,0.1311979312093987,0.10639460400679335,0.08585699620909937,0.10360172921782329,0.06595725252478513,0.13312564109587832,0.12324951197628087,0.13142700911256533,0.09812453472184046,0.12271400567257507,0.10665899955539615,0.13345244806457313,0.13750310948343003,0.12317194334492854,0.13962209160043804,0.1110754653048871,0.10800093872102634,0.076113136081986,0.10965652755416722,0.11448267471580964,0.1282128755661045,0.12179221947737062,0.1341660647460472,0.07734755224186474,0.09908288759642714,0.14638997465625758,0.0893080630975529,0.10719175301840034,0.10965652755416677,0.12428172395648707,0.13451649663638854,0.13381745427905445,0.12343412968264422,0.12410335851592391
4.710833333,0.1258086200188302,0.13183426646968677,0.11461755468425983,0.14816738466279,0.1318342663900829,0.12627130145243548,0.14548715095382336,0.10827338892557137,0.1432847290143351,0.1532817122314576,0.15664874269626416,0.11550970235625657,0.14786902823944903,0.11141787630860289,0.1573126257830051,0.14786902823944903,0.14516620360087007,0.164386661498793,0.13042848190153755,0.13345244748999585,0.0899032640361086,0.13578581760902386,0.1464275287255452,0.15432593866401012,0.13962209105044776,0.15983106528211222,0.0988196664519485,0.1268751425652339,0.17212706486347829,0.11161189806155347,0.1253493171919744,0.1284762728265454,0.15703958379295857,0.16023797239042326,0.1519836014977649,0.1506497934434874,0.14368148144664072
4.885555556,0.147415519714162,0.15545441500880486,0.13770214156084082,0.20193185158056215,0.17553571540705093,0.1576896131104828,0.16674727253648847,0.1275219242849026,0.17912103217362718,0.20056169706003635,0.18647246863704536,0.1442118039262228,0.1780569813295716,0.14957578906814994,0.19239890980283691,0.1846889315201845,0.17833668641092348,0.19408692091222202,0.1486004762303912,0.1780569813295716,0.12492008622194062,0.17391044341429618,0.18337351647480116,0.18561071767675053,0.1833735165527015,0.19695039611441612,0.12687514272024947,0.16023797253166583,0.20992688725514208,0.13276227522305684,0.1701860036919105,0.1806517544857651,0.17348858364327446,0.18377625878898263,0.18967800280921843,0.17570849320033322,0.17661245089351318
5.060277778,0.18468893194813818,0.19653157168588198,0.1793140971906788,0.23309326143671205,0.2028557404879563,0.1859753717172814,0.17348858411506107,0.15173933716405053,0.22393315516485401,0.22456106196238412,0.21998163192725162,0.16496669524855756,0.21794984087817948,0.17870661036443947,0.23008070901833433,0.2243020859243563,0.21339213365060172,0.2333282061398072,0.1917635590822555,0.20520289232637978,0.15083890250528098,0.19557401627143278,0.20964503244656685,0.2268548899707432,0.21012630137801525,0.2371983908428299,0.15275643867585442,0.1906142200151133,0.24354660974401643,0.15225320355491023,0.19743588049993788,0.21506343474542255,0.21405752578712667,0.2246947075067527,0.2171038975646531,0.21207368846797747,0.21312713417038198
5.235,0.2133562843891721,0.2275384951541355,0.19188211181828718,0.2526656487509591,0.22048079977475687,0.20587285133264732,0.2026305908333934,0.18771877364807477,0.2639650601710719,0.24535205269234028,0.24955629881784747,0.19498894985212045,0.253974574317942,0.20449306094031083,0.2633996305713415,0.25946842711232954,0.24551931397422977,0.28065714728545865,0.23170796938945504,0.23568898355098522,0.167561138134948,0.22073817514244753,0.24570798614955924,0.26393673100160564,0.24570798614955924,0.26594229496279365,0.1837762592507941,0.21813872475787344,0.2854100773302908,0.18468893194813862,0.22854860569421254,0.2326804030463614,0.25740353926743076,0.2552679257062347,0.2535271552371836,0.2513651782817412,0.25256513470243336
5.409722222,0.2432238208182611,0.2658326623521772,0.232397615185844,0.30392763733790296,0.26527221195022,0.24041196245315444,0.2393083892560388,0.19474758982007367,0.3088841116962413,0.3069029489379942,0.29251163360279,0.23908684686496828,0.29577952879729663,0.2516713960475099,0.3247496296063388,0.3179587785024005,0.2774173315865647,0.32636806344901004,0.2715430662006204,0.27970765153426624,0.20256226203547767,0.28516543780650805,0.2882116952525675,0.2948920140777713,0.2945358640546414,0.31383930340072563,0.22469470750675358,0.25468501708971925,0.33928064034280636,0.2210618988521409,0.25535141639837544,0.27745251833190343,0.29376387526734726,0.3041268236758792,0.3034680176690512,0.29741758563553544,0.28020651681013
5.584444444,0.27527237714730957,0.29968531919611774,0.27383603197256456,0.29516790033708573,0.31541941642754234,0.2890665001153352,0.27680974132898695,0.22456106113016894,0.32137746511298504,0.31466845683556777,0.31312783953853485,0.28259685280179525,0.32148874062941135,0.29842325407239745,0.33119986245536004,0.33100149242507526,0.2910935200118199,0.3269137380130045,0.32431102253542643,0.32343735890669034,0.25295216499095075,0.33566914058078323,0.29788394856584754,0.31596955434604923,0.3087442469655859,0.32740640996539594,0.2615229770649541,0.30478849804683517,0.3222797781135325,0.2531694214160476,0.28437273854069134,0.31142352960771036,0.30888411089330003,0.3252054391625989,0.3176378322157729,0.32547218524709054,0.3268766151087492
5.759166667,0.2679260201625717,0.2853081845011549,0.28831450760792876,0.31399442388291954,0.3055363360143817,0.29203284184207234,0.2698340863240323,0.28072376606652294,0.31858350287434,0.31119285275020214,0.32286243488862487,0.28562707072540006,0.3146684566131066,0.3114806899689082,0.3113595349734317,0.3066142243789256,0.29060102222849493,0.328795465229317,0.31353253436391193,0.31768291251469916,0.29105974441148064,0.3126974528022115,0.3032217006381721,0.3211153939583642,0.3134786477900655,0.3195194982747316,0.2923260424655747,0.3189503868277468,0.31922809930231155,0.29944912230636644,0.2927706524767042,0.3009209539675959,0.3189049457705666,0.30680314567036704,0.31674598172304136,0.3192622152614968,0.3169856014720347
5.933888889,0.301508630246891,0.31079539008372215,0.2993316159020607,0.3834229232520401,0.31829275588718287,0.303191479585752,0.3121440534403852,0.3015086302468908,0.3867071756662306,0.37955482106001925,0.3704290037141309,0.29010128142140723,0.35210208843379776,0.3103855205545354,0.3801694415361485,0.36387808611215644,0.3616641874884563,0.408425391944808,0.33705797210037547,0.33462972823956094,0.33360724791730956,0.31536669712686627,0.3623348513015481,0.36514146753670507,0.36581886965095034,0.3869546620642288,0.32453416559853654,0.3232571899081398,0.4192764221969236,0.32758339122164415,0.30868146883061165,0.32092876927293523,0.3724405892694116,0.3617917926101102,0.3604690904609922,0.3492860395416504,0.3299256386471374
6.108611111,0.370640581353197,0.39904635724459525,0.35025209390385026,0.4334595737418392,0.3866492168976694,0.35597827387032766,0.3857664060062167,0.3020774972039908,0.4643365529558041,0.4507822831657262,0.4315041355051126,0.3441881929118211,0.42862622984961996,0.35631686240970106,0.4537465477975222,0.4563930791889226,0.4257001933060707,0.4772727180139198,0.4116685168019403,0.40985516225597274,0.32262817420971546,0.39466016831847917,0.42862622984961996,0.4388459431085818,0.4272016513989587,0.4655992249030332,0.3238886657560214,0.37162577210981396,0.48172268213031,0.32673814404573753,0.37357951889552665,0.40386173643376555,0.4381559968203519,0.4494309352867971,0.4471363593469515,0.4230262026471028,0.43238546225594976
6.283333333,0.43333320815602117,0.46973734500165976,0.41440552300712885,0.49130315558715965,0.44459900977172717,0.4302950951029818,0.4417805863861154,0.35022617537567546,0.5141055488580373,0.5059551426725007,0.4950812818071788,0.40888603882487284,0.5089142117243834,0.4339996795165071,0.5126041303495468,0.5074741287334744,0.47269033220794654,0.5342501891133168,0.4605320504259123,0.46944737328161157,0.3382853717277756,0.48417500316757156,0.4758429895448266,0.5126240030668603,0.48172268056621625,0.515305289763369,0.37584229429905647,0.4478986033862091,0.5282396679113376,0.36675314368576095,0.46160419390926455,0.48417500327289953,0.4892274024107006,0.5003233024531915,0.49462172118994263,0.48988788438721675,0.4947865931847162
6.458055556,0.4137459638112433,0.456662292870314,0.44831678474401604,0.3542313819997711,0.5005715455319323,0.48855382716657025,0.4580638183998278,0.41836928153609954,0.4393292184172847,0.4358165399090784,0.4971637466709078,0.4567393838077942,0.4756735924680442,0.4827055711511562,0.4922229904657067,0.4683379583669418,0.3952125758988444,0.42755358092680995,0.5123796759906657,0.5314640096139127,0.44263331222640123,0.5515444548381828,0.4379696847098963,0.4903373796675947,0.46309310905848433,0.4650780164687095,0.45767664711887956,0.5110918974666501,0.435367001426872,0.4482111826994113,0.48619756070978015,0.492506519532266,0.46083368357163346,0.473880083903805,0.47563236666356745,0.5146312290668946,0.5185601704066524
6.632777778,0.2929067553726118,0.330107069440142,0.4100747843002426,0.1743886266506347,0.4064576963241232,0.4342986974626176,0.21040230602879806,0.47842367634916616,0.2942303960649535,0.3071585535397544,0.34741254330005644,0.40382920512128173,0.3263199286632037,0.480032734257527,0.33790575324070854,0.29075713900923783,0.2844725348913974,0.2819481629874443,0.42265625343405544,0.43523398533213087,0.49462172258606785,0.43211185141897135,0.3366069223369287,0.35866610838439095,0.33078136092744337,0.31277195461452123,0.5094912741035129,0.4953369650837338,0.2925772746069729,0.5028464826561945,0.349225417360464,0.3810740743352007,0.3533639148975024,0.3790215930386849,0.35671970389806806,0.37291017266311677,0.37227767332454254
6.8075,0.20183509000314204,0.21621965705659774,0.2759489221376348,0.08749782899050229,0.27136727670318594,0.27996510151134335,0.05730725111284052,0.4906171541441702,0.0956937469731024,0.15192246211081656,0.17414864298507704,0.3178994781818621,0.19193696407284244,0.35100043679728377,0.14130395190054784,0.07651046382364601,0.19039606091459066,0.17981323488748546,0.30385331306406116,0.2805383228212585,0.5404630284365453,0.28893981890566056,0.20148138068704213,0.19358175841128245,0.20268186770373264,0.17525997706439078,0.5097229988874993,0.3475311733869765,0.17167796385961553,0.512302389805053,0.19899072173257426,0.26218149834769633,0.20881436554358568,0.22463334225533793,0.2022584475330611,0.2134869361722741,0.22230415297429884
6.982222222,0.09701556930657995,0.10566301664993105,0.1327916637110953,0.0,0.1476872907900847,0.11338510817059289,0.07507662263574522,0.33166365340927395,-0.05225376864985931,-0.01357860302459346,0.042819031561744936,0.16747772677674239,0.06032293874746475,0.18921333639773058,-0.051316710763506024,-0.010792037497895812,0.02662051957624928,0.017610426149394343,0.19001256837812197,0.15509615305425695,0.4073063659194185,0.1581443906861757,0.06423004533609067,0.058033628231127676,0.08141397568788833,0.0323357702431617,0.3538394375898102,0.1976885567809089,0.007309544761560871,0.3713300609898931,0.09552082640591264,0.09050992314065842,0.04659076967364095,0.06092734674837652,0.02901606829507808,0.04898329973361304,0.08689612847838901
7.156944444,0.006829800957418808,1.2306966556963062e-10,0.0388390138043877,0.01432636372494267,-0.017312122699932875,0.00719921199597362,0.02119776519000971,0.10965652774459134,-0.017481332551656625,-0.057745162423294305,-0.04612859665931013,0.006678381774870623,-8.028677722649036e-11,0.07210386206910546,-0.09574033436026286,-0.025276879066576274,-0.016493908675465796,-0.0034877339976482347,0.010527364342729384,0.0067572293687161444,0.2499317712440131,-0.07306827213748679,-0.01063165992619064,8.230405246223427e-11,-0.03515627987818504,-0.024899842098036196,0.20695896775049172,0.06115713459071681,-0.04012626269487696,0.21629384091915804,0.01086029852405368,-0.08233058106374547,-0.017719469781126707,-0.01776346610112023,-0.10486185326364839,-0.120035849161932,-0.08230250194528876
