Time_in_hr,A1,A3,A4,A5,A6,B1,B2,C1,C2,D1,D2,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
1.915277778,4.440892098500626e-16,0.0,0.00791614673058083,0.008049752757307793,0.008187946124655454,0.016167756102938746,4.440892098500626e-16,0.016122212886739096,0.016076925533328623,0.008529619484057616,0.14083492705756973,0.008235071059293553,4.440892098500626e-16,0.0,0.008141357463481214,4.440892098500626e-16,4.440892098500626e-16,0.00879166657166941,0.008580771701313772,0.016076925533328623,0.00791614673058083,0.007872591535294404,0.00845402451850541,4.440892098500626e-16,0.008235071059293553,4.440892098500626e-16,0.008504271394732754
2.09,0.007404105600691047,0.008187946124655454,-4.440892098500626e-16,-4.440892098500626e-16,0.016305942797126605,0.008072460129430858,-4.440892098500626e-16,0.016076925533327735,0.016031891892577033,0.016983344911371212,0.0169330980351452,0.00821144098073745,0.008306784405366585,0.008095295973507,0.008118261382915826,0.016983344911371212,0.008330967217948348,-4.440892098500626e-16,0.017084738615858353,0.016031891892577033,0.007894309056690751,0.007872591535293516,0.008429123084746415,0.008355291244334762,0.01644651204003056,0.008282741580416975,0.008504271394731866
2.264722222,0.014789103810855853,0.008187946124655454,4.440892098500626e-16,4.440892098500626e-16,0.008164585333645835,4.440892098500626e-16,0.008258837531081031,0.008027172776021274,4.440892098500626e-16,0.0169833449113721,-0.12390182902242364,0.016399387105393348,0.008306784405367473,0.008095295973507444,0.016213557356423713,4.440892098500626e-16,0.008330967217949237,0.008764739526223142,0.008555119131801625,0.00800471911655709,0.00789430905669164,4.440892098500626e-16,0.0,0.00835529124433565,0.008211440980737894,0.008282741580417863,4.440892098500626e-16
2.439444444,0.007384998231297679,0.00816458526355257,-9.036416059871044e-11,0.00802717270710751,-9.319212068703564e-11,0.01607692539530703,0.01644651189883728,0.008004719047836062,0.007982390561667163,0.025287515301389618,0.0,0.008187946148086933,4.440892098500626e-16,0.008072460060128961,0.016167756056802318,-0.008479073638249623,4.440892098500626e-16,0.017502716397421736,-9.763656549921507e-11,0.007982390653295202,0.007872591467707135,0.007850993110074977,-9.648593035649355e-11,0.008330967146427781,4.440892098500626e-16,0.008258837460178636,0.0
2.614166667,0.007365989205822654,0.008164585263552127,0.015766900546740903,0.01603189184657028,0.01625961879973481,0.016076925395306585,0.01644651189883639,0.008004719047835174,0.01598710970112993,0.02528751530138873,0.008429123108868009,0.008164585357010257,0.008282741604118904,0.016122212840471217,-9.240386233955178e-11,0.016983344862626204,0.008306784429138236,-1.0002176864531975e-10,0.00852961941082997,0.01594257722257053,0.015723584667650226,0.01568050613762839,0.008429123012382078,0.008330967146426893,-4.440892098500626e-16,0.008258837460177748,0.008479073540903492
2.788888889,0.007365989184743071,0.00814135746348077,0.007872591535293516,0.015987109838380142,0.016213557356422825,-4.440892098500626e-16,0.0,0.007982390721823496,-4.440892098500626e-16,0.0,0.01683349099997855,0.016305942797126605,0.016541579111497562,0.008049752757306905,-4.440892098500626e-16,0.008479073516638902,0.008306784405366585,-4.440892098500626e-16,0.008504271394731866,0.023814438833922758,0.015680506182623954,0.015637663056044193,0.008404367915231692,0.008306784405366585,0.008187946124655454,0.008235071059292665,0.01693309803514431
2.963611111,0.00734707776680521,0.008141357463481214,0.015680506182624843,0.015942577268321045,0.016167756102938746,0.01598710983838103,0.008187946124655454,0.015942577268321045,0.01589829210334326,0.016735048969395372,0.016784125640292302,0.01625961884639704,0.01649390859037414,0.008027172776021274,0.016122212886739096,0.008454024518505854,0.008282741580417863,0.017449354175791854,0.0169833449113721,0.023748561344117736,0.015637663056044637,0.015595053408732351,0.016784125640292302,0.016589525985784892,0.01635253145830129,0.016446512040031447,0.01688314760325227
3.138333333,0.0073470777878297255,0.01621355721722928,0.02348865621135987,0.023814438720592968,0.00807246015253238,0.02394729636228865,0.02449388880522596,0.01589829205797333,0.023814438811458505,0.02506601616371329,0.01673504892164468,0.02428601737028524,0.016446511993101876,0.016031891846828294,0.01607692548745021,0.008454024542698502,0.024776650052892535,0.01739631624830995,0.008479073540903936,0.015766900546989593,0.01559505336422573,8.913447757663562e-11,0.00837975774904054,0.008282741604119792,0.016305942750597602,0.008211441004236875,0.016833490951948082
3.313055556,0.007328263227450282,0.024286017369761215,0.023360825365673854,0.007938105398082929,0.016076925579334933,0.015898292057720198,0.024424204063286936,0.02374856132121339,0.015810455741902096,0.02492049317968492,0.016686258414393418,0.024217508744480032,0.01639938705832833,0.023947296361778392,0.01603189184657028,0.016833491048150684,0.016493908448772743,0.017343599814953148,0.008454024542698058,0.015723584667650226,0.015552675292676899,0.007765772090826406,0.01668625851003469,0.01649390863757416,0.01625961879973481,0.008187946148086045,0.01678412559212017
3.487777778,0.021928729665448454,0.016122212886738208,0.015552675337304311,0.023617893769460885,0.03206403537170832,0.015854252287426096,0.016213557356422825,0.03153404050004127,0.01576690059198471,0.041294875556895594,0.024920493203732796,0.02408164464988438,0.02449388892178206,0.02388068282516631,0.015987109838380142,0.025213248725038273,0.02456397243903874,0.025897780535088177,0.02528751551848396,0.03127555959135586,0.015510526959012338,0.031021281748765173,0.024993042867650583,0.024705349571111146,0.024286017485854128,0.02449388892178206,0.02506601618734372
3.6625,0.02912681855590238,0.02408164464988527,0.00774475497954441,0.039363553505190385,0.031885401941723845,0.023683047322565987,0.016167756102938746,0.023553097717918803,0.023553097717918803,0.032893295695767044,0.02484836351686548,0.03197446916089852,0.03251950015355032,0.031621152879411696,0.015942577268321045,0.025066016187344164,0.0327053299025204,0.025819891414950114,0.025213248725038717,0.031190338393349393,0.030854047870592094,0.023171666831879545,0.02484836351686548,0.016399387105393348,0.024217508860246095,0.024424204180042874,0.02499304286765147
3.837222222,0.021761969651517,0.024014282614400972,0.030854047870591206,0.023424566413880132,0.03170874789061395,0.023617893769460885,0.024149385662759038,0.023424566413880132,0.03127555959135586,0.02449388892178206,0.024705349571111146,0.02388068282516631,0.03233577024316148,0.03153404050004127,0.03170874789061395,0.033275784448068,0.02435491481990404,0.03416978171190399,0.03337280059271075,0.030937438811347473,0.03841245886897138,0.015385441459130345,0.016541579111497562,0.01635253145830129,0.02408164464988438,0.024286017485854128,0.02484836351686459
4.011944444,0.021652198159721525,0.02388068271152166,0.03077110528157556,0.038829431644821444,0.03153404041029839,0.03127555941272231,0.040024221758623746,0.038829431644821444,0.03110558027921373,0.040591960121147075,0.04094040079859651,0.03162115269880772,0.03215410468781821,0.02348865612173734,0.039472145989860596,0.03308343448203077,0.03233577015115019,0.03406808352766477,0.03327578444848234,0.030854047870948254,0.0305249316650551,0.02298554690724197,0.024634457953198297,0.03251949996782599,0.024014282591750202,0.032244681544512765,0.0329880910576712
4.186666667,0.0359061826443825,0.03958133935719399,0.0305249317515921,0.038619819694620805,0.03914815105869618,0.046658944670199265,0.0476958575913673,0.04628163210671987,0.046281632195132705,0.048367661996157274,0.04877990626685502,0.04717170341998367,0.03991257464844855,0.038935093305313195,0.03136124767857673,0.04105788095810636,0.04013649543145181,0.033766589034695205,0.03298809115112,0.03820731281205347,0.037903669537345586,0.03810555921348424,0.04905866220313593,0.04850430034268349,0.0396911386346499,0.0400242218487139,0.04094040089071349
4.361388889,0.04281903156174449,0.05495860691392185,0.045545023190866285,0.04591037321107194,0.046658944804810254,0.04628163224023352,0.04730165906203565,0.05349100073873991,0.053634224642989725,0.047962327475051136,0.04036294301918231,0.046786086550368644,0.03969113861243789,0.04640672320789596,0.03893509337289247,0.04891888725894278,0.04782872144832373,0.06694305769161213,0.04919923849289365,0.045666158705933935,0.0451854422176341,0.03790366960311564,0.048641713040288526,0.048096682047636286,0.047432332603384086,0.047695857728994984,0.04877990640763663
4.536111111,0.042501056723127206,0.05450993798228643,0.05264746787536856,0.060727694622855655,0.053922985827984604,0.045910373211072386,0.05465867808566305,0.06056702733566244,0.05306588223268216,0.055414723325208026,0.05587847420563152,0.0540685355980699,0.04717170355608591,0.0460334626228156,0.046406723207896405,0.06449141032104455,0.0552618456085332,0.0663608917442402,0.056829659164944424,0.060090086422360134,0.052235600315770014,0.037604814689966126,0.04823179147464751,0.04769585772899543,0.04691392310611908,0.05510980911293206,0.05635005285756378
4.710833333,0.05611327248551934,0.05392298563101017,0.06698658747860131,0.06751339831029313,0.0761131357798348,0.0680485612569095,0.0618766854738082,0.0747218745306859,0.08230250199418299,0.07819298499452243,0.07905710527469711,0.06877545135876906,0.0777679706680523,0.06072769436391168,0.06121485190965004,0.07184524323439101,0.06255298696530343,0.057317499666531546,0.07224834471078845,0.07452726446048086,0.06646793482669011,0.052235600124916015,0.06359562176922262,0.0551098089116544,0.06970619841270986,0.06238252934100652,0.06377278308185863
4.885555556,0.07631612829051315,0.08361428107295943,0.06629683086261107,0.07414106942722931,0.08273516403499404,0.0823025020733299,0.08383698740159007,0.07394946900183808,0.08874153575869403,0.08496855570476924,0.07797989876849565,0.07551058701819979,0.0845122821981481,0.07511416034657747,0.07571037375005085,0.07085689885707325,0.0771390428552503,0.08084394163739361,0.07144661496537452,0.07338056451801744,0.08020534499589305,0.06646793490686154,0.06306999538683833,0.06238252933711541,0.07652020635462131,0.069330892782975,0.07862267085876518
5.060277778,0.0821592856186073,0.09013926991888566,0.07263550388976014,0.08760945078756688,0.08145061440370638,0.0810312500412449,0.09037651790594481,0.09430994897516687,0.08716466381908905,0.08361428118496539,0.0920728819138299,0.08187434235258761,0.0831723996273106,0.0741410696421454,0.08208786401210766,0.10069214070847732,0.09133813261688273,0.10349363708317938,0.07819298530485153,0.0940714484519738,0.08628850361886853,0.06578876447867854,0.07755719183158982,0.076931654959838,0.08295320578412779,0.09109581542870604,0.09307113695463443
5.235,0.08764385327869606,0.09576674309506794,0.1001692090812969,0.10772985595491935,0.10195376762994446,0.09430994897516776,0.09601392938796582,0.1214880275856931,0.1141971058882838,0.10461633132675496,0.10572071133483085,0.09527616956320406,0.09676320498539148,0.09479059688535996,0.09552082640591264,0.10684865957589595,0.10461633132675496,0.11713853125749862,0.10771054496987453,0.10665899955539615,0.09197802329859561,0.07919634331407632,0.09961355878893619,0.09855784108644139,0.0965121503206281,0.09726925355995064,0.09158174249344686
5.409722222,0.10600045963343252,0.12302437674862121,0.11940050582518236,0.13345244806457313,0.1424017763437777,0.11391295836547766,0.1304284823493127,0.1256551459595352,0.13280043111561302,0.13176325820022772,0.1255650416695544,0.11505811916139841,0.11681969829875216,0.11476967554026762,0.10827338935371333,0.11925413929479456,0.12460008745564277,0.12244371298462786,0.12082787735594014,0.11852765729798431,0.11795281461459206,0.10639460400679335,0.11253161090154418,0.1189442989720293,0.1165223649078393,0.10993740711410993,0.10489025731379353
5.584444444,0.1234516480875234,0.13444256901320095,0.13056770959974484,0.15101123151077145,0.15321682094545253,0.1392822437092005,0.14860047617143834,0.14993208444789152,0.1432847290926076,0.143114080918469,0.24838129566935674,0.1406516594845506,0.1427570396371527,0.12627130153301858,0.13411089976530643,0.13890854301024813,0.13612583513242482,0.1418074178096682,0.13278241002887992,0.12963365097690405,0.12932526143861933,0.11823953681466115,0.12524173330104516,0.13109247174982697,0.12847627299033038,0.13646756002831095,0.13926440278830343
5.759166667,0.14580952119100088,0.15173933679733675,0.15399916530365676,0.1601360515840451,0.16202545171105331,0.1561924051002177,0.17182142072113438,0.1787066099508774,0.1722830714680108,0.17348858380267496,0.15472336633930128,0.15101123148796924,0.1599900434752679,0.15064979358557062,0.1517393367183093,0.17692191988442163,0.16715321431814711,0.16731259960257017,0.15822390033254896,0.15292548774506454,0.1457654775772994,0.129325261421942,0.14347291306427934,0.13511085429131375,0.15284475846033008,0.14714474756620133,0.16438666163560978
5.933888889,0.17274033330199545,0.1872798648714067,0.17585850989710838,0.19386769397995707,0.19019339585398187,0.17788349421461636,0.19329551052048322,0.19876350066676451,0.20541085607911613,0.20858169875063926,0.08702871354859365,0.17308487596481692,0.18860279426545112,0.17308487596481648,0.16739772998539548,0.1998136830615591,0.19603618117231925,0.1969503965360513,0.18153357264162873,0.18718931237655623,0.1742714278398907,0.14610382759522178,0.17476035002811896,0.15921581029743237,0.18250693777588456,0.17018600415443474,0.18021405188341832
6.108611111,0.19702380112443096,0.2259549352780046,0.2013443972262623,0.23055412220149663,0.22096745847069066,0.21018478726522893,0.22443519891315944,0.2339884239125798,0.22261904367127627,0.2202382738016242,0.22378592262716035,0.2125512329360486,0.22749540429925164,0.20587285133264777,0.20101634417410974,0.21794984087818037,0.20868908107370743,0.2436948413473905,0.20907349401012443,0.22407238620671288,0.1995883328152317,0.1742714278398907,0.20256226203547767,0.1946561957565991,0.20239274141977814,0.20425754098476334,0.214057525787128
6.283333333,0.22444810073088428,0.24791990028296107,0.23633682596566574,0.26250506154643705,0.2663954867844689,0.24473753875126425,0.27040304900099255,0.2772490071970908,0.26033259205591985,0.26033259204618986,0.25229414522600857,0.24738376816541852,0.24954233947446136,0.24145281227310056,0.23705057191273626,0.26062192898204994,0.24409482445651776,0.25352715458095654,0.23373681329466933,0.25108115338647297,0.24011437687727133,0.19398078114617423,0.2342686261952589,0.22023827312142297,0.23861191697776318,0.22854860499357654,0.24451728211497592
6.458055556,0.25380307518599476,0.27218335271860905,0.25557369114610395,0.2846963305524264,0.2832230386624175,0.280552839701284,0.29842325425163985,0.28133494075070886,0.2937638744482305,0.3015086294402063,0.29453586334072956,0.27782214309872977,0.2738835467588472,0.27218335271860905,0.26876011384520004,0.2900389339949967,0.2870062827362918,0.27805206211507993,0.27274773209201664,0.2792713333685293,0.25902259668378247,0.23435065881650674,0.2555104026701298,0.2603325924052413,0.27045471486457817,0.255351415774439,0.2762611581672907
6.632777778,0.2540685884764322,0.26084881651648484,0.2822497399375661,0.2613238244382772,0.2648534236396247,0.2684797450024843,0.26847974500248384,0.2578871260484581,0.2645096983112112,0.27113141792967244,0.2760389178989555,0.27113141792967244,0.28953503445959017,0.28244654332247454,0.2846963313424591,0.29420840889437927,0.2689274219300535,0.3008864571346954,0.2958919744335027,0.2675399328636596,0.2638352680937617,0.27109723651391104,0.2908668923549922,0.2958919744335027,0.2918529982496125,0.2843727394137754,0.29842325504960887
6.8075,0.26216847769655427,0.2691536178383225,0.2702208581672194,0.2835669713616362,0.2777463107676894,0.26565306055601146,0.2803149963872804,0.29507064053881704,0.28103329561817936,0.272747732696317,0.26182227817783255,0.2635148274064485,0.2809946698686496,0.26401132495727797,0.2613238244382776,0.2633291222688674,0.26082726630266695,0.29089012003662273,0.2652127287086221,0.26929009932014525,0.2627243066228939,0.2643433647810851,0.26732273539717744,0.27651558737923954,0.2628249160844083,0.26109115764533164,0.26795562682917584
6.982222222,0.3070746363161516,0.3322362603981306,0.29041988317110623,0.3520497081151559,0.3423232637757738,0.32278519828274743,0.35597827387032766,0.3660243692897067,0.34906386116840427,0.34005042789775497,0.33583945591493714,0.31119285342555614,0.3214170217328107,0.29612446079732435,0.2835669713616362,0.3162723012641564,0.3248960956639342,0.33269896864023996,0.2936267458512982,0.3341606495705429,0.29414805425142454,0.2526656487509591,0.27428668687068325,0.27325879354565563,0.27966359883734526,0.2837754350454482,0.29037365425921524
7.156944444,0.3573272146958193,0.3840507912314277,0.3738970254101752,0.3894781819994497,0.39582605061200504,0.37068568126416346,0.39907834424802746,0.40499434156403535,0.39487175971351984,0.3948490883094746,0.38472989592178775,0.36149996373287174,0.38019406666827926,0.36211068756815346,0.36581886841908706,0.38670717449414327,0.38796167824856775,0.3827896237428208,0.36861990078504614,0.3747014991916744,0.35817751488609373,0.2946618589861958,0.3424829683316155,0.32987682485078507,0.358485239537081,0.3634818448940269,0.36475286539939145
7.331666667,0.3866707776941227,0.4252305082908834,0.41173075733478703,0.4226681714010442,0.4290815019809573,0.4082374251035148,0.43641235983514814,0.4353123142716565,0.42347199682387393,0.43839488373720426,0.4292666266337939,0.40079524320003923,0.404357438271689,0.40206273902573053,0.3980333012141588,0.4193098693109023,0.420862258538401,0.425418908238524,0.4061249604913415,0.4057967095120658,0.3974816729378603,0.3549156591738998,0.38340664140372227,0.38659270497859555,0.399954683531081,0.3964722550505395,0.3933987007263846
7.506388889,0.40752455213879757,0.45202019188949427,0.4354206729592828,0.45090591570162586,0.4460967711946995,0.45256985187573573,0.4642014107147783,0.4315237125114688,0.4502010470898704,0.45885019157774765,0.46188646265119615,0.4514617266353168,0.44177444813915934,0.44048276866483327,0.4326147700809291,0.45613560291789956,0.4365919655933168,0.45505622484136965,0.434354291453122,0.4374118321514162,0.4233562223545262,0.3939646523339322,0.43285994956332763,0.4142990014135213,0.4358508583232451,0.42102041267481605,0.42634856293884293
7.681111111,0.344115152540749,0.3628225146608499,0.42814182502734,0.3471831668830062,0.35888769976662627,0.3717676342286039,0.3750326521432854,0.32971422156694763,0.35493402534552976,0.36203911431234626,0.3768749756826285,0.42125155292599814,0.43453904530684717,0.43691305679754344,0.4678529341873372,0.42107422853396825,0.4145551510301144,0.41523294131224053,0.45493409761284864,0.3659798600714189,0.42458914273583126,0.4328535088595028,0.4628344389575313,0.44559165060455097,0.45519308536978065,0.44672541613814265,0.4672650150664036
7.855833333,0.2807824171193886,0.27762580350074073,0.32049798428263027,0.2654194685249353,0.2798432416474291,0.28241793001241666,0.2936729911135517,0.23210890540566098,0.2694527570149682,0.29809983160417397,0.3154341322619133,0.3180892142189249,0.3245868614410623,0.3266707180805388,0.34797128384675236,0.3104739384056061,0.3166529385642549,0.31536669657324234,0.33026545692311016,0.2730860126298189,0.31446952823614327,0.4185929797918385,0.379535285664662,0.40175732022722943,0.3396991212419329,0.3240227069053828,0.34244214135988893
8.030555556,0.2236299773391841,0.1913224713248457,0.23178686712138985,0.18710487452293734,0.19885571829215914,0.2167390569495511,0.21207368729523324,0.11529675106653503,0.1883810079610685,0.19912369117253448,0.21942076498100477,0.24990577126854052,0.2480991281153193,0.23933538699357343,0.2664760854745524,0.24533738481231643,0.2407955762194261,0.23533954932041756,0.24116451338181943,0.18180986034616697,0.228783566771116,0.3217137773496589,0.29692626621789375,0.3110444101862051,0.2620822263511029,0.24962012903809794,0.2625939006257771
8.205277778,0.08886913211937641,0.04832876389507512,0.11354733062568445,0.039746266965020594,0.053491000738740246,0.07486404917249811,0.05989792383712372,-0.0033294770693163556,0.03603772571306613,0.027157358910100016,0.06862883384829399,0.11529675201829742,0.12810624017163325,0.1222257753024974,0.16589218455624244,0.11331487824244696,0.11612249151779991,0.10127825909913035,0.1552959912591102,0.05361627972390931,0.12720695187482828,0.23975493450439073,0.22319206381717382,0.2417818025371714,0.18732764602930646,0.17814896524735774,0.18737722262800416
8.38,0.016250385623081398,-0.003429221762383361,-5.551115123125783e-17,-0.006593747659786042,0.0,-0.01011793117050619,-0.0032987729511829156,0.013263918152748189,0.012992917749131694,0.003372640600473431,0.010202097145078914,-0.01332568283715807,0.00988493286242531,-0.01668625846228433,-2.7755575615628914e-16,-0.013466778820534542,-0.0067018419817289065,-0.0068543391290972755,0.0068956303685089315,-0.006655084902352837,0.006555982748879474,0.10736772445555376,0.06461595867343417,0.09770092081704324,0.036497349669037005,0.0204163901769574,0.020271762822490047
8.554722222,0.05457108575562519,0.03740818259326162,0.0032723676730684326,0.029451565801823454,0.03947214605688748,0.036710168023481926,0.03599651510515972,0.046263817132965734,0.04842222498846538,0.05355356696234548,0.053742146925067014,0.009953697750950119,0.026254176975958055,-0.0033256078330362593,-0.006586159911242506,0.006725467768357474,0.013356781392967698,0.017105162812259267,-0.017228740891307548,0.03300711584725197,0.006540997632390355,-0.016474917226234842,-0.01682359471074052,-0.013279305583986378,0.0,-0.010177907177849221,-0.010094138220061222
8.729444444,0.04501620159704667,0.017105163172072113,0.026074760788358742,0.009884933227837345,0.019804129273979842,0.04025883847115547,0.032817850907220836,0.009907748895635227,0.02581018838901894,0.030176222442110268,0.03374667939239795,0.03319857669931614,0.042444483411701484,0.029965563980017762,0.036120430427538874,0.030211620045414056,0.03335335207654139,0.037497305163494976,-1.1847023362321352e-10,0.016608783002741656,0.03579186759421604,0.003291185061103652,0.0234428417578032,0.013217968815447623,0.026254176750564406,0.023636472180826706,0.03347038377667111
8.904166667,-0.03519165354759024,-0.04769585755462219,-0.0032723679434459307,-0.06253500021981273,-0.04278619984891685,-0.03000046917809812,-0.02941792547166,-0.03628698456698837,-0.019270680297719334,-0.04007092607720042,-0.04021169500210925,-0.009953697892976954,0.003264900522930214,-0.020035217764503954,-0.0032987732985200746,-0.013466779050746114,-0.02005862358427929,-0.006829801151822634,-0.02081234804606269,-0.052995685101614065,0.006526080547006374,0.019758549412086268,0.010106020336044186,0.009965251414472909,-0.019849919609892908,-0.006805438101273431,-0.006749261159803677
9.078888889,-0.03531008051659046,-0.0343131835053907,-0.04578794031832184,-0.053118652131322996,-0.043083509580280066,-0.026776197394287993,-0.03281785070144422,-0.029826751734232326,-0.022571155354142336,-0.03354886276589142,-0.030354046481053942,-0.0365397157059959,-0.03915707914777222,-0.05686762085706898,-0.05269074458214096,-0.05053136387955598,-0.05355356696234548,-0.04093064129624896,-0.07678152638465308,-0.05349100073873997,-0.042347850575497836,-0.023118182886895433,-0.04369069931696634,-0.043183533127200024,-0.06943771010315808,-0.06461595867343534,-0.07074567418318234
9.253611111,-0.01290502849138181,-0.013774684686495564,-0.029620928022699278,-0.03347038410257652,-0.04007092615286739,-0.02693370675639245,-0.03304523114630492,-0.016647430416473652,-0.025897780535088177,-0.02702910500851663,-0.023720439575668384,-0.030070524167255308,-0.03612043066207088,-0.02693370675639245,-0.033198576717854755,-0.03394684194727121,-0.04735757373916927,-0.027483382606536377,-0.08479687720080353,-0.033627710319294235,-0.04931228081476885,-0.05634072972188808,-0.04405286263842029,-0.05355356696234548,-0.04348640996663217,-0.044634267568060215,-0.044262521722359005
9.428333333,0.012890495604806984,0.010337224462787398,-0.01653202294713607,-1.5378898154949638e-10,-0.020105599517018735,-0.027029104969499562,-0.0033025801597537097,0.01991900280773834,0.01935758342907462,-1.9371421133840272e-10,-0.006789292016966486,-0.013403702380313354,-0.023091533385696805,-0.006765216413363195,-0.04016466219503628,-0.027319398033211262,-0.04083329992028284,-0.02068697116325946,-0.060775111990191144,-0.013530451731502025,-0.04965454617728349,-0.053553566807658104,-0.04780969547627617,-0.04044852097052515,-0.03028266581997846,-0.03808711671351439,-0.0377672395817672
9.603055556,0.03534973341244996,0.02748338256685734,0.016493908713400396,0.036795991887122126,0.010070456937258165,1.1636569485773407e-10,0.0264666414265457,0.0364973494691172,0.05156329062967879,0.030389863031154096,0.013578603024524072,0.02674491641075416,0.01975854963877849,0.023580823973767207,-0.00334113869048408,0.006821660661077644,0.010214235485278944,0.010337224660237898,-0.014380357784891773,0.013498540325140196,-0.006639643646689564,-0.037055888260884184,-0.0378126069166681,-0.030570221761361538,-0.006749260622162689,-0.024325339413230007,-0.02066207672055853
