Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E5,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
0.168055556,0.058105782697853055,0.014619089523121475,0.01364332096964937,0.0,0.0,0.03012307183384309,0.028616911801326136,0.0880535896543226,0.0,0.02920093291794019,0.0,0.0,0.03004400828959081,0.045244270686491936,0.014694155533609012,0.014544786573699798,-0.014769996420327489,0.0,0.031021053918025423,0.015964781443647717,0.015745183070587702,0.014731978369487682,0.015406120840836316,-0.058461901942377485,0.07621111855921887,0.01587621111369208,-0.014731978369487682,0.0,0.016422881961475563,0.0,0.04192964127981923,0.059618981140565595,0.014544786573699798,0.031021053918025423,0.029887119802950553,0.01565902601029683,0.030853823704670935,0.014362292195584181
0.342777778,0.021817273794341396,0.0,0.006821660484825021,-0.007442618546991131,0.0,0.015061535916921276,0.02143594456221365,0.04402679482716154,0.0073659891847435155,-0.007328263206479058,0.0073659891847435155,-0.007641353587751087,0.029965564046270377,0.04506684034770103,0.014675340973283824,0.007272393286849699,-0.007384998210163918,0.007540676875106289,0.030937438811347917,0.015942577268320157,0.01572358471276969,0.0,0.0,-0.0826110830963791,0.045666158705933935,0.023748561344117736,-0.014750987394907433,0.0,0.008211440980737894,0.00811826138291627,0.020964820639909565,0.044598594381138223,0.007272393286849699,0.02323437839093012,0.014943559901475112,0.015637663056044637,0.007723851431917339,0.0
0.5175,-0.00723561755458535,0.007290921697408859,0.02712518146244669,-0.014904644204726036,0.014750987394907433,0.007501145102980278,0.021329429563289537,-4.440892098500626e-16,0.0073659891847435155,0.007272393286849699,-4.440892098500626e-16,-0.007641353587751087,0.0223861784484658,0.02244470500445539,0.007328263206479058,0.007253958810081951,0.007384998210163474,0.015061535916921276,0.03841245886897138,0.007960186546496661,0.007850993177476173,-0.00736598918474396,0.0,-0.12613876029158977,0.03012328044622592,0.015810455787271582,-0.007384998210163918,0.0,-4.440892098500626e-16,0.0,0.0,0.029502170762403246,0.007253958810081951,0.015426911852335135,0.0,0.007808150050895968,0.0,-0.00718114609779219
0.692222222,0.00723561755458535,0.0,-0.0068216604848245765,-0.007462025657734905,0.007384998210163918,0.007501145102980278,0.0,-0.01460046645896984,0.0,0.021928729665449787,-0.0073659891847435155,-0.007661812390173051,0.014865930668807703,0.007442618546991131,-0.007328263206479058,0.0144895763646673,0.0,4.440892098500626e-16,0.03060655077047958,0.007938105556846153,-4.440892098500626e-16,-0.007384998210163474,0.0,-0.21115279217096727,0.022562681019901554,0.0,0.0,-0.007501145102980278,4.440892098500626e-16,-0.008118261382915826,0.0,0.014713066951548726,0.007253958810081951,0.0,-0.007462025657734905,-0.007808150050895968,0.0,0.0
0.866944444,0.007235617575291453,-0.014600466500751974,-3.885807231540639e-10,0.0371170598187458,0.0073470776194128895,0.014943559773183956,-0.014201940942380364,0.007272393057287996,0.007347077703729443,-0.007272393307661051,0.007365989121506544,0.007641353434446607,0.007423312143059579,0.014865930626376311,0.007309544614922725,0.014452986328356676,-8.453371336258897e-11,-0.007520859063337326,0.015221765730574432,0.015854252242182287,0.02342456621277922,-8.453371336258897e-11,-8.817480079414963e-11,-0.2838228550909285,0.014943559773183956,0.015723584577782113,0.007384998146763522,0.0074815340936473795,4.440892098500626e-16,0.008118261313220465,0.006954280928355594,-4.440892098500626e-16,0.007235617492467039,-8.817480079414963e-11,-8.541611862256104e-11,-8.937783846363345e-11,-0.00770306044246194,0.0
1.041666667,0.0,0.0,-3.885807231540639e-10,0.007462025254219462,0.014713066825235988,0.0149435597731844,0.007109780617292394,-0.029426328702773397,0.01467534093118017,-0.007290921718273946,0.0073659891215061,0.015303165846544786,0.007404105621879875,0.007423312058087106,0.0073282630598954235,0.01441658066683793,0.0073849981467626336,0.0,0.015181389504282716,0.007916146662619639,0.015637662832659327,-8.453460154100867e-11,0.007703060354287139,-0.3491683797680212,0.0149435597731844,0.01572358457778167,0.0073849981467626336,0.014982679218093153,-4.440892098500626e-16,0.008118261313220021,-7.960387904404342e-11,4.440892098500626e-16,0.007235617492467039,0.007703060354287139,0.0074620255936732605,0.007808149983862478,0.0,-0.007199211913773151
1.216388889,0.01441658070819729,0.007309544761560538,0.0,0.0,0.014637807968039596,0.0,0.02127656803585687,0.0,0.007328263206479058,0.007272393286849699,0.014675340973283824,0.007621003753842892,0.014789103810855408,0.007404105600691491,0.0,-0.007217368815026326,0.0073659891847435155,0.007520859041814987,0.007580627527667527,0.015766900591985156,-0.007786903357835939,0.0,0.0,-0.19646729520781214,0.007442618546991131,0.00782951300514867,0.0,0.007462025657734905,0.0,0.0,0.0,0.007328263206479058,0.0,0.007682381038712549,0.0,0.0,0.015385441459130345,0.0
1.391111111,-0.00723561755458535,0.007309544761560538,0.0,0.014865930668807703,0.0,-0.007462025657734905,0.014166787438910422,0.05855314692409319,0.007309544761560538,0.029052891348926746,0.014675340973283824,0.007621003753842892,0.007384998210163918,0.0,0.014600466458970285,0.0,0.014713066951548281,0.007520859041814987,0.0,0.015766900591985156,0.007786903357835939,0.007384998210163918,0.007682381038712549,0.007272393286849699,0.007442618546991131,0.00782951300514867,0.0073659891847435155,0.007462025657734905,0.0,0.0,0.006954280988058503,0.007328263206479058,0.007217368815026326,0.007682381038712549,0.0,0.0,0.0077030604204177955,0.007199211893170965
1.565833333,-0.007199212079212369,0.01456331485923279,-3.8858027906485404e-10,-0.037117059988032164,-1.6755485887642863e-10,-8.541523044414134e-11,4.440892098500626e-16,-0.007272393141381617,0.014600466417295177,1.6585843809480139e-10,0.007309544698808512,0.007600761954922319,0.007365989121506544,-8.475264934304505e-11,0.007290921718273946,0.014416580749453622,0.0073470777878297255,0.0075011450385829015,0.0,4.440892098500626e-16,0.015552675292918927,0.0,0.007682381060697185,0.0,0.00742331205808755,4.440892098500626e-16,8.431655373897229e-11,-0.007462025593672372,0.008187946054361461,0.008095295904008815,0.006937422048965747,8.881784197001252e-16,0.02159772670318727,4.440892098500626e-16,0.00744261848309602,0.0,-0.007682381060696297,0.00718114603614195
1.740555556,0.03599651504273105,0.0072909215515717385,0.013627097868762927,-0.007423311887477357,0.014637807842373451,0.022327956305022045,0.007057180460567469,0.007235617741570888,0.007290921634816705,-0.007235617409433015,0.007309544698807624,0.007600761954921875,0.014713066909335826,0.014789103768424017,0.007272393307661051,0.014344316883425634,0.014637808009928754,0.014982679303732649,0.01510127634464542,0.007850993199942646,0.015510526914506162,0.007365989205822654,0.007661812412099067,0.007253958830840457,0.014827417679966981,0.007808150073240316,8.431655373897229e-11,8.541611862256104e-11,0.016352531411371718,0.01616775605654075,0.013858066840222172,0.007309544782478028,0.02154352863259046,0.007661812412099067,0.014865930626155599,0.007786903380119448,0.015344193472795808,0.014344316801225165
1.915277778,0.014380357990963155,4.440892098500626e-16,-0.013530451770313423,0.03711706013739802,0.007290921697410191,0.022270036269499194,0.014097000025720785,4.440892098500626e-16,0.007272393286850587,0.007253958810081951,0.007290921697410191,4.440892098500626e-16,0.014675340973284268,0.014750987394907877,0.007272393286850587,4.440892098500626e-16,0.036455081762381436,0.007481534243740651,0.015101276301431099,0.015680506182624843,0.00774475497954441,0.00736598918474396,0.015303165977924138,0.021706945179693626,0.014789103810855853,0.015595053408732351,0.014713066951548726,0.014904644204725592,0.008164585333645835,0.008072460129431747,0.006920644771452711,0.007309544761560982,0.007163170744584946,0.007661812390173495,0.014827417722508507,0.007786903357836383,0.015344193428886044,0.007163170744584946
2.09,0.0071452851560778186,0.007272393286849255,0.027061054781101213,0.03692548288422026,0.014563314984259002,0.007404105600691047,0.0070398195853478285,-0.014489576364667744,0.014526352096931205,0.014452986369611676,0.014563314984259002,0.015141226953991449,0.0073282632064786135,0.007365989184743071,0.007253958810081507,0.014272773817628703,0.014563314984259446,0.014904644204725592,0.007520859041814987,0.015637663056044193,0.01542691185233469,0.007347077766804322,0.015262357341593535,0.02165219826278264,0.01475098739490699,0.015552675337304311,0.01467534097328338,0.014865930668807259,0.00814135746348077,-4.440892098500626e-16,0.0069039483866677465,0.007290921697408859,0.0071452851560778186,0.015262357341593535,0.014789103810854964,0.007765771979468372,0.007641353587750199,0.0071452851560778186
2.264722222,0.014308455900663208,0.007253958810082395,0.0,-0.02221241593267198,0.014526352096932538,4.440892098500626e-16,0.014027896806986906,0.007272393286850587,0.0144895763646673,0.0,0.007272393286850587,0.022681903829098626,0.014600466458970729,0.00734707776680521,0.007253958810081951,0.014344316842377136,4.440892098500626e-16,0.02232795632654261,0.015022004144796153,0.015595053408732351,0.015426911852335579,0.00734707776680521,0.015221765774018348,0.007199211893171409,0.014713066951548726,0.00776577197946926,0.01463780796804004,0.014827417722508507,0.01625961884639704,0.016076925533328623,0.01379128075634517,0.007290921697410191,0.021382554414575594,0.02286311936176899,0.022098065161712643,0.023234378390930566,0.015262357341594424,0.014272773817629147
2.439444444,0.014237269136269326,0.01448957632330794,0.013435166200024717,0.014637807419696447,0.01448957632330794,0.014750987268270066,0.021016142551179673,0.007253958747806433,0.02165219815972197,0.028688813479891717,0.014489576240273472,0.01506153587393344,0.014600466500752418,0.014675340931395553,0.014452986245531818,-0.007127488763737588,0.02170694507637272,0.022212415826950327,0.014982679303956914,0.015552675292918927,0.00768238097275864,0.0,0.022741988865929486,0.00718114603614195,0.014675340931395553,0.015468606278662644,0.014600466417295177,0.014789103768643397,0.016213557310156723,0.03206403528046575,0.013758128471998532,4.440892098500626e-16,0.02132942954314565,0.015181389504513199,0.02204133013721865,0.023171666810014813,0.022802393193161574,0.01423726921785562
2.614166667,0.014237269136268882,0.021652198241919773,0.02027176249466711,0.03692548239965765,0.014452986328147066,0.029426328283549186,0.020913748737940274,0.02890615707255062,0.02876089746785615,0.03599651471433685,0.0217069450759535,0.022503538366844378,0.014526352138501508,0.014637807926043855,0.021652198159304525,0.02138255439397474,0.035996515042730604,0.022155092889712513,0.007481534179510252,0.02323437836852671,0.03060655077012786,0.007328263227450282,0.03020276278402667,0.021489601977750628,0.0219287296443178,0.015468606278661756,0.014563314942477312,0.014750987352585732,0.02421750883688345,0.02394729627040615,0.013725135231324348,0.007272393307660607,0.014166787398269154,0.022681903807233006,0.007328263143565827,0.023047253827082503,0.02274198886546941,0.021276568015359487
2.788888889,-4.440892098500626e-16,0.02159772680598948,-0.006709698779054474,-0.01463780796804004,0.028760897550574427,0.02927580743225322,0.02778356987401631,0.02883334436057483,0.028617090660005395,0.035461237137778934,0.028760897550574427,0.03731063567326265,0.03617855035971429,0.014600466458969397,0.0215435287355481,0.028404056697406865,0.04292608315012325,0.014713066951547837,0.007462025657734905,0.03085404787059165,0.02292416973176703,0.014637807968039152,0.03004421526364176,0.028545725159160096,0.02912681855590149,0.015385441459130345,0.021761969651516555,0.029350874919587433,0.024149385662759038,0.023814438833922758,0.027319398111763427,0.014526352096931205,0.014131807574488953,0.037604814689966126,0.02187285974581954,0.030606550770479135,0.022622135343245642,0.02826378746462943
2.963611111,0.042291684271617225,0.0214896019984554,0.04011773951492836,0.043690699316966786,0.03581630255317725,0.014600466458970729,0.04137448290701684,0.05695083913623478,0.028474714719368244,0.04260652229385764,0.042926083150123695,0.0297320619272341,0.035996515105159776,0.02905289134892719,0.0214896019984554,4.440892098500626e-16,0.03554934185348557,0.014675340973284268,0.02232795632654261,0.030688607437054927,0.015181389547842539,4.440892098500626e-16,0.03731063567326309,0.028404056697407754,0.02897933846654377,0.023047253849304283,0.028906157072865035,0.03654820071910425,0.02401428261440186,0.039472146056887425,0.02725435094127704,0.007253958810081951,0.021119543962824228,0.044831494715078524,0.043579804925514054,0.030443746889436518,0.037506240921377554,0.028124896832706803
3.138333333,0.056251152042826824,0.06383205617667764,0.033392271842128896,0.05810728002642618,0.035549341711669236,0.028979338217754336,0.041176037237659724,0.04271251280108235,0.23889664652011655,0.021067716211467413,0.04260652217283889,0.03683043373744477,0.04281903135833698,0.03617855029822392,0.028474714556701475,0.01409699974253309,0.02826378738414803,0.036455081533296685,0.029655034395239532,0.030524931665055544,0.03780352474032034,-8.367040393864045e-11,0.05915839004312984,0.056251151720887904,0.04314180005630286,0.030524931577586845,0.02876089746868349,0.043469471850638985,0.0476958575025237,0.0392555567588424,0.027061054626495995,0.007235617492467039,0.041981464950974434,0.03711706007432847,0.043250473792407984,0.03780352474032034,0.04471474114699481,0.04187906747463499
3.313055556,0.034771815577775644,0.05652895312499773,0.03300711594170824,0.02159772670277249,0.04940146476638718,0.05052286701495268,0.040784802671945286,0.01406236364347535,0.0630506924418408,0.04891888715777659,0.05625115195967112,0.051299187923977474,0.05666888565253503,0.035906182644382056,0.04250105660059944,0.0492799298531561,0.042084364561800314,0.05796016274893301,0.02950217067754224,0.05292567372512824,0.04506684021771834,0.021872859724742177,0.06595725229194516,0.06980066057545375,0.05001824326965876,0.04554502305949404,0.042819031520083595,0.06463302818389494,0.05526184540371215,0.046658944759332854,0.047079314438885245,0.014452986328147066,0.05556844910372494,0.051430900405744495,0.03581630240906897,0.04506684021771834,0.05900590931318739,0.04856309621457244
3.487777778,0.06198838514421867,0.04177716850794333,0.03956309859613194,0.03572687125695184,0.0698006608574353,0.05709287058903323,0.060674044228337554,0.055976067699314846,-0.12720695187482844,0.07594785291424522,0.06963081278674021,0.06512333366106127,0.06997133960488444,0.04989365869586182,0.042187769730867686,0.04879971244504677,0.06946178934299008,0.06447122982452758,0.04391418990384688,0.06751339854417582,0.05946572866886157,0.029052891348926302,0.07226861881713953,0.06879382287774094,0.06351719929415722,0.037703907973893,0.06367423868619193,0.07101320265868516,0.0623825295175795,0.076931654959838,0.05336630585568214,0.01441658070819729,0.05503410415616061,0.08000149307450366,0.05666888581630847,0.05946572866886157,0.07300613329370442,0.054902119781159
3.6625,0.07504252979080883,0.062288231665101446,0.04557956770977167,0.07083740943077732,0.08275329064776793,0.07763370645621892,0.07986616641435784,0.06243924540588752,0.08196317456226154,0.10877072627597517,0.07558311483635238,0.08585699620909937,0.07613154529930455,0.06351719929415856,0.04879971244504766,0.06213794666537753,0.07558311483635238,0.07782565519482132,0.043690699316966786,0.07394946930072654,0.07356922438351043,0.021706945179693626,0.08564285698436569,0.08157374795155192,0.07687528799155308,0.059620598525934376,0.06305069483343262,0.07014285513822527,0.06951803923671651,0.09109581542870693,0.05287328639734579,0.014380357990963155,0.06797671680282091,0.08607220905557744,0.07031521362664783,0.07356922438351043,0.07208656271713032,0.07468641558187494
3.837222222,0.08723279837030606,0.07504252979080794,0.05833761925393155,0.08396744829634528,0.09494613311785427,0.097251089262127,0.0983493774026285,0.08868864233061746,0.09427580345033038,0.09383415128211547,0.10136898854939158,0.10535000271092043,0.09517169990112206,0.08355878936871042,0.06895960715020122,0.05477076696831773,0.10113014257942776,0.09748775563192513,0.050395759071319546,0.08760945078756688,0.08694395979042291,0.028760897550574427,0.11196284606611773,0.09361487345983566,0.08932755945584381,0.0885127842849851,0.0691261924294202,0.10332115808977083,0.08361428118496539,0.09701556930657995,0.07179062326065999,0.014344316842376692,0.08723279837030606,0.09175115818886148,0.08295320578412824,0.08694395979042291,0.09220601318578359,0.0804273606367838
4.011944444,0.11233553231441995,0.1142011312251574,0.08290487267945235,0.10994398466912081,0.12645044716702358,0.11608546270376774,0.10955493107237624,0.1276153347603457,0.11235660428136773,0.12420557420285405,0.12613613894137954,0.13099494079305218,0.1270195120315103,0.0893866923754092,0.08855795035505043,0.07427069367208894,0.13261224005052297,0.12307291568889855,0.07142357757278983,0.10052179413658857,0.11402461924788154,0.04296003073333887,0.13738417144499504,0.12471177324026739,0.11498874536878301,0.08723306058202196,0.10220481105045298,0.13543476480770256,0.11968270720992136,0.12441358945860603,0.10300416388784495,0.021464345918840166,0.10561541494298421,0.11779243248488536,0.10911498917083096,0.10701967743450913,0.13229091003814508,0.11186151505130937
4.186388889,0.13547202724635454,0.13160039359522235,0.11940960916494747,0.14124829583019238,0.15574263984182402,0.1398897806988142,0.13832001391019055,0.1440617753081832,0.14838606667745946,0.17274222363822522,0.15499791829970233,0.15430369850018355,0.14973723510133352,0.10766468634366921,0.11348766886716177,0.09997705410261037,0.14838606667745946,0.14674951836676664,0.0912364344916421,0.13339095759235686,0.13246017076769778,0.04260724180223763,0.16652010322636768,0.159859089594526,0.13216640855724027,0.11382637314121569,0.13339921929976795,0.15785001116784558,0.1459962095633962,0.1500695842679609,0.11989626523329111,0.042562028502232785,0.12287774407693641,0.15539734135964967,0.13304639522197625,0.12561572592340076,0.15617837008429758,0.14809311045629947
4.361388889,0.16345595284984826,0.14735367689254764,0.1167349288335906,0.15709573203414484,0.1764232795333771,0.16233263597215375,0.16554889571728326,0.15943562055924643,0.16954900456100042,0.1853747442689846,0.188202386496783,0.18877051610666307,0.1772043929264817,0.14499643460646938,0.13728609321059082,0.11089865670105103,0.163435964454004,0.1560034439978275,0.09691535851124344,0.17089276092324202,0.16270414299074654,0.04925169445804922,0.2128864825759451,0.19217015625559863,0.1546178339510269,0.13950866536135376,0.1496809044623797,0.19156554620178223,0.17035668890590872,0.1733799265337841,0.12958246364066373,0.03531171616347484,0.15736994592541365,0.16455455302010558,0.16233263597215375,0.1564689426753607,0.16495530664137403,0.15664021883026225
4.536111111,0.20079565220170403,0.1927161047241599,0.14401454866890262,0.1904262377587309,0.2188341102708673,0.19483316525161554,0.20152692511129433,0.19743588049993877,0.20036943813076213,0.23239761518584356,0.2353395501030544,0.22603996908484403,0.21388602875544738,0.17309979460039981,0.165387831980079,0.14678526234502298,0.20036943813076213,0.19483316525161554,0.1151602693057372,0.19880806236188864,0.21012630137801613,0.06274348041706279,0.25385085697592213,0.23288281632652819,0.1935573817563423,0.16279375843231714,0.17693755232155306,0.23348574494409258,0.20596549998399505,0.22101180677518606,0.15634941784519496,0.03502718416236128,0.18982838319312778,0.19699727444217663,0.18875094145665505,0.19151059243296364,0.20403723341174818,0.18821679582407036
4.710833333,0.24032352440961402,0.23385932478045746,0.18092107666351254,0.23248684150853816,0.27385928169731333,0.25373314211425857,0.24004240207022365,0.2438215226736522,0.2510323394774361,0.2955155689447393,0.27771449948157834,0.27045471466210214,0.263801463581663,0.20471480179137158,0.19743587988375255,0.1858890509223814,0.26272430573817585,0.2600573109344304,0.17188494925085207,0.24179717115313304,0.22804243064382712,0.07576504463033551,0.30088645614978726,0.2689274210982959,0.24061941282957688,0.2101263006481653,0.2079917207379749,0.2766782331027169,0.24439838948445525,0.2696854680455356,0.19824074136748426,0.06259099298440862,0.22952836335722093,0.25699047762460836,0.2363368258960441,0.22905703260417676,0.26339962967661146,0.22858763459847586
4.885555556,0.27968386070604545,0.285834729991999,0.22500269661533756,0.29166619442095953,0.3207557441516329,0.2887209946791176,0.2986455126755363,0.2943454588766592,0.31087585631815773,0.3191963023029629,0.3176829128287675,0.31956348569761883,0.3173628817993892,0.2557307233448385,0.23712815373271434,0.221390088604402,0.3161314779820752,0.31060779526062476,0.204950930042072,0.2976648610245882,0.2773485132954907,0.10160896532728625,0.329807354074926,0.3198015258471627,0.29243830435507845,0.2583250965277699,0.25206143460281805,0.3285224808772409,0.2955405665122126,0.3111601908013504,0.2519237344088636,0.06879382267850964,0.2818896449893453,0.30825572031996784,0.27827756022360406,0.2739088946615986,0.31440327412067126,0.27968386077046414
5.060277778,0.2986961629755316,0.2951679010134316,0.2696612482501417,0.3062056936210904,0.3253031141178,0.3015086302468901,0.29657043192352583,0.3179927102545861,0.31711583412752664,0.3020485199227232,0.31800253883726404,0.31980152653333427,0.3126871023449187,0.3009098886988817,0.2943454595023052,0.2579840616790501,0.3314741942931605,0.3170754059939911,0.22806973469152814,0.3227851982827472,0.33299596259185926,0.13281665386691532,0.33269896864023907,0.3297670504029664,0.2957332797129524,0.3002421176268517,0.3179821926204751,0.3283161819606044,0.3286039475818703,0.3240921649795221,0.28908859204872384,0.0813804191447769,0.30546474750139274,0.3155193569769079,0.3032530284833288,0.3179709108417701,0.3155193569769079,0.2992544472092875
5.235,0.3222167127268529,0.28951450432483594,0.29284013374873696,0.2998443759294014,0.33531357386393745,0.3119257351779332,0.2937638752673464,0.3202738464600834,0.33237819146912106,0.3557674220428497,0.3324460690582385,0.3358578524693385,0.3141290926788318,0.31229781241837995,0.3173943145994098,0.31586734184792475,0.32243512363330806,0.31456080894332006,0.27667823395737634,0.3267826101869711,0.3101152088192354,0.14911359356288978,0.37551736269140545,0.34729657056521224,0.30477726020621243,0.3296850818758572,0.3182927558871822,0.3370579721003757,0.3217494671624732,0.32740641078197874,0.27566931050828725,0.0936148734598361,0.31008618696710544,0.3278534443247554,0.3037175730182964,0.3182927558871824,0.3130643405139,0.29830942899891943
5.409722222,0.356687443018201,0.36976330200289675,0.2979035192638677,0.3429184804321834,0.4018947371454977,0.3520497081151559,0.3876796868256047,0.3680624489256257,0.39647225613011305,0.44043655926823955,0.42983086424989025,0.4146334471824129,0.3890196876268994,0.3256580159096507,0.3058086839759895,0.3162723012641564,0.3939000362409406,0.37305448720553613,0.30328552270898923,0.35817751606320014,0.34187157326607354,0.18225449095209578,0.4553397143872224,0.4201965742253606,0.37039390694556884,0.3281766541635476,0.3194040899664965,0.4268007709306614,0.36514146753670573,0.39304728837303715,0.28567983767911276,0.11146574871410353,0.33536316291949997,0.39584994771877313,0.33065664001560546,0.335233499473536,0.3775350998070188,0.35280009158403236
