Time_in_hr,A1,A2,A3,A4,A5,A6,B2,B3,B4,B5,B6,C2,C3,C4,C5,C6,D2,D3,D4,D5,D6,E2,E3,E4,E5,E6,E7,E8,F2,F3,F4,F5,F6,F7
1.915277778,0.006174080535735538,0.0,0.0,4.440892098500626e-16,0.006200837135331039,0.006082223794960484,0.007022543937103887,0.00633817583190055,0.00633817583190055,-0.006147553853480314,0.006526080863157979,0.013096980381270384,0.012496461859157648,0.012255629945002067,4.440892098500626e-16,0.00645250604439207,0.0,0.006511231974646758,0.00626875435403651,4.440892098500626e-16,0.006467087991353537,0.007005352869883463,0.0,0.013279305583986822,4.440892098500626e-16,4.440892098500626e-16,0.007145285156078263,0.0066319501716347595,4.440892098500626e-16,0.006821660484825021,0.0070571804403725125,0.006937422108523883,0.006971222005982991,0.0068707961415985785
2.09,0.012361510445181079,0.013037312837804294,0.006540997632390244,0.0067413110521767905,0.012415139725610036,-4.440892098500626e-16,0.0070225439371029985,0.01901458968015124,0.018972568179305593,0.01230834249403756,0.013067078495548223,-4.440892098500626e-16,0.006241409711353008,0.012255629945001179,0.006282516723703946,0.025839319738602207,0.013993598633926574,0.006511231974646314,0.006268754354035622,0.006555982748879696,0.012948823986136837,0.013993598633926574,0.006540997632390244,0.013279305583986378,-4.440892098500626e-16,0.01334121399226218,0.014272773817628703,0.0,-4.440892098500626e-16,0.0068216604848245765,0.014097000025719453,0.013858066879975706,0.006971222005982103,0.01375812851127467
2.264722222,0.0061607886405572465,0.006511231974646758,0.0,0.006725467768357696,0.0,4.440892098500626e-16,0.013993598633927462,0.012634392347405488,0.006324168802074315,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0125512710777409,0.006437989708074188,0.006988245764043999,0.012978186499343458,4.440892098500626e-16,0.00655598274888014,0.00645250604439207,0.013959467770026546,0.0,0.0,0.00667838160340084,0.006647355412352063,0.007127488661551329,0.0,0.013341213992263068,0.006805437733522268,0.007039819585348273,0.013824593158120901,4.440892098500626e-16,4.440892098500626e-16
2.439444444,0.012308342458891453,0.0,4.440892098500626e-16,-0.006741310917318,0.0,0.0,0.013993598673972318,7.223155407132253e-11,-0.006310223563389172,-7.036904392521137e-11,0.0,0.013096980418749737,0.006227826600992525,0.0,0.012523806466078646,0.0,0.0069712219461344205,0.006496450597344605,0.0,4.440892098500626e-16,0.006452506062856855,0.0069712220259323665,0.006526080732258244,0.0066166161123160094,0.0066783816225126635,0.00664735543137418,0.007109780535908161,-7.573852656150848e-11,0.0066783816987805444,0.006805437752997356,4.440892098500626e-16,7.902833942807774e-11,0.006954280928355594,4.440892098500626e-16
2.614166667,0.006147553800702976,0.006496450523150177,0.013037312875113116,1.5415047016631434e-10,0.012361510480555449,0.018169491047418607,0.006971222025931922,0.006296339744178869,0.01888907997701983,0.012281929625507448,0.0065112319932798535,0.006526080881833263,0.012442129209054187,0.006108188501462664,0.012496461823317873,0.012832690681329861,0.020862925082469896,0.006467088084054495,0.012496461894917932,-4.440892098500626e-16,0.0,0.006954281007958585,0.013067078383366404,0.006616616112315565,0.006662832407928754,0.0,0.007109780535908161,0.013217969043016087,7.626788089964975e-11,0.006789291978039458,0.0070225439571993675,0.006887332468413998,0.013891703056731597,0.006854339148711919
2.788888889,0.012255629945001179,0.006496450504558826,0.013037312837804294,0.013466778820534042,0.012361510445181079,0.006069324052946357,0.020862925102564045,0.018889079922964402,0.025157834277000468,0.012255629945001179,0.013007682479205585,0.019533763342363564,0.012415139725610036,0.006108188483982424,0.018683538956090207,0.012832690644606792,0.013891703096581498,0.025839319738602207,0.02493859110389396,0.006540997632390244,0.0064379897080732995,0.013891703096581498,0.006511231974646314,0.0066013529118094105,0.013310187801213402,0.0066319501716343154,0.0070921603047922055,0.013187512823051861,0.013310187801213402,0.013562514572120321,0.014027896806986462,0.02066207689794286,0.013858066879975706,0.013692299893416138
2.963611111,0.012255629945002067,0.006481735994784188,0.012978186499343458,0.006709698779054474,0.0061607886405572465,8.881784197001252e-16,0.020812347868034653,0.006282516723704834,0.018765216213193714,4.440892098500626e-16,0.006496450504559714,0.019489418473989772,0.012388267044777024,0.012177402282974814,0.024830396289514223,0.0063948299644915885,0.013824593158120901,0.00645250604439207,0.024830396289514223,0.006540997632390244,0.012861528248649279,0.02076201526664434,0.006511231974646758,0.0,0.019895921753106727,0.013248566340754664,0.014166787438910422,0.006586159911242895,0.019895921753106727,0.013530451770313867,0.013993598633927462,0.013725135270695965,0.013824593158120901,0.006837960764319639
3.138333333,0.018285590609974367,0.019401329938161904,0.012978186536482639,0.020082083849755517,0.018442718213477427,0.006056478999588943,0.027582721511814956,0.024993042653084885,0.02493859103283924,0.0061081883614750865,0.019401329863967476,0.019401329938161904,0.012361510409882648,0.01824672631866342,0.02472313615062527,0.019141778425158407,0.020711925508230422,0.012832690460743201,0.012388267080228221,0.013037312725879158,0.019227520517557828,0.020711925508230422,0.012978186387924584,0.013157196406168747,0.019849919233804414,0.013217969043191058,0.021171627059059617,0.01312701931962934,0.026436079088504538,0.02022400788106271,0.020913748658531794,0.020513960280587717,0.020662076799586426,0.02041639000168205
3.313055556,0.03041139361069689,0.03219027433265653,0.01935758379921415,0.02003521745942871,0.01228192955528895,6.918021711044275e-11,0.03435437665315755,0.03120734526114699,0.031004476771551825,0.024406844834566233,0.025839319590464704,0.03219027433265653,0.012334869140917526,0.012125802931248764,0.024616798766273984,0.01909919350672107,0.027450428404409255,0.025665510170032046,0.01848242308266368,0.013037312725878714,0.025550930546877737,0.020612467620521713,0.01944527439778465,0.019758549336868825,0.013187512785226119,0.013187512785226119,0.021119543861896073,0.026194097852571208,0.02631453217972668,0.02017647750317675,0.020862925002866017,0.02046505888487271,0.02061246754187307,0.03394684181071472
3.487777778,0.030218709715705394,0.025665510317172124,0.019357583743818463,0.019942137972848162,0.02440684490470879,0.012074639088290429,0.04088191268388419,0.024776650170791115,0.030870690074549234,0.018246726335920727,0.019270680352680092,0.03204608200904646,0.024563972439039183,0.01813111800136591,0.024511372282464805,0.012690420878077369,0.02738475651984018,0.025494023562468104,0.030738052974774277,0.006496450504558826,0.025437369429877066,0.027384756519839737,0.019357583743818463,0.01962306124442792,0.019713179343567866,0.02625417697595811,0.027987364577012563,0.019578310470194538,0.019668017064715215,0.020082083945356377,0.020762015266643896,0.02036795230564259,0.02051396037824116,0.020271762822490658
3.6625,0.03607214003660708,0.025494023562468104,0.025608092300973162,0.03308343457615859,0.04257633590013343,0.0060309510588894,0.05412331954686023,0.03700506588179975,0.024563972439039627,0.018169490995424198,0.03197446916089808,0.031832199394368654,0.03668877456543962,0.030091604488418078,0.030476168957656036,0.03155142455693971,0.03394684194727171,0.03807176177728255,0.02445899691699882,0.012978186499343458,0.03162115287941214,0.02725435094127704,0.025723186397072606,0.026134293219075122,0.02619409792787364,0.0327053299025204,0.027919101627968068,0.013007682479206029,0.026074760974754252,0.02003521755516502,0.0344370607984934,0.03378652254945891,0.02725435094127704,0.026870481162491355
3.837222222,0.03584621256470788,0.03807176177728211,0.04466489003897545,0.045998226920045404,0.036224347215328745,0.018016965400127205,0.060248229895543126,0.03067216092302205,0.03661054476490477,0.03614808340149356,0.038156368196442525,0.044270046463041446,0.030411393732979075,0.0477954361693369,0.04239611199868021,0.04397846493823199,0.05399566262493716,0.03782017891097533,0.036455081762380104,0.019401330030528463,0.04397846493823199,0.04059196028298073,0.025608092300972718,0.025956506465342866,0.026074760974753808,0.02601549933714775,0.04147442476597707,0.025897780535087733,0.045373083080966214,0.03316010705377748,0.03427208888951627,0.04696892431155675,0.04059196028298073,0.040117739514927475
4.011944444,0.047399596374592345,0.04407523089756493,0.05053880060133764,0.05860311023433429,0.04789543108047489,0.018016965451686406,0.07931274975963509,0.04257633567459962,0.05450993779309954,0.053826387041393975,0.05666888554745908,0.05642059398720489,0.04221740723080236,0.06510836643093043,0.059995597988833804,0.04359561234323728,0.06670896955454841,0.056174468613824136,0.060248229655912144,0.03219027425995735,0.049878129084920175,0.06038950212800165,0.03815636801510491,0.04516846072257996,0.03884700203320035,0.03875930859954391,0.06183954175393014,0.051447411819978583,0.05144741189367252,0.046210453915071614,0.04752611351211211,0.05324219084818971,0.053742146772717714,0.052995685025699846
4.186666667,0.047106993016173604,0.049987038826599495,0.06262143113713714,0.06445509433225372,0.07110142675002695,0.011948598680336708,0.10407274951824652,0.060375345111006506,0.06592655401418801,0.059250257536867856,0.056297262246312485,0.07433366533297958,0.05393911912429816,0.058643142448821184,0.07124895524048247,0.04944719498381245,0.0791299782413657,0.06806491089095568,0.05974507620820679,0.03841245875831012,0.055568449139081544,0.05982835069935488,0.05053880067117511,0.0448649647473065,0.05781378876916987,0.05133205275650354,0.06110592052337083,0.04476470367642804,0.0698781386708549,0.052269676237033824,0.06733687642223662,0.06578876436363812,0.05982835077544557,0.0591414088577471
4.361388889,0.0581663362031839,0.0740132259476387,0.0863505018904025,0.07631612847208791,0.08769895350240065,0.03569715999026046,0.12749035719501522,0.07742804858420671,0.08860414333549027,0.07022892862511076,0.07992336408419165,0.09763625800183684,0.059250257708177934,0.06937758498169955,0.08769895350240065,0.06719313473715482,0.09723535235789704,0.07322408579604378,0.06484013204852612,0.0444665917417737,0.08524799095705982,0.07858668355702259,0.06248469242567234,0.05704544811940737,0.06987813876401416,0.06345460022343952,0.08702871354859276,0.06303526267623427,0.08786565896574894,0.0647467713579637,0.07968083811105942,0.0908547806660227,0.08523403896937465,0.07130275410684295
4.536111111,0.09194960381969408,0.09143542086650625,0.10937707975176103,0.10020052814204128,0.09779574521606516,0.047301659062035206,0.16747031645366794,0.09402686384613146,0.10470748086151316,0.07523569392254448,0.11533272231400016,0.1080009387210259,0.08193523510228484,0.09701556930657973,0.11494256788164825,0.0904717671851234,0.13342125446510655,0.10210663134720344,0.09878879164046239,0.050427476104955904,0.1080009387210259,0.11603015898673119,0.07417309960742857,0.08149928210582358,0.06911101506104655,0.08149928210582358,0.1055118673122406,0.0874819062359391,0.09868858029738536,0.0766568661301994,0.09812453472184046,0.1084826633612126,0.10336781435275677,0.10221390900717653
4.710833333,0.11290163273715148,0.11340799740908203,0.13063902040754494,0.13483666318152032,0.11843146091912282,0.04691392297296604,0.20449306030713021,0.10952397933335778,0.13629648319108667,0.09663013076505345,0.13615548224563456,0.1290322552389609,0.1093037770440406,0.12844840954070835,0.14592144375635074,0.11826828567239422,0.16710801185252544,0.13531556627796149,0.12543257729042634,0.06850933775582035,0.12329166115000745,0.13253832714828562,0.0912410508346313,0.10474505881024676,0.09868857980736045,0.10474505881024676,0.12892654193478092,0.08597984268454795,0.12693821072729605,0.09445363041077703,0.13431602542034726,0.12498428321094224,0.12017681666428626,0.12525785903677678
4.885555556,0.14338994598922006,0.15756375012271073,0.15660543608459854,0.1615172646752523,0.14876400426858116,0.05804834354759669,0.24246506632252807,0.1354896931230114,0.16642393657806065,0.12844840971636584,0.16191628526297452,0.171409625989972,0.14620825121155634,0.15295087732565404,0.1641952344630715,0.14470651994054373,0.1920509311962908,0.15503389704567438,0.15021037936624282,0.08616477354525776,0.1547233675456483,0.1477326830195782,0.11364506714816658,0.12693821084972878,0.11557791644539961,0.12693821084972878,0.15131375759585453,0.10275369658113531,0.1419308329135207,0.11732391535165165,0.16249739453023704,0.1583463797880693,0.14837112249092055,0.14081719886923372
5.060277778,0.17706792819429507,0.18688263479091582,0.17451274823631757,0.1572430116642627,0.16633030013219363,0.05758112210655453,0.29220611017130627,0.1648258908455742,0.16172015676215,0.14706471014742828,0.17382863345516375,0.2153488650409494,0.16450995832024584,0.16963099842428764,0.200717002837147,0.17417001886486183,0.2309062646025144,0.1782169686507149,0.19408692140705774,0.10275369684585334,0.17821696865071512,0.18507437005475724,0.1344859516307222,0.14739020584548146,0.1303684530819642,0.15313079998371815,0.1771939908457223,0.12431197416888828,0.16094037060402067,0.13903211423142325,0.18156311490521793,0.18927129516629182,0.18003956420199652,0.1724070022874078
5.235,0.17728308440794205,0.1814933032316175,0.16983402537829817,0.19122494975310578,0.19206182217265755,0.07933892923721797,0.2792818372014707,0.20734362917907023,0.19276139207756993,0.16447944848535756,0.23208275626947072,0.26972109548317547,0.2061939140175817,0.19033492097978777,0.2785445312043391,0.22253690019130046,0.2764392095793209,0.18922658098542655,0.23405561145072307,0.13615548279581446,0.23548634459477835,0.23597098991547272,0.17624683514138662,0.18875094145665527,0.17348858411506085,0.18875094145665527,0.24131266332435186,0.16158966793523022,0.21660330124201144,0.1759787075275585,0.23326024375790833,0.2331558909217326,0.22581117764323055,0.21846756589872673
5.409722222,0.15691329356318096,0.15991228177734795,0.16447944848535778,0.18645922907744827,0.1915222275463213,0.11727570741743909,0.2794105650851786,0.25522119477799055,0.19253992512561457,0.18502074077432784,0.23491000737816958,0.2737146815881877,0.26935452546757466,0.19880806236188842,0.2489991713521984,0.2653051141493252,0.1878068024780266,0.19311309233917728,0.18664296768009825,0.16719532147749394,0.27274773269631636,0.280620324231611,0.2145206191157969,0.2422872243892178,0.21744774679525936,0.2365466302509811,0.2711314179296729,0.16324754293990273,0.22561543919632676,0.22133072856513714,0.2577818438774433,0.23081752880138673,0.2504529103818194,0.21660330124201188
5.584444444,0.1812108315557559,0.16564103516237405,0.1753653036990921,0.17924328690491365,0.19408692070348832,0.13642646240899747,0.3493040652066548,0.21719756642162902,0.19003699508303384,0.17500470842670768,0.16126436525832855,0.18563509981025894,0.24899917086553147,0.16909387826273958,0.209314771878663,0.17717236746616538,0.20340247840301484,0.22140061477404194,0.15077784732081434,0.200902488621862,0.23182213718151723,0.27876810988250234,0.2882447109188593,0.23373681355084797,0.26764213687947747,0.23883331568812416,0.24334924748521103,0.1529508772864716,0.1813438870644204,0.218973719454713,0.15265940456981975,0.15414844348034085,0.17283351133297353,0.18745518128212835
5.759166667,0.24981996110860982,0.2194701388942879,0.2231013904672483,0.2587162776924148,0.26075648302576426,0.15961489235937698,0.4152082460032578,0.17980133821749344,0.2665043772073381,0.1877977697731188,0.18907081963143435,0.18710487553584443,0.17405915169780872,0.1948739417031342,0.25911251762682186,0.13583428797192876,0.33763498205071407,0.26493707480958006,0.22529808698059273,0.2569217634172718,0.21277482358659294,0.29363603808535244,0.22416107664635532,0.16913715512513572,0.2418315142844476,0.15416753822972962,0.22781309219857238,0.185372809012468,0.21870734649925327,0.1850302379149611,0.19672126339385465,0.22336537172341853,0.16060728721341055,0.21130945110440735
5.933888889,0.32278519828274743,0.30050258867623203,0.31697588815501976,0.3415967283543879,0.3443462411037408,0.1856879493149839,0.40921331292766305,0.26755725022448873,0.36261123085465385,0.26391536390012127,0.31080379512441847,0.3005624622044589,0.20739390783672418,0.3150811262638231,0.2938732731769593,0.26246595017273355,0.3937589397693677,0.3289763931109013,0.31804338242022534,0.2771537154269863,0.25806574826203676,0.34872812898339367,0.1457879857298532,0.15874767628306907,0.1926624261516494,0.16328648696998194,0.2623604791202403,0.2543133515576579,0.3180285068248718,0.20830682571759973,0.3494194825455563,0.3364829323680547,0.26511402301918996,0.27180499336370256
6.108611111,0.3798670725137945,0.3688901714947457,0.3916479001657771,0.4104794673734964,0.40980625501019907,0.20948509922022085,0.20619391401758203,0.35331759094677295,0.43410661090119074,0.3546112108671837,0.401993648118939,0.40074205153670195,0.3192534559275164,0.40502065005803023,0.36068886788586363,0.36847085852518147,0.39995468457114414,0.394749070900681,0.39956216207985373,0.2262991620943966,0.3309757483054161,0.3386342239817417,0.23959177918554841,0.25686834472346143,0.2320916945526703,0.2718379615176909,0.3154099737027469,0.32906921455814486,0.3845165261002661,0.296384752032395,0.3746105362226202,0.3576029381638173,0.337057972100377,0.30150863024689145
6.283333333,0.3280938196367783,0.3889087384555947,0.38100499737126325,0.36563745690683425,0.35180895895011477,0.19776880833841637,0.0909751378200312,0.3842886565650452,0.37692836001879515,0.43036892289815565,0.4127313621458891,0.329477344321057,0.3935183970696208,0.4067067418769893,0.324889199756872,0.41994009036224966,0.2575415215060215,0.37185527206691327,0.42838377213884093,0.20752772143317189,0.39938993269039946,0.31081060946711647,0.3433681943373854,0.37487697642502193,0.3162804947138784,0.36524166352950593,0.3428333216355206,0.39487175966123544,0.33056152108983994,0.3587539446391834,0.37388974041380685,0.338080184322342,0.3839157898729644,0.32077298142093924
6.458055556,0.2095315992042528,0.27351504202330135,0.250731739787622,0.23002660214372872,0.21895241115241704,0.2175650502031874,0.07923431549328941,0.30717773970355644,0.22492292850200246,0.36301757523956024,0.26458314586604903,0.19769828739217699,0.31657337903854443,0.26743355110032574,0.18939178382986543,0.32639300483798306,0.14859080488740184,0.23460114480812144,0.2731045719484356,0.313309410378513,0.27459219464841755,0.21447392667067233,0.3989748220125241,0.3667286395185113,0.3866707778893953,0.3787105909791516,0.25159817079355395,0.360327945099443,0.18625740748297936,0.36766452177590425,0.2358015206797165,0.20374990004775928,0.25272872228540355,0.23592782825842762
6.632777778,0.13295380423160807,0.16137265400297762,0.1452167858912512,0.14778288662504624,0.13997238050696015,0.3089560911015887,0.007452309467503859,0.19743588049993843,0.1385816679502686,0.2161480357248805,0.1374467321507461,0.1298459701305712,0.19414905698735518,0.15261206042483566,0.12028630710337473,0.19072497134748645,0.0998810319647262,0.13691344471741307,0.1528016129318781,0.4064749077945963,0.14678526234502265,0.1360187895473005,0.26854246343365673,0.239458444987817,0.2925116336027882,0.24723476830088664,0.15118769459555192,0.2202382738016233,0.1252921406837696,0.24431231577383594,0.12110489265329938,0.10436474354530412,0.1186572709605277,0.13178433091511588
6.8075,0.06177846105240914,0.1054424358968098,0.0900211124524628,0.08782378368909882,0.07057534554496714,0.38713505922239144,0.029616670231001008,0.1211853516523278,0.08041917106770413,0.13460902007592668,0.10579773567252715,0.050972840089281046,0.13561644569064912,0.10445266149238441,0.06963081278674044,0.10937707975176114,0.03409063077346297,0.09085478066602304,0.11881718519521545,0.3280938201579163,0.11209549546230613,0.10713441783075184,0.14521678589125153,0.1405748751012541,0.17348858411506174,0.136203793103288,0.09633510676187695,0.12615531277990344,0.08116059107151785,0.13091071434578005,0.07971783492704865,0.06350741004874072,0.076855529679699,0.08118800460657927
6.982222222,0.017986767060920283,0.03342694329046403,0.02965503447966289,0.03016296929715201,0.03135170368018547,0.40867269654836447,0.13802680109089072,0.059438482178891805,0.04132469238742387,0.08345724545399402,0.0503324445498623,0.0503324445498623,0.05958408602880949,0.041176037276184685,0.027582721669395682,0.05020629159269019,0.06716127540103967,0.04303367136820335,0.04122547000207821,0.20190582662037404,0.03201421451292108,0.033955793203285234,0.10147550486986656,0.08817678162751108,0.10614088976488978,0.09170403542701433,0.039526667328015797,0.07362900285751628,0.015282734417484178,0.08986234603902543,0.01576690059198549,0.00787259153529396,0.008004719116556536,0.028036328558662893
7.156944444,0.09545727553487515,0.0512991877158987,0.062093882624608465,0.0778990278637024,0.09259705422926784,0.2603325930580691,0.11902864128923385,0.045012310657336796,0.10160896490950289,0.044634267500224756,0.07424182805568014,0.1339456779636411,0.05181225182813598,0.0675753996149745,0.09139215536176415,0.053159767750593945,0.15393054686205976,0.08458798688146063,0.07099642237005233,0.1257273223844516,0.06312796864408454,0.055785103650575985,0.03702102364379278,0.03409063078470331,0.026066278448936497,0.045244977516019746,0.06246764168609853,0.030688607437406756,0.05285584653288533,0.011609286749664882,0.02348865603186867,0.04285789716339228,0.023847514575523587,0.059414283656815225
7.331666667,0.10215099405881167,0.12640412233632314,0.1262447710424146,0.11756971361631496,0.11543355813412609,0.1484169367082182,-0.010658057977635527,0.10530831186095929,0.11394631349946954,0.09438686699686216,0.12891084277678022,0.10152608574207211,0.11223733496791283,0.12661440882724284,0.12750530765243084,0.11155362092735388,0.06922300405238702,0.12875405923316013,0.133280674247232,0.07979867431987353,0.12797582911785815,0.1283482019979454,0.058478361237189636,0.08554081990982398,0.0479726357963528,0.08155613471612166,0.11163334895791666,0.07551058736575655,0.0973965935755039,0.022985547214765423,0.08138041910879357,0.09281954890325572,0.10207366810342722,0.11713853104976635
7.506388889,-0.01045047497956797,0.061080346038308364,0.04303367136820335,0.021872859745819984,0.01682359471074052,0.10470748086151305,-0.03554934185348557,0.07459791453979325,0.006647355412351896,0.08392640260298456,0.034687518260684835,-0.017270331344773515,0.07433366547748205,0.046370913983462936,0.0166087826533029,0.06937758498169966,-0.03590618270665269,0.031086807771283476,0.046370913983462936,0.053758973884198924,0.044741630367435725,0.04748278411151319,0.10827338935371333,0.1107887472398632,0.09837442355071058,0.09202353102666994,0.0383609660940778,0.10489025731379353,0.02235702948189855,0.07621449710500772,0.02329743031684861,0.011577973520573992,0.043210892933100875,0.046658944804810365
7.681111111,-0.031313585346185335,-0.021276568035856647,-0.028368859024272552,-0.0289427015097391,-0.02674491633421905,0.02400469021803897,-0.010697901125041653,-0.020082083945356877,-0.03304523114630492,-0.0132947287585794,-0.041176037276184685,-0.024178534332420676,-0.020082083945356877,-0.03278025783911592,-0.03965447125960386,-0.03093743881134836,-0.010819238665320086,-0.0342310925896418,-0.039336498664248765,0.08111295942980412,-0.04088191268388447,-0.032458025298964466,0.053758973884198924,0.021900759073786413,0.04357980492551383,0.003652438553593762,-0.03800434631576066,0.040696920403966,-0.03706897969850487,0.01901458968015113,-0.05010485955342092,-0.04603346262281505,-0.03882943179966225,-0.02690657367667404
7.855833333,-0.017502716377087335,-0.010684586915977734,-0.010697901073967508,-0.010915532133227157,-0.010082283610431175,0.04420991981623884,0.02847471451583139,-0.02352543660564116,-0.006647355393307186,-0.026589600989640583,-0.017291201893325447,-3.968148032384988e-11,-0.023442842103358785,-0.013172337265543121,-0.019942137953648964,-0.031011943441306533,-0.0036155218880098428,-0.010324792494743384,-0.019781312974513632,0.04229168459225863,-0.020563096015212,-0.0072539587892973545,-0.02132942946135752,-0.014526352096852824,-0.032417170953253915,-0.03278860433186492,-0.022954817279991935,-0.014750987226192613,-0.018618707317101246,-0.04548469598394955,-0.031105580278246614,-0.01932272846676142,-0.015637663011172198,-0.015468606322839307
