Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7
0.168055556,0.01508135375021244,-0.15200855831809837,0.03197421967676134,-0.10366025417789214,0.04684913282776061,0.032335512205877166,0.07765886359932382,0.0,0.0,0.0,0.03077088291826095,-0.015832293461160645,0.0789442921137751,-0.11747352860891891,-0.015201524040349364,0.014731978369487682,0.0,-0.016009438233113626,0.07872710701037985,0.0,0.0,-0.014885237093981592,-0.015788618113382568,-0.015788618113382568,0.06306808100008301,-0.06448936327253324,0.0,0.0,0.016236522765832102,0.0,0.0,0.0,0.031021053918025423,0.031275326112088664,0.0,0.016565483160834046,0.0,0.0,0.0
0.342777778,0.015061535916921276,-0.17854137809465787,0.0318854019417234,-0.02950217076240369,0.031190338393349393,0.02421750886024565,0.05421487325879237,0.024424204180042874,0.023047253849303395,0.007723851431917339,0.030688607437054483,0.007894309056691196,0.062896712470768,-0.19374695286275978,0.007580627527667527,0.014713066951548281,0.0,0.0,0.05495860691392185,0.016076925533327735,0.007682381038712549,0.014827417722508063,0.0,0.00787259153529396,0.05495860691392185,-0.04850430048266352,0.00782951300514867,0.007744754979543966,0.00811826138291627,0.0,-0.008555119131801181,0.008072460129431747,0.038619819850060466,0.03893509337289336,0.008235071059293109,0.016541579111498006,0.0,0.0,0.0
0.5175,-4.440892098500626e-16,-0.2995343733777851,0.007960186546496661,0.014904644204725592,0.007765771979468816,4.440892098500626e-16,0.0077030604204177955,0.02442420418004243,0.015385441459130345,0.0,-0.007682381038712549,0.007916146730580387,0.00782951300514867,-0.3059078397500943,0.007600762020174567,0.014675340973283824,0.0,0.0,0.015595053408731907,0.008049752757307349,0.0,0.014865930668807703,0.0,0.0,0.031190338393349393,-0.02442420418004332,4.440892098500626e-16,0.0,-0.00811826138291627,-0.007850993177475729,-0.017135890833114953,4.440892098500626e-16,0.007723851431917339,0.015552675337304755,0.008235071059292665,0.0,-0.008187946124655898,-0.008330967217949237,-0.008355291244335206
0.692222222,0.0,-0.2838228559434013,0.007916146730580387,0.0,0.007744754979543966,0.0,0.007661812390173051,4.440892098500626e-16,0.007641353587751087,0.0077030604204177955,4.440892098500626e-16,-0.007894309056691196,0.0,-0.16356938798531395,4.440892098500626e-16,0.014637807968040484,0.0,0.0,0.007765771979468816,0.023947296384877248,0.007661812390173051,-0.007404105600691491,0.0,-0.00787259153529396,0.02323437839093012,0.008141357463481214,-0.00782951300514867,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.008211440980738338,4.440892098500626e-16,4.440892098500626e-16,0.0,4.440892098500626e-16
0.866944444,0.00752085906333777,-0.08682558174969257,1.8147927605127734e-10,8.497247350192083e-11,0.0077447550017071265,0.008049752780343145,0.015344193472795808,0.0,0.007661812499567766,0.007723851542195348,0.02298554708241385,0.0,0.015595053453360208,0.014637807926257906,0.007580627549360841,0.007309544782478028,0.0,0.0080047191394641,0.007765772001692373,0.024014282774241114,0.015344193472795808,0.0,0.007894309079282458,0.015766900546989593,0.015468606455727674,0.016305942843789722,0.00782951293793177,8.86526407839483e-11,0.016213557310156723,0.007850993199943535,0.008580771725869685,0.00807246015253238,0.007703060530400485,0.015468606367314841,0.00821144100423643,0.016493908543309566,0.008187946148087377,0.008330967241790166,0.008355291268245413
1.041666667,-4.440892098500626e-16,-4.440892098500626e-16,-0.007916146571754545,8.497247350192083e-11,0.0,0.02401428268312289,0.0,0.0,8.746825486127818e-11,-0.015426911808307686,-0.00764135360961804,-0.007916146753233821,0.0,0.01460046641708157,0.007560599447960392,0.0,0.0,0.007982390744666557,-4.440892098500626e-16,-0.007960186478157993,0.0,0.0,0.0,-9.01154706411944e-11,0.00770306044246194,-4.440892098500626e-16,0.015637663011171643,8.865219669473845e-11,-9.266498679494362e-11,-4.440892098500626e-16,-4.440892098500626e-16,-0.00807246015253238,8.793810124529955e-11,0.007723851365607715,0.008187946148086489,0.02463445814091747,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16
1.216388889,0.0,0.006773222613509766,0.0,-0.007442618546991131,0.0,0.03197446916089808,0.0,0.008095295973507,0.01526235734159398,0.0,-0.007641353587751087,0.0,0.0,0.007290921697409747,0.015101276301430655,0.007290921697409747,0.0077030604204177955,0.007982390721823496,0.0,0.015898292103342815,0.01526235734159398,0.007404105600691491,0.00787259153529396,-0.00787259153529396,0.0077030604204177955,0.0,0.015595053408731907,0.015468606411461305,0.0,0.0,0.008555119131801181,0.0,0.007682381038712549,0.0077030604204177955,0.008187946124655454,0.016399387105393348,0.008164585333645835,0.0,0.0
1.391111111,0.007501145102980278,0.0,0.0,-0.007423312121816572,0.007723851431917339,0.0,0.0,0.0,0.007621003753842892,0.030771105281220734,0.01526235734159398,0.015810455787271582,0.0,-0.007290921697409747,0.007540676875106289,0.007290921697409747,0.0077030604204177955,0.007960186546496661,0.015468606411461305,0.0238144388339232,0.02286311936176899,0.007404105600691491,0.00787259153529396,0.00787259153529396,0.0153441934288856,0.01621355735642327,0.007786903357835939,0.007723851431917339,0.008095295973507,0.0,0.008555119131801181,0.008072460129431747,0.0,0.015385441459130345,0.008164585333645835,0.008164585333645835,0.008164585333645835,0.0,0.0
1.565833333,0.007501145124446218,-0.006773222632892484,9.086553731663116e-11,0.0074426185682896495,0.007723851454020547,-9.1117779987826e-11,0.0,-0.016213557309893822,0.007600761954922319,0.01538544159086186,0.015262357385270153,0.007894309079282902,0.0077657719127994795,-8.345724111791242e-11,4.440892098500626e-16,0.007272393224416085,4.440892098500626e-16,0.007960186569276662,0.007744755090119959,9.061418282385603e-11,0.015181389504513199,0.0,-0.007872591467706691,9.011591473040426e-11,0.007682381148399919,0.016213557402822154,0.0077657719127994795,0.007703060354287139,0.008072460060128961,0.0,-0.008555119058355043,0.016076925395307473,4.440892098500626e-16,0.007682381060697185,0.0081645853570107,0.0081645853570107,-0.00816458526355257,4.440892098500626e-16,0.008330967146427337
1.740555556,0.0,0.0,0.007916146844099359,0.014827417764939455,0.00770306044246194,0.015898292057720198,0.007641353609617596,9.2927443517965e-11,0.015181389504282716,-0.007661812324396333,0.007600762041925613,0.007872591557822606,0.0077657719127990354,0.021817273773318213,0.00752085906333777,0.007272393224416085,0.0,0.0,8.841327669983912e-11,9.061373873464618e-11,0.007580627462587142,0.014750987437120333,0.007850993290058117,9.011502655198456e-11,8.770273396407902e-11,0.0,0.015510526914506162,0.007703060354287139,0.008072460060128961,0.007829513027554302,9.792833211008656e-11,0.016076925395306585,0.007661812412099067,0.007661812412099067,0.008141357486779022,0.024354914889600288,9.345768603452598e-11,0.008306784429138236,0.008330967146426893
1.915277778,-0.00750114510297939,0.00677322261351021,0.007938105556846153,0.007423312121817016,4.440892098500626e-16,0.007938105556846153,0.015262357341594424,0.00811826138291627,0.007580627527667971,-0.015385441459130345,0.0076007620201750115,4.440892098500626e-16,4.440892098500626e-16,0.021761969651517443,0.015022004144796153,4.440892098500626e-16,0.007682381038712549,0.007938105556846153,0.007723851431917339,0.015810455787272026,4.440892098500626e-16,4.440892098500626e-16,0.015723584712770133,0.007872591535294404,0.007661812390173495,4.440892098500626e-16,0.00774475497954441,0.007682381038712549,4.440892098500626e-16,0.00782951300514867,0.008555119131801625,4.440892098500626e-16,0.007661812390173495,0.007661812390173495,0.008141357463481214,0.024354914819904483,0.0,0.016589525985784892,4.440892098500626e-16
2.09,-8.881784197001252e-16,0.006773222613509766,-0.01585425228742654,-0.007404105600691935,-4.440892098500626e-16,-4.440892098500626e-16,0.007621003753842892,0.0,-4.440892098500626e-16,0.030524931751941597,-0.0076007620201750115,-4.440892098500626e-16,0.007744754979543522,0.00723561755458535,0.00750114510297939,0.007253958810081507,0.007682381038712105,0.00793810555684571,-4.440892098500626e-16,0.01576690059198471,0.007560599426323922,-0.00736598918474396,0.0,0.007850993177475729,0.007641353587750199,0.008072460129430858,0.007723851431916451,0.015344193428885156,0.008049752757306905,0.007808150050895524,0.008529619484056727,0.008004719116556203,-4.440892098500626e-16,-4.440892098500626e-16,0.008118261382915826,0.008072460129430858,0.0,0.016541579111497562,0.008306784405366585
2.264722222,0.014982679346720928,4.440892098500626e-16,-0.00793810555684571,0.007404105600691935,0.015385441459130789,0.015810455787272026,4.440892098500626e-16,0.0,0.015101276301431099,0.030688607437054927,4.440892098500626e-16,0.015723584712770133,0.00774475497954441,0.007217368815026326,0.007481534243741095,0.0,0.015303165977924138,0.00791614673058083,0.007703060420418684,4.440892098500626e-16,0.015101276301431099,0.014750987394907877,0.00782951300514867,0.015680506182624843,0.007641353587751087,0.016122212886739096,0.007723851431917339,0.015303165977924138,0.008049752757307793,0.007808150050896412,0.008529619484057616,0.00800471911655709,0.007641353587751087,0.007641353587751087,0.00811826138291627,0.016122212886739096,0.024424204180042874,0.01649390859037414,0.016589525985784892
